id,year,month,day,admin1_code,admin2_code,event,interaction,fatalities,latitude,longitude,iso3,active_adm_id
1556032,2021,3,2,900960,0,Violence against civilians,17,0,3.8667,11.5167,CMR,1
1556834,2021,2,15,900960,0,Protests,60,0,3.8667,11.5167,CMR,1
1557821,2021,2,7,900960,0,Riots,57,0,3.8667,11.5167,CMR,1
1557871,2021,2,4,900960,0,Riots,57,0,3.8667,11.5167,CMR,1
1558802,2021,1,23,900960,0,Protests,16,0,4.5167,12.0333,CMR,1
1559335,2021,1,20,900960,0,Riots,15,0,3.8667,11.5167,CMR,1
1559368,2021,1,18,900960,0,Protests,68,0,3.8667,11.5167,CMR,1
1560026,2021,1,9,900960,0,Riots,57,0,3.8667,11.5167,CMR,1
1560195,2020,12,31,900960,0,Violence against civilians,17,0,4.4459,11.6281,CMR,1
1560206,2020,12,30,900960,0,Riots,57,1,3.8667,11.5167,CMR,1
1561542,2020,12,15,900960,0,Violence against civilians,17,0,3.8667,11.5167,CMR,1
1561641,2020,12,10,900960,0,Riots,57,0,3.8667,11.5167,CMR,1
1562455,2020,12,1,900960,0,Protests,60,0,3.85,11.6667,CMR,1
1562546,2020,11,26,900960,0,Riots,57,1,3.8667,11.5167,CMR,1
1563155,2020,11,21,900960,0,Protests,16,0,3.8667,11.5167,CMR,1
1563178,2020,11,19,900960,0,Protests,60,0,3.8667,11.5167,CMR,1
1563243,2020,11,15,900960,0,Violence against civilians,37,1,3.8667,11.5167,CMR,1
1563934,2020,11,1,900960,0,Protests,60,0,3.8667,11.5167,CMR,1
1563935,2020,11,1,900960,0,Explosions/Remote violence,37,0,3.8667,11.5167,CMR,1
1563990,2020,10,29,900960,0,Protests,16,0,3.8667,11.5167,CMR,1
1564020,2020,10,27,900960,0,Protests,60,0,3.8667,11.5167,CMR,1
1564042,2020,10,26,900960,0,Riots,57,1,3.8667,11.5167,CMR,1
1564045,2020,10,26,900960,0,Protests,60,0,3.8667,11.5167,CMR,1
1564351,2020,10,13,900960,0,Riots,57,0,3.8667,11.5167,CMR,1
1564399,2020,10,8,900960,0,Protests,60,0,3.8667,11.5167,CMR,1
1565132,2020,9,22,900960,0,Protests,60,0,3.8667,11.5167,CMR,1
1565142,2020,9,22,900960,0,Protests,16,0,3.8667,11.5167,CMR,1
1565143,2020,9,22,900960,0,Strategic developments,37,0,3.8667,11.5167,CMR,1
1565158,2020,9,21,900960,0,Strategic developments,17,0,3.8667,11.5167,CMR,1
1565750,2020,9,15,900960,0,Protests,60,0,3.7667,12.25,CMR,1
1565769,2020,9,14,900960,0,Protests,60,0,3.7667,12.25,CMR,1
1566483,2020,9,1,900960,0,Protests,60,0,3.8667,11.5167,CMR,1
1566511,2020,8,29,900960,0,Protests,60,0,3.8667,11.5167,CMR,1
1566570,2020,8,24,900960,0,Protests,16,0,3.8667,11.5167,CMR,1
1567157,2020,8,20,900960,0,Protests,60,0,3.8667,11.5167,CMR,1
1567192,2020,8,17,900960,0,Strategic developments,13,0,3.8667,11.5167,CMR,1
1567235,2020,8,14,900960,0,Explosions/Remote violence,30,0,3.8667,11.5167,CMR,1
1568625,2020,7,17,900960,0,Protests,60,0,3.8667,11.5167,CMR,1
1568658,2020,7,15,900960,0,Riots,15,0,3.8667,11.5167,CMR,1
1569386,2020,7,2,900960,0,Explosions/Remote violence,37,0,3.8667,11.5167,CMR,1
1569468,2020,6,27,900960,0,Strategic developments,17,0,3.8667,11.5167,CMR,1
1570088,2020,6,20,900960,0,Explosions/Remote violence,30,0,3.8667,11.5167,CMR,1
1570129,2020,6,17,900960,0,Protests,60,0,3.8667,11.5167,CMR,1
1570159,2020,6,15,900960,0,Protests,60,0,3.8667,11.5167,CMR,1
1570734,2020,6,9,900960,0,Protests,60,0,3.8667,11.5167,CMR,1
1570747,2020,6,8,900960,0,Protests,60,0,3.8667,11.5167,CMR,1
1570833,2020,6,1,900960,0,Protests,60,0,3.8667,11.5167,CMR,1
1570953,2020,5,25,900960,0,Protests,66,0,3.8667,11.5167,CMR,1
1572130,2020,5,8,900960,0,Protests,60,0,3.8667,11.5167,CMR,1
1572154,2020,5,6,900960,0,Protests,60,0,3.8667,11.5167,CMR,1
1572175,2020,5,3,900960,0,Protests,60,0,3.8667,11.5167,CMR,1
1572252,2020,4,27,900960,0,Protests,16,0,3.8667,11.5167,CMR,1
1572292,2020,4,24,900960,0,Riots,57,0,3.8667,11.5167,CMR,1
1572945,2020,4,13,900960,0,Protests,60,0,3.8667,11.5167,CMR,1
1572992,2020,4,9,900960,0,Violence against civilians,17,1,4.75,11.2333,CMR,1
1573664,2020,4,3,900960,0,Protests,60,0,3.8667,11.5167,CMR,1
1574432,2020,3,2,900960,0,Riots,57,0,3.8667,11.5167,CMR,1
1574969,2020,2,24,900960,0,Protests,60,0,3.8667,11.5167,CMR,1
1575040,2020,2,18,900960,0,Protests,60,0,4.9333,10.8833,CMR,1
1575694,2020,2,7,900960,0,Protests,60,0,3.8667,11.5167,CMR,1
1575726,2020,2,4,900960,0,Violence against civilians,37,1,3.9666,11.9333,CMR,1
1575793,2020,1,30,900960,0,Protests,16,1,3.8667,11.5167,CMR,1
1575872,2020,1,23,900960,0,Violence against civilians,27,0,3.8667,11.5167,CMR,1
1575875,2020,1,23,900960,0,Violence against civilians,17,0,3.9,12.5166,CMR,1
1575908,2020,1,21,900960,0,Strategic developments,37,0,3.8667,11.5167,CMR,1
1576430,2020,1,19,900960,0,Protests,60,0,3.8667,11.5167,CMR,1
1576463,2020,1,17,900960,0,Protests,60,0,3.8667,11.5167,CMR,1
1576465,2020,1,17,900960,0,Protests,60,0,4.1667,11.5333,CMR,1
1576466,2020,1,17,900960,0,Protests,60,0,3.8667,11.5167,CMR,1
1576582,2020,1,7,900960,0,Protests,60,0,3.65,10.7666,CMR,1
1577214,2019,12,23,900960,0,Protests,60,0,3.8667,11.5167,CMR,1
1577239,2019,12,20,900960,0,Protests,60,0,3.8667,11.5167,CMR,1
1577268,2019,12,17,900960,0,Protests,16,0,3.8667,11.5167,CMR,1
1578050,2019,11,24,900960,0,Protests,60,0,3.8667,11.5167,CMR,1
1578092,2019,11,19,900960,0,Riots,57,0,3.9666,11.9333,CMR,1
1578666,2019,11,12,900960,0,Protests,60,0,3.8667,11.5167,CMR,1
1578782,2019,11,2,900960,0,Protests,60,0,3.8667,11.5167,CMR,1
1579530,2019,10,5,900960,0,Strategic developments,13,0,3.8667,11.5167,CMR,1
1580072,2019,10,3,900960,0,Strategic developments,12,0,3.8667,11.5167,CMR,1
1581488,2019,8,17,900960,0,Violence against civilians,17,1,3.8667,11.5167,CMR,1
1581528,2019,8,13,900960,0,Protests,60,0,3.8667,11.5167,CMR,1
1581530,2019,8,13,900960,0,Riots,57,0,3.8667,11.5167,CMR,1
1581657,2019,7,31,900960,0,Violence against civilians,17,0,3.8667,11.5167,CMR,1
1581672,2019,7,30,900960,0,Explosions/Remote violence,37,0,3.8667,11.5167,CMR,1
1582131,2019,7,27,900960,0,Violence against civilians,17,0,3.8667,11.5167,CMR,1
1582176,2019,7,22,900960,0,Riots,15,0,3.8667,11.5167,CMR,1
1582312,2019,7,11,900960,0,Violence against civilians,17,0,3.8667,11.5167,CMR,1
1583868,2019,6,8,900960,0,Protests,16,0,3.8667,11.5167,CMR,1
1583937,2019,6,1,900960,0,Protests,16,0,3.8667,11.5167,CMR,1
1585229,2019,4,25,900960,0,Battles,44,0,4.1667,11.5333,CMR,1
1585241,2019,4,24,900960,0,Violence against civilians,47,1,4.1667,11.5333,CMR,1
1585368,2019,4,9,900960,0,Protests,16,0,3.8667,11.5167,CMR,1
1586092,2019,3,28,900960,0,Protests,60,0,3.8667,11.5167,CMR,1
1586193,2019,3,18,900960,0,Protests,60,0,3.8667,11.5167,CMR,1
1586745,2019,3,6,900960,0,Strategic developments,17,0,3.8667,11.5167,CMR,1
1587411,2019,2,13,900960,0,Riots,15,0,3.8667,11.5167,CMR,1
1587523,2019,2,4,900960,0,Violence against civilians,37,0,3.8667,11.5167,CMR,1
1588059,2019,1,30,900960,0,Violence against civilians,37,0,3.8667,11.5167,CMR,1
1588101,2019,1,26,900960,0,Protests,16,0,3.8667,11.5167,CMR,1
1588219,2019,1,17,900960,0,Protests,60,0,3.8667,11.5167,CMR,1
1588784,2018,12,31,900960,0,Violence against civilians,17,0,3.8667,11.5167,CMR,1
1588905,2018,12,17,900960,0,Violence against civilians,37,0,3.8667,11.5167,CMR,1
1588906,2018,12,17,900960,0,Protests,16,0,3.8667,11.5167,CMR,1
1589499,2018,12,5,900960,0,Violence against civilians,17,7,3.8667,11.5167,CMR,1
1589510,2018,12,4,900960,0,Strategic developments,10,0,3.8667,11.5167,CMR,1
1589596,2018,11,19,900960,0,Protests,60,0,3.8667,11.5167,CMR,1
1590108,2018,11,6,900960,0,Strategic developments,17,0,3.8667,11.5167,CMR,1
1590114,2018,11,5,900960,0,Protests,16,0,3.8667,11.5167,CMR,1
1590205,2018,10,28,900960,0,Protests,16,0,3.8667,11.5167,CMR,1
1590210,2018,10,27,900960,0,Protests,16,0,3.8667,11.5167,CMR,1
1590462,2018,10,24,900960,0,Strategic developments,10,0,3.8667,11.5167,CMR,1
1590469,2018,10,23,900960,0,Strategic developments,13,0,3.8667,11.5167,CMR,1
1590488,2018,10,22,900960,0,Strategic developments,10,0,3.8667,11.5167,CMR,1
1590573,2018,10,12,900960,0,Strategic developments,30,0,3.8667,11.5167,CMR,1
1591379,2018,9,28,900960,0,Violence against civilians,17,1,3.8667,11.5167,CMR,1
1591433,2018,9,21,900960,0,Strategic developments,10,0,3.8667,11.5167,CMR,1
1591532,2018,9,9,900960,0,Violence against civilians,37,0,3.8667,11.5167,CMR,1
1591612,2018,8,28,900960,0,Strategic developments,10,0,3.8667,11.5167,CMR,1
1591717,2018,8,11,900960,0,Battles,13,2,3.8667,11.5167,CMR,1
1593237,2018,6,13,900960,0,Protests,16,0,3.8667,11.5167,CMR,1
1593403,2018,5,20,900960,0,Protests,60,0,3.8667,11.5167,CMR,1
1594034,2018,5,8,900960,0,Protests,16,0,3.8667,11.5167,CMR,1
1595410,2018,2,28,900960,0,Protests,16,0,3.8667,11.5167,CMR,1
1554941,2021,3,29,900961,0,Riots,57,0,4.5765,13.6837,CMR,1
1555942,2021,3,9,900961,0,Battles,13,0,4.6,13.7333,CMR,1
1557705,2021,2,14,900961,0,Violence against civilians,17,0,4.5765,13.6837,CMR,1
1557786,2021,2,9,900961,0,Riots,57,0,4.4333,14.3667,CMR,1
1560229,2020,12,28,900961,0,Strategic developments,70,0,5.8875,14.5508,CMR,1
1560793,2020,12,23,900961,0,Strategic developments,80,0,5.8875,14.5508,CMR,1
1565129,2020,9,22,900961,0,Protests,16,0,4.5765,13.6837,CMR,1
1565763,2020,9,14,900961,0,Strategic developments,17,0,4.0201,14103,CMR,1
1566411,2020,9,5,900961,0,Riots,57,1,5.8167,14.5667,CMR,1
1579345,2019,10,26,900961,0,Battles,13,5,5.8875,14.5508,CMR,1
1579388,2019,10,21,900961,0,Violence against civilians,37,7,5.8875,14.5508,CMR,1
1586694,2019,3,11,900961,0,Riots,15,0,4.9333,13.3,CMR,1
1588119,2019,1,25,900961,0,Violence against civilians,37,0,5.2167,13.3833,CMR,1
1591496,2018,9,15,900961,0,Protests,60,0,4.3833,13.5667,CMR,1
1592334,2018,7,15,900961,0,Protests,60,0,4.5765,13.6837,CMR,1
1594727,2018,4,7,900961,0,Protests,60,0,3.1667,13.6167,CMR,1
1472498,2018,4,22,900962,0,Explosions/Remote violence,12,3,12.3667,14.35,CMR,1
1538500,2022,4,14,900962,0,Strategic developments,27,0,11021,13.9666,CMR,1
1538508,2022,4,13,900962,0,Violence against civilians,27,1,10.7424,13.8023,CMR,1
1538509,2022,4,13,900962,0,Violence against civilians,27,1,10.7424,13.8023,CMR,1
1538533,2022,4,11,900962,0,Violence against civilians,27,1,10.7424,13.8023,CMR,1
1538542,2022,4,10,900962,0,Battles,12,0,11.1621,14.0115,CMR,1
1539184,2022,4,4,900962,0,Strategic developments,27,0,11.1543,14.0715,CMR,1
1539185,2022,4,4,900962,0,Strategic developments,27,0,12.3744,14.3026,CMR,1
1539186,2022,4,3,900962,0,Violence against civilians,27,2,11.1621,14.0115,CMR,1
1539193,2022,4,3,900962,0,Violence against civilians,78,0,10.1067,14.4465,CMR,1
1539194,2022,4,3,900962,0,Strategic developments,12,0,11.1621,14.0115,CMR,1
1539210,2022,4,1,900962,0,Explosions/Remote violence,27,0,12.5514,14.2587,CMR,1
1539246,2022,3,28,900962,0,Strategic developments,27,0,11.2426,14.1372,CMR,1
1539281,2022,3,25,900962,0,Strategic developments,12,0,11.1621,14.0115,CMR,1
1539293,2022,3,24,900962,0,Strategic developments,27,0,11.1621,14.0115,CMR,1
1539300,2022,3,23,900962,0,Battles,12,6,12.3731,14.2277,CMR,1
1539301,2022,3,23,900962,0,Battles,12,2,11.1144,13.9339,CMR,1
1539302,2022,3,22,900962,0,Violence against civilians,27,2,11.1144,13.9339,CMR,1
1539315,2022,3,21,900962,0,Strategic developments,12,0,11.1621,14.0115,CMR,1
1539323,2022,3,20,900962,0,Riots,57,0,10.7474,14.4842,CMR,1
1539333,2022,3,20,900962,0,Strategic developments,27,0,11.2426,14.1372,CMR,1
1539348,2022,3,18,900962,0,Violence against civilians,27,0,11.2426,14.1372,CMR,1
1539350,2022,3,17,900962,0,Battles,28,0,11.0485,14.1476,CMR,1
1539359,2022,3,17,900962,0,Violence against civilians,27,2,10889,13.7903,CMR,1
1539365,2022,3,16,900962,0,Violence against civilians,27,1,11.1144,13.9339,CMR,1
1539899,2022,3,15,900962,0,Battles,12,0,11.1144,13.9339,CMR,1
1539913,2022,3,14,900962,0,Strategic developments,12,0,11.1621,14.0115,CMR,1
1539929,2022,3,13,900962,0,Violence against civilians,27,0,10.9156,13882,CMR,1
1539935,2022,3,12,900962,0,Battles,12,0,11.2331,14.1711,CMR,1
1539936,2022,3,12,900962,0,Violence against civilians,37,2,11.4043,14.5661,CMR,1
1539947,2022,3,11,900962,0,Violence against civilians,27,0,11.4043,14.5661,CMR,1
1539952,2022,3,10,900962,0,Battles,28,20,11.2426,14.1372,CMR,1
1539959,2022,3,10,900962,0,Battles,12,3,10.7424,13.8023,CMR,1
1539960,2022,3,10,900962,0,Strategic developments,27,0,11.0485,14.1476,CMR,1
1539961,2022,3,10,900962,0,Violence against civilians,27,0,11.1621,14.0115,CMR,1
1539973,2022,3,8,900962,0,Violence against civilians,27,1,11.1768,14.0725,CMR,1
1539983,2022,3,8,900962,0,Explosions/Remote violence,12,0,12.5275,14.2123,CMR,1
1539990,2022,3,7,900962,0,Violence against civilians,27,0,11021,13.9666,CMR,1
1540001,2022,3,4,900962,0,Violence against civilians,27,0,11.2426,14.1372,CMR,1
1540017,2022,3,3,900962,0,Battles,12,0,11.2426,14.1372,CMR,1
1540018,2022,3,3,900962,0,Strategic developments,27,0,11.2426,14.1372,CMR,1
1540031,2022,3,1,900962,0,Battles,12,3,11.1225,13.8759,CMR,1
1540044,2022,2,28,900962,0,Strategic developments,12,0,11.1621,14.0115,CMR,1
1540045,2022,2,28,900962,0,Strategic developments,12,0,11.6828,14.6485,CMR,1
1540087,2022,2,25,900962,0,Violence against civilians,27,0,12.3731,14.2277,CMR,1
1540091,2022,2,24,900962,0,Violence against civilians,27,0,12.3731,14.2277,CMR,1
1540093,2022,2,23,900962,0,Violence against civilians,27,2,10.8708,13.8786,CMR,1
1540096,2022,2,23,900962,0,Protests,60,0,10.5909,14.3159,CMR,1
1540097,2022,2,23,900962,0,Protests,60,0,10.5909,14.3159,CMR,1
1540652,2022,2,20,900962,0,Strategic developments,12,0,11.2426,14.1372,CMR,1
1540653,2022,2,20,900962,0,Violence against civilians,27,0,10.9781,14.2417,CMR,1
1540696,2022,2,16,900962,0,Violence against civilians,27,1,11.0263,13.9715,CMR,1
1540704,2022,2,15,900962,0,Violence against civilians,27,2,11.0263,13.9715,CMR,1
1540705,2022,2,15,900962,0,Battles,12,0,11.1144,13.9339,CMR,1
1540708,2022,2,15,900962,0,Strategic developments,12,0,11.1621,14.0115,CMR,1
1540709,2022,2,15,900962,0,Strategic developments,27,0,10.8991,13.7993,CMR,1
1540726,2022,2,14,900962,0,Violence against civilians,27,4,10.9134,13934,CMR,1
1540727,2022,2,14,900962,0,Violence against civilians,27,1,10.9984,13.9415,CMR,1
1540759,2022,2,12,900962,0,Violence against civilians,27,2,11.1333,14.05,CMR,1
1540760,2022,2,12,900962,0,Battles,28,10,12.0152,14.6355,CMR,1
1540771,2022,2,11,900962,0,Battles,28,7,11.1842,13.9142,CMR,1
1540777,2022,2,10,900962,0,Violence against civilians,27,0,11.1842,13.9142,CMR,1
1540804,2022,2,9,900962,0,Violence against civilians,37,0,11.7025,15.0067,CMR,1
1540805,2022,2,9,900962,0,Violence against civilians,27,1,10.9638,13.9065,CMR,1
1540848,2022,2,4,900962,0,Explosions/Remote violence,27,1,12.5514,14.2587,CMR,1
1541180,2022,2,1,900962,0,Strategic developments,12,0,11.1621,14.0115,CMR,1
1541219,2022,1,28,900962,0,Strategic developments,27,0,11.2331,14.1711,CMR,1
1541220,2022,1,28,900962,0,Strategic developments,27,0,11.2426,14.1372,CMR,1
1541222,2022,1,27,900962,0,Strategic developments,27,0,11.2426,14.1372,CMR,1
1541247,2022,1,26,900962,0,Battles,12,0,12.0152,14.6355,CMR,1
1541248,2022,1,26,900962,0,Strategic developments,27,0,10.9508,13.8671,CMR,1
1541257,2022,1,25,900962,0,Violence against civilians,27,0,11.0868,14029,CMR,1
1541293,2022,1,22,900962,0,Battles,12,1,11.1468,13893,CMR,1
1541294,2022,1,22,900962,0,Violence against civilians,27,1,10.9638,13.9065,CMR,1
1541295,2022,1,22,900962,0,Strategic developments,27,0,10.9508,13.8671,CMR,1
1541316,2022,1,20,900962,0,Riots,57,1,10.5909,14.3159,CMR,1
1541335,2022,1,19,900962,0,Strategic developments,27,0,11.2426,14.1372,CMR,1
1541336,2022,1,19,900962,0,Strategic developments,27,0,11128,13.8762,CMR,1
1541337,2022,1,19,900962,0,Strategic developments,27,0,11.1621,14.0115,CMR,1
1541338,2022,1,19,900962,0,Violence against civilians,27,1,11021,13.9666,CMR,1
1541900,2022,1,15,900962,0,Strategic developments,27,0,11.2426,14.1372,CMR,1
1541922,2022,1,13,900962,0,Battles,12,2,10.9508,13.8671,CMR,1
1541935,2022,1,13,900962,0,Protests,60,0,12.0769,15.0306,CMR,1
1541936,2022,1,13,900962,0,Strategic developments,78,0,12.5753,14.4548,CMR,1
1541941,2022,1,12,900962,0,Battles,12,1,10.9683,13.8709,CMR,1
1541942,2022,1,12,900962,0,Battles,12,1,10.9747,13.7623,CMR,1
1541961,2022,1,11,900962,0,Protests,16,0,12.0769,15.0306,CMR,1
1541962,2022,1,11,900962,0,Strategic developments,27,0,11.0485,14.1476,CMR,1
1541981,2022,1,10,900962,0,Battles,44,2,12.0769,15.0306,CMR,1
1541982,2022,1,10,900962,0,Battles,12,1,10.9435,13.8654,CMR,1
1541983,2022,1,10,900962,0,Protests,16,4,12.0769,15.0306,CMR,1
1542093,2022,1,2,900962,0,Strategic developments,47,0,11.7806,15.1039,CMR,1
1542657,2021,12,31,900962,0,Violence against civilians,27,1,11.2185,13.9587,CMR,1
1542688,2021,12,27,900962,0,Protests,60,0,10.5909,14.3159,CMR,1
1542692,2021,12,27,900962,0,Violence against civilians,27,4,11.0485,14.1476,CMR,1
1542693,2021,12,27,900962,0,Battles,12,0,10.9638,13.9065,CMR,1
1542694,2021,12,27,900962,0,Battles,12,0,11.9179,14.6431,CMR,1
1542701,2021,12,26,900962,0,Battles,24,1,10.9508,13.8671,CMR,1
1542715,2021,12,24,900962,0,Battles,24,3,11.0485,14.1476,CMR,1
1542765,2021,12,21,900962,0,Strategic developments,17,0,12.0769,15.0306,CMR,1
1542806,2021,12,17,900962,0,Violence against civilians,27,6,11128,13.8762,CMR,1
1542812,2021,12,17,900962,0,Violence against civilians,27,1,10.9508,13.8671,CMR,1
1542834,2021,12,16,900962,0,Violence against civilians,27,1,11.0051,13.8014,CMR,1
1543419,2021,12,13,900962,0,Violence against civilians,27,0,12.6943,14.3154,CMR,1
1543420,2021,12,13,900962,0,Violence against civilians,27,0,12.7842,14.2731,CMR,1
1543432,2021,12,12,900962,0,Strategic developments,12,0,11.1621,14.0115,CMR,1
1543452,2021,12,9,900962,0,Battles,44,8,12.0769,15.0306,CMR,1
1543455,2021,12,9,900962,0,Violence against civilians,27,2,11021,13.9666,CMR,1
1543471,2021,12,8,900962,0,Battles,44,7,12.0769,15.0306,CMR,1
1543489,2021,12,8,900962,0,Violence against civilians,27,1,11.2331,14.1711,CMR,1
1543490,2021,12,8,900962,0,Battles,24,1,11.1842,13.9142,CMR,1
1543506,2021,12,7,900962,0,Battles,12,1,11128,13.8762,CMR,1
1543522,2021,12,5,900962,0,Battles,44,7,12.0769,15.0306,CMR,1
1543558,2021,12,2,900962,0,Battles,12,2,11.1275,14.1923,CMR,1
1543560,2021,12,2,900962,0,Battles,28,2,11.2336,14.0134,CMR,1
1543561,2021,12,2,900962,0,Strategic developments,12,0,11.1621,14.0115,CMR,1
1543611,2021,11,29,900962,0,Strategic developments,20,0,12.5514,14.2587,CMR,1
1543620,2021,11,28,900962,0,Battles,12,1,11.0051,13.8014,CMR,1
1544179,2021,11,26,900962,0,Strategic developments,27,0,11.2426,14.1372,CMR,1
1544186,2021,11,25,900962,0,Violence against civilians,27,0,10.9435,13.8654,CMR,1
1544192,2021,11,24,900962,0,Battles,12,1,12.3705,14.3839,CMR,1
1544254,2021,11,22,900962,0,Violence against civilians,27,0,11.1621,14.0115,CMR,1
1544262,2021,11,21,900962,0,Violence against civilians,27,0,10.9508,13.8671,CMR,1
1544287,2021,11,21,900962,0,Strategic developments,27,0,11.1621,14.0115,CMR,1
1544334,2021,11,18,900962,0,Strategic developments,27,0,11.0336,13943,CMR,1
1544335,2021,11,18,900962,0,Strategic developments,27,0,10.9435,13.8654,CMR,1
1544948,2021,11,13,900962,0,Violence against civilians,27,0,12.2198,14.6543,CMR,1
1544964,2021,11,12,900962,0,Violence against civilians,27,1,11.0051,13.8014,CMR,1
1544995,2021,11,10,900962,0,Violence against civilians,27,5,10.9508,13.8671,CMR,1
1544996,2021,11,9,900962,0,Violence against civilians,27,1,11.0336,13943,CMR,1
1545016,2021,11,8,900962,0,Strategic developments,27,0,11.2426,14.1372,CMR,1
1545020,2021,11,8,900962,0,Battles,12,0,11.1225,13.8759,CMR,1
1545021,2021,11,8,900962,0,Strategic developments,12,0,11.1225,13.8759,CMR,1
1545022,2021,11,8,900962,0,Explosions/Remote violence,12,0,11.1225,13.8759,CMR,1
1545023,2021,11,8,900962,0,Strategic developments,12,0,11.1621,14.0115,CMR,1
1545051,2021,11,6,900962,0,Protests,60,0,11.0485,14.1476,CMR,1
