AdminStrata,Boucle-Du-Mouhoun,Cascades,Centre,Centre-Est,Centre-Nord,Centre-Ouest,Centre-Sud,Est,Hauts-Bassins,Nord,Plateau-Central,Sahel,Sud-Ouest
2019-10-25,,,,,,,,,,,,,
2019-10-26,,,,,,,,,,,,,
2019-10-27,,,,,,,,,,,,,
2019-10-28,,,,,,,,,,,,,
2019-10-29,,,,,,,,,,,,,
2019-10-30,,,,,,,,,,,,,
2019-10-31,0.07161335282757549,0.3940705184632753,0.5330606123922125,0.1937275727320661,0.37953145744456895,0.222553694211299,0.2684381083504842,0.20435259622446178,0.1066392862119957,0.3393421658227929,0.256827178980163,0.5802329150577693,0.26565531067042025
2019-11-01,,,,,,,,,,,,,
2019-11-02,,,,,,,,,,,,,
2019-11-03,,,,,,,,,,,,,
2019-11-04,,,,,,,,,,,,,
2019-11-05,,,,,,,,,,,,,
2019-11-06,,,,,,,,,,,,,
2019-11-07,,,,,,,,,,,,,
2019-11-08,,,,,,,,,,,,,
2019-11-09,,,,,,,,,,,,,
2019-11-10,,,,,,,,,,,,,
2019-11-11,,,,,,,,,,,,,
2019-11-12,,,,,,,,,,,,,
2019-11-13,,,,,,,,,,,,,
2019-11-14,,,,,,,,,,,,,
2019-11-15,,,,,,,,,,,,,
2019-11-16,,,,,,,,,,,,,
2019-11-17,,,,,,,,,,,,,
2019-11-18,,,,,,,,,,,,,
2019-11-19,,,,,,,,,,,,,
2019-11-20,,,,,,,,,,,,,
2019-11-21,,,,,,,,,,,,,
2019-11-22,,,,,,,,,,,,,
2019-11-23,,,,,,,,,,,,,
2019-11-24,,,,,,,,,,,,,
2019-11-25,,,,,,,,,,,,,
2019-11-26,,,,,,,,,,,,,
2019-11-27,,,,,,,,,,,,,
2019-11-28,,,,,,,,,,,,,
2019-11-29,,,,,,,,,,,,,
2019-11-30,0.050455927051671755,0.30307369102950815,0.5167328503523044,0.196241062299924,0.3520117765849404,0.20297524216269258,0.2539828810576349,0.15335090838398543,0.06704541050547334,0.33967956399669935,0.2529087710804904,0.5650901550333803,0.25891623047417905
2019-12-01,,,,,,,,,,,,,
2019-12-02,,,,,,,,,,,,,
2019-12-03,,,,,,,,,,,,,
2019-12-04,,,,,,,,,,,,,
2019-12-05,,,,,,,,,,,,,
2019-12-06,,,,,,,,,,,,,
2019-12-07,,,,,,,,,,,,,
2019-12-08,,,,,,,,,,,,,
2019-12-09,,,,,,,,,,,,,
2019-12-10,,,,,,,,,,,,,
2019-12-11,,,,,,,,,,,,,
2019-12-12,,,,,,,,,,,,,
2019-12-13,,,,,,,,,,,,,
2019-12-14,,,,,,,,,,,,,
2019-12-15,,,,,,,,,,,,,
2019-12-16,,,,,,,,,,,,,
2019-12-17,,,,,,,,,,,,,
2019-12-18,,,,,,,,,,,,,
2019-12-19,,,,,,,,,,,,,
2019-12-20,,,,,,,,,,,,,
2019-12-21,,,,,,,,,,,,,
2019-12-22,,,,,,,,,,,,,
2019-12-23,,,,,,,,,,,,,
2019-12-24,,,,,,,,,,,,,
2019-12-25,,,,,,,,,,,,,
2019-12-26,,,,,,,,,,,,,
2019-12-27,,,,,,,,,,,,,
2019-12-28,,,,,,,,,,,,,
2019-12-29,,,,,,,,,,,,,
2019-12-30,,,,,,,,,,,,,
2019-12-31,0.042227472210941065,0.33078158745503466,0.568246497635107,0.19779569076787792,0.29326837688812407,0.19285811036213318,0.27205130860622345,0.22279011148910002,0.09661608575954077,0.31153457863470096,0.22345074250647087,0.563572219007145,0.26855974872429866
2020-01-01,,,,,,,,,,,,,
2020-01-02,,,,,,,,,,,,,
2020-01-03,,,,,,,,,,,,,
2020-01-04,,,,,,,,,,,,,
2020-01-05,,,,,,,,,,,,,
2020-01-06,,,,,,,,,,,,,
2020-01-07,,,,,,,,,,,,,
2020-01-08,,,,,,,,,,,,,
2020-01-09,,,,,,,,,,,,,
2020-01-10,,,,,,,,,,,,,
2020-01-11,,,,,,,,,,,,,
2020-01-12,,,,,,,,,,,,,
2020-01-13,,,,,,,,,,,,,
2020-01-14,,,,,,,,,,,,,
2020-01-15,,,,,,,,,,,,,
2020-01-16,,,,,,,,,,,,,
2020-01-17,,,,,,,,,,,,,
2020-01-18,,,,,,,,,,,,,
2020-01-19,,,,,,,,,,,,,
2020-01-20,,,,,,,,,,,,,
2020-01-21,,,,,,,,,,,,,
2020-01-22,,,,,,,,,,,,,
2020-01-23,,,,,,,,,,,,,
2020-01-24,,,,,,,,,,,,,
2020-01-25,,,,,,,,,,,,,
2020-01-26,,,,,,,,,,,,,
2020-01-27,,,,,,,,,,,,,
2020-01-28,,,,,,,,,,,,,
2020-01-29,,,,,,,,,,,,,
2020-01-30,,,,,,,,,,,,,
2020-01-31,0.06655473539752188,0.28733904571119123,0.6336542620345852,0.17215408724291317,0.3401145149057499,0.20041185291696031,0.37569054214788195,0.2554969418827344,0.12211345698186686,0.33400697501945253,0.2617279362517116,0.6193250296916178,0.2625200108264126
2020-02-01,,,,,,,,,,,,,
2020-02-02,,,,,,,,,,,,,
2020-02-03,,,,,,,,,,,,,
2020-02-04,,,,,,,,,,,,,
2020-02-05,,,,,,,,,,,,,
2020-02-06,,,,,,,,,,,,,
2020-02-07,,,,,,,,,,,,,
2020-02-08,,,,,,,,,,,,,
2020-02-09,,,,,,,,,,,,,
2020-02-10,,,,,,,,,,,,,
2020-02-11,,,,,,,,,,,,,
2020-02-12,,,,,,,,,,,,,
2020-02-13,,,,,,,,,,,,,
2020-02-14,,,,,,,,,,,,,
2020-02-15,,,,,,,,,,,,,
2020-02-16,,,,,,,,,,,,,
2020-02-17,,,,,,,,,,,,,
2020-02-18,,,,,,,,,,,,,
2020-02-19,,,,,,,,,,,,,
2020-02-20,,,,,,,,,,,,,
2020-02-21,,,,,,,,,,,,,
2020-02-22,,,,,,,,,,,,,
2020-02-23,,,,,,,,,,,,,
2020-02-24,,,,,,,,,,,,,
2020-02-25,,,,,,,,,,,,,
2020-02-26,,,,,,,,,,,,,
2020-02-27,,,,,,,,,,,,,
2020-02-28,,,,,,,,,,,,,
2020-02-29,0.10478666280927891,0.28248699613022105,0.6072471034264609,0.19882433107688327,0.42341445757996893,0.19810877644015087,0.27334893877644917,0.27137908085198764,0.13377844196625277,0.35298049428732403,0.2935916047618908,0.6703305757093717,0.3221759640216552
2020-03-01,,,,,,,,,,,,,
2020-03-02,,,,,,,,,,,,,
2020-03-03,,,,,,,,,,,,,
2020-03-04,,,,,,,,,,,,,
2020-03-05,,,,,,,,,,,,,
2020-03-06,,,,,,,,,,,,,
2020-03-07,,,,,,,,,,,,,
2020-03-08,,,,,,,,,,,,,
2020-03-09,,,,,,,,,,,,,
2020-03-10,,,,,,,,,,,,,
2020-03-11,,,,,,,,,,,,,
2020-03-12,,,,,,,,,,,,,
2020-03-13,,,,,,,,,,,,,
2020-03-14,,,,,,,,,,,,,
2020-03-15,,,,,,,,,,,,,
2020-03-16,,,,,,,,,,,,,
2020-03-17,,,,,,,,,,,,,
2020-03-18,,,,,,,,,,,,,
2020-03-19,,,,,,,,,,,,,
2020-03-20,,,,,,,,,,,,,
2020-03-21,,,,,,,,,,,,,
2020-03-22,,,,,,,,,,,,,
2020-03-23,,,,,,,,,,,,,
2020-03-24,,,,,,,,,,,,,
2020-03-25,,,,,,,,,,,,,
2020-03-26,,,,,,,,,,,,,
2020-03-27,,,,,,,,,,,,,
2020-03-28,,,,,,,,,,,,,
2020-03-29,,,,,,,,,,,,,
2020-03-30,,,,,,,,,,,,,
2020-03-31,0.12434943480586014,0.3698066568479819,0.5858901019899986,0.2300440921313616,0.38098150951410154,0.2217238309852907,0.301307210372919,0.30408599499031624,0.16587717904170263,0.37651528411091745,0.30850892660707635,0.6715687943059394,0.35574995346776817
2020-04-01,,,,,,,,,,,,,
2020-04-02,,,,,,,,,,,,,
2020-04-03,,,,,,,,,,,,,
2020-04-04,,,,,,,,,,,,,
2020-04-05,,,,,,,,,,,,,
2020-04-06,,,,,,,,,,,,,
2020-04-07,,,,,,,,,,,,,
2020-04-08,,,,,,,,,,,,,
2020-04-09,,,,,,,,,,,,,
2020-04-10,,,,,,,,,,,,,
2020-04-11,,,,,,,,,,,,,
2020-04-12,,,,,,,,,,,,,
2020-04-13,,,,,,,,,,,,,
2020-04-14,,,,,,,,,,,,,
2020-04-15,,,,,,,,,,,,,
2020-04-16,,,,,,,,,,,,,
2020-04-17,,,,,,,,,,,,,
2020-04-18,,,,,,,,,,,,,
2020-04-19,,,,,,,,,,,,,
2020-04-20,,,,,,,,,,,,,
2020-04-21,,,,,,,,,,,,,
2020-04-22,,,,,,,,,,,,,
2020-04-23,,,,,,,,,,,,,
2020-04-24,,,,,,,,,,,,,
2020-04-25,,,,,,,,,,,,,
2020-04-26,,,,,,,,,,,,,
2020-04-27,,,,,,,,,,,,,
2020-04-28,,,,,,,,,,,,,
2020-04-29,,,,,,,,,,,,,
2020-04-30,0.16417490639232876,0.4261582471717798,0.6059894750937126,0.2611665080148811,0.40361418436163504,0.26110533429213395,0.37052127823891706,0.32157999473584237,0.22024629270168924,0.35603182358017876,0.2937192665695507,0.7127002368947073,0.4791175324808556
2020-05-01,,,,,,,,,,,,,
2020-05-02,,,,,,,,,,,,,
2020-05-03,,,,,,,,,,,,,
2020-05-04,,,,,,,,,,,,,
2020-05-05,,,,,,,,,,,,,
2020-05-06,,,,,,,,,,,,,
2020-05-07,,,,,,,,,,,,,
2020-05-08,,,,,,,,,,,,,
2020-05-09,,,,,,,,,,,,,
2020-05-10,,,,,,,,,,,,,
2020-05-11,,,,,,,,,,,,,
2020-05-12,,,,,,,,,,,,,
2020-05-13,,,,,,,,,,,,,
2020-05-14,,,,,,,,,,,,,
2020-05-15,,,,,,,,,,,,,
2020-05-16,,,,,,,,,,,,,
2020-05-17,,,,,,,,,,,,,
2020-05-18,,,,,,,,,,,,,
2020-05-19,,,,,,,,,,,,,
2020-05-20,,,,,,,,,,,,,
2020-05-21,,,,,,,,,,,,,
2020-05-22,,,,,,,,,,,,,
2020-05-23,,,,,,,,,,,,,
2020-05-24,,,,,,,,,,,,,
2020-05-25,,,,,,,,,,,,,
2020-05-26,,,,,,,,,,,,,
2020-05-27,,,,,,,,,,,,,
2020-05-28,,,,,,,,,,,,,
2020-05-29,,,,,,,,,,,,,
2020-05-30,,,,,,,,,,,,,
2020-05-31,0.18285911314140393,0.4785157954484074,0.6067785677228689,0.2689876166086183,0.4265459930365272,0.2846138690121069,0.41877152008661533,0.36861032011498196,0.21758548414133708,0.3506850040012834,0.3187771636542495,0.703709738961063,0.4341903453203586
2020-06-01,,,,,,,,,,,,,
2020-06-02,,,,,,,,,,,,,
2020-06-03,,,,,,,,,,,,,
2020-06-04,,,,,,,,,,,,,
2020-06-05,,,,,,,,,,,,,
2020-06-06,,,,,,,,,,,,,
2020-06-07,,,,,,,,,,,,,
2020-06-08,,,,,,,,,,,,,
2020-06-09,,,,,,,,,,,,,
2020-06-10,,,,,,,,,,,,,
2020-06-11,,,,,,,,,,,,,
2020-06-12,,,,,,,,,,,,,
2020-06-13,,,,,,,,,,,,,
2020-06-14,,,,,,,,,,,,,
2020-06-15,,,,,,,,,,,,,
2020-06-16,,,,,,,,,,,,,
2020-06-17,,,,,,,,,,,,,
2020-06-18,,,,,,,,,,,,,
2020-06-19,,,,,,,,,,,,,
2020-06-20,,,,,,,,,,,,,
2020-06-21,,,,,,,,,,,,,
2020-06-22,,,,,,,,,,,,,
2020-06-23,,,,,,,,,,,,,
2020-06-24,,,,,,,,,,,,,
2020-06-25,,,,,,,,,,,,,
2020-06-26,,,,,,,,,,,,,
2020-06-27,,,,,,,,,,,,,
2020-06-28,,,,,,,,,,,,,
2020-06-29,,,,,,,,,,,,,
2020-06-30,0.2090613594089837,0.3468177276301014,0.6529319258540212,0.31950687368202824,0.45865798994233836,0.3098981589655236,0.4300951432987819,0.3864861834006521,0.23669847404351596,0.40517074477316056,0.38014511889672,0.7816289670258184,0.42266707056986474
2020-07-01,,,,,,,,,,,,,
2020-07-02,,,,,,,,,,,,,
2020-07-03,,,,,,,,,,,,,
2020-07-04,,,,,,,,,,,,,
2020-07-05,,,,,,,,,,,,,
2020-07-06,,,,,,,,,,,,,
2020-07-07,,,,,,,,,,,,,
2020-07-08,,,,,,,,,,,,,
2020-07-09,,,,,,,,,,,,,
2020-07-10,,,,,,,,,,,,,
2020-07-11,,,,,,,,,,,,,
2020-07-12,,,,,,,,,,,,,
2020-07-13,,,,,,,,,,,,,
2020-07-14,,,,,,,,,,,,,
2020-07-15,,,,,,,,,,,,,
2020-07-16,,,,,,,,,,,,,
2020-07-17,,,,,,,,,,,,,
2020-07-18,,,,,,,,,,,,,
2020-07-19,,,,,,,,,,,,,
2020-07-20,,,,,,,,,,,,,
2020-07-21,,,,,,,,,,,,,
2020-07-22,,,,,,,,,,,,,
2020-07-23,,,,,,,,,,,,,
2020-07-24,,,,,,,,,,,,,
2020-07-25,,,,,,,,,,,,,
2020-07-26,,,,,,,,,,,,,
2020-07-27,,,,,,,,,,,,,
2020-07-28,,,,,,,,,,,,,
2020-07-29,,,,,,,,,,,,,
2020-07-30,,,,,,,,,,,,,
2020-07-31,0.25812512573071,0.40582113049424356,0.729323609457735,0.3749516451579628,0.5394370304801376,0.36539370442662905,0.4787386235846401,0.43476167014987493,0.2965378821725603,0.4537186809276776,0.4476519630904649,0.8260593174074019,0.44595926279951686
2020-08-01,,,,,,,,,,,,,
2020-08-02,,,,,,,,,,,,,
2020-08-03,,,,,,,,,,,,,
2020-08-04,,,,,,,,,,,,,
2020-08-05,,,,,,,,,,,,,
2020-08-06,,,,,,,,,,,,,
2020-08-07,,,,,,,,,,,,,
2020-08-08,,,,,,,,,,,,,
2020-08-09,,,,,,,,,,,,,
2020-08-10,,,,,,,,,,,,,
2020-08-11,,,,,,,,,,,,,
2020-08-12,,,,,,,,,,,,,
2020-08-13,,,,,,,,,,,,,
2020-08-14,,,,,,,,,,,,,
2020-08-15,,,,,,,,,,,,,
2020-08-16,,,,,,,,,,,,,
2020-08-17,,,,,,,,,,,,,
2020-08-18,,,,,,,,,,,,,
2020-08-19,,,,,,,,,,,,,
2020-08-20,,,,,,,,,,,,,
2020-08-21,,,,,,,,,,,,,
2020-08-22,,,,,,,,,,,,,
2020-08-23,,,,,,,,,,,,,
2020-08-24,,,,,,,,,,,,,
2020-08-25,,,,,,,,,,,,,
2020-08-26,,,,,,,,,,,,,
2020-08-27,,,,,,,,,,,,,
2020-08-28,,,,,,,,,,,,,
2020-08-29,,,,,,,,,,,,,
2020-08-30,,,,,,,,,,,,,
2020-08-31,0.3838225877421535,0.5251273322215337,0.863960946017117,0.5118519928079887,0.6644725617043914,0.4864664747212896,0.5497594890446905,0.5883450263131539,0.3662970533680701,0.5710031921574159,0.5059474314506218,0.9167706261881358,0.49600814039031604
2020-09-01,,,,,,,,,,,,,
2020-09-02,,,,,,,,,,,,,
2020-09-03,,,,,,,,,,,,,
2020-09-04,,,,,,,,,,,,,
2020-09-05,,,,,,,,,,,,,
2020-09-06,,,,,,,,,,,,,
2020-09-07,,,,,,,,,,,,,
2020-09-08,,,,,,,,,,,,,
2020-09-09,,,,,,,,,,,,,
2020-09-10,,,,,,,,,,,,,
2020-09-11,,,,,,,,,,,,,
2020-09-12,,,,,,,,,,,,,
2020-09-13,,,,,,,,,,,,,
2020-09-14,,,,,,,,,,,,,
2020-09-15,,,,,,,,,,,,,
2020-09-16,,,,,,,,,,,,,
2020-09-17,,,,,,,,,,,,,
2020-09-18,,,,,,,,,,,,,
2020-09-19,,,,,,,,,,,,,
2020-09-20,,,,,,,,,,,,,
2020-09-21,,,,,,,,,,,,,
2020-09-22,,,,,,,,,,,,,
2020-09-23,,,,,,,,,,,,,
2020-09-24,,,,,,,,,,,,,
2020-09-25,,,,,,,,,,,,,
2020-09-26,,,,,,,,,,,,,
2020-09-27,,,,,,,,,,,,,
2020-09-28,,,,,,,,,,,,,
2020-09-29,,,,,,,,,,,,,
2020-09-30,0.40754941218576973,0.5456929012528371,0.869379449151002,0.5628033420511137,0.6677409502660182,0.5428319032213831,0.5715075610737048,0.6795595637288856,0.4584263691841959,0.6181589228899537,0.5030895181422919,0.8566698100110769,0.5796677660187961
2020-10-01,,,,,,,,,,,,,
2020-10-02,,,,,,,,,,,,,
2020-10-03,,,,,,,,,,,,,
2020-10-04,,,,,,,,,,,,,
2020-10-05,,,,,,,,,,,,,
2020-10-06,,,,,,,,,,,,,
2020-10-07,,,,,,,,,,,,,
2020-10-08,,,,,,,,,,,,,
2020-10-09,,,,,,,,,,,,,
2020-10-10,,,,,,,,,,,,,
2020-10-11,,,,,,,,,,,,,
2020-10-12,,,,,,,,,,,,,
2020-10-13,,,,,,,,,,,,,
2020-10-14,,,,,,,,,,,,,
2020-10-15,,,,,,,,,,,,,
2020-10-16,,,,,,,,,,,,,
2020-10-17,,,,,,,,,,,,,
2020-10-18,,,,,,,,,,,,,
2020-10-19,,,,,,,,,,,,,
2020-10-20,,,,,,,,,,,,,
2020-10-21,,,,,,,,,,,,,
2020-10-22,,,,,,,,,,,,,
2020-10-23,,,,,,,,,,,,,
2020-10-24,,,,,,,,,,,,,
2020-10-25,,,,,,,,,,,,,
2020-10-26,,,,,,,,,,,,,
2020-10-27,,,,,,,,,,,,,
2020-10-28,,,,,,,,,,,,,
2020-10-29,,,,,,,,,,,,,
2020-10-30,,,,,,,,,,,,,
2020-10-31,0.3865377090156015,0.6589801878198087,0.8794541661672121,0.5503249769959034,0.6433385305163699,0.5869487045856805,0.6109533749130814,0.38907569073438,0.44834240434290845,0.5520767910170061,0.4889131820404226,0.7558621609534196,0.6716748643205895
