AdminStrata,Al-Hasakeh,Al-Hasakeh,Al-Hasakeh,Al-Hasakeh,Al-Hasakeh,Al-Hasakeh,Aleppo,Aleppo,Aleppo,Aleppo,Aleppo,Aleppo,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,As-Sweida,As-Sweida,As-Sweida,As-Sweida,As-Sweida,As-Sweida,Damascus,Damascus,Damascus,Damascus,Damascus,Dar'a,Dar'a,Dar'a,Dar'a,Dar'a,Deir-ez-Zor,Deir-ez-Zor,Deir-ez-Zor,Deir-ez-Zor,Deir-ez-Zor,Deir-ez-Zor,Hama,Hama,Hama,Hama,Hama,Homs,Homs,Homs,Homs,Homs,Idleb,Idleb,Idleb,Idleb,Idleb,Idleb,Lattakia,Lattakia,Lattakia,Lattakia,Lattakia,Quneitra,Quneitra,Quneitra,Quneitra,Quneitra,Quneitra,Rural Damascus,Rural Damascus,Rural Damascus,Rural Damascus,Rural Damascus,Rural Damascus,Tartous,Tartous,Tartous
2018-04-30,2.0,10.0,0.0,0.0,0.0,5.0,66.82142857142857,69.66666666666666,1.0,0.0,0.0,6.5,1.0,21.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,89.92380952380952,27.2,0.0,0.0,5.0,58.5,12.13809523809524,0.0,0.0,10.0,124.16666666666666,37.5,0.0,0.0,0.0,5.0,36.0,18.945212140800372,0.0,0.0,0.0,103.83333333333334,28.899925727866904,0.0,0.0,3.5,21.596503496503498,78.15873923940285,0.0,0.0,0.0,13.633333333333333,22.0,10.0,0.0,0.0,1.0,0.0,1.5,0.0,0.0,0.0,0.0,105.83333333333333,158.0,0.0,0.0,0.0,11.5,0.0,0.0,0.0
2018-05-31,2.0,53.166666666666664,0.0,0.0,0.0,4.5,42.166666666666664,21.25,0.0,0.0,0.0,12.5,0.0,6.0,0.0,0.0,0.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,173.0,4.75,0.0,0.0,4.0,11.0,12.104761904761904,0.0,0.0,12.5,190.33333333333331,49.2,0.0,0.0,0.0,12.0,13.5,45.59642857142857,0.0,0.0,6.0,39.0,18.0,0.0,3.0,0.0,30.55,51.08571428571428,0.0,0.0,1.0,20.166666666666664,0.0,7.0,0.0,0.0,0.0,0.0,9.333333333333332,0.0,0.0,0.0,0.0,110.5,26.8,0.0,0.0,0.0,16.5,0.0,0.0,0.0
2018-06-30,120.66666666666667,81.66666666666666,0.0,0.0,0.0,6.0,42.5,40.483333333333334,0.0,0.0,0.0,5.0,1.3333333333333333,17.666666666666668,0.0,0.0,0.0,13.0,133.0,4.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,73.43333333333332,60.4991108564638,0.0,0.0,35.0,237.11666666666662,133.56666666666666,0.0,0.0,0.0,22.5,8.0,18.27420634920635,0.0,0.0,5.0,61.0,26.5,0.0,0.0,1.0,54.85,59.01666666666667,0.0,0.0,2.0,29.0,20.0,13.0,0.0,0.0,0.0,6.0,1.5,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0
2018-07-31,22.0,17.5,0.0,0.0,0.0,6.666666666666667,27.0,61.05555555555555,0.0,0.0,0.0,13.333333333333332,2.0,24.333333333333336,0.0,0.0,0.0,3.0,57.0,20.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,13.0,433.7246031746032,137.4714285714286,0.0,1.0,67.0,64.75,168.58333333333334,0.0,0.0,0.0,56.0,13.0,4.592857142857143,0.0,0.0,27.0,10.0,0.0,0.0,0.0,0.0,24.583333333333332,26.956302521008404,0.0,0.0,0.0,63.416666666666664,32.0,7.5,0.0,0.0,0.0,40.0,6.5,0.0,0.0,0.0,6.0,4.0,4.0,0.0,0.0,0.0,305.0,0.0,0.0,0.0
2018-08-31,3.0,30.0,0.0,0.0,0.0,57.0,41.83333333333333,40.46349206349207,0.0,0.0,0.0,10.0,0.0,14.0,0.0,0.0,0.0,3.5,67.5,6.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,29.0,0.0,0.0,3.0,62.233333333333334,40.08333333333333,0.0,0.0,0.0,27.0,19.5,6.412878787878787,0.0,0.0,3.5,20.0,2.0,0.0,0.0,0.0,12.0,69.68452380952381,0.0,0.0,3.0,20.0,24.0,0.3333333333333333,0.0,0.0,14.0,0.0,8.0,0.0,0.0,0.0,0.0,227.0,3.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0
2018-09-30,51.5,32.0,0.0,0.0,0.0,7.5,59.18333333333334,18.2,0.0,0.0,0.0,18.0,9.0,10.0,0.0,0.0,0.0,4.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,10.0,1.0,9.0,0.0,0.0,1.0,235.17142857142858,42.833333333333336,0.0,0.0,0.0,20.833333333333336,9.0,29.484920634920634,0.0,2.0,0.0,27.0,3.0,0.0,0.0,0.0,13.25,21.1664994425864,0.0,0.0,1.0,10.0,4.0,3.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.66666666666663,8.0,0.0,0.0,0.0,17.0,21.0,0.0,0.0
2018-10-31,5.5,17.0,0.0,0.0,0.0,6.0,46.21666666666667,32.121212121212125,0.0,0.0,0.0,4.333333333333333,4.0,24.666666666666668,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,310.16666666666663,81.62500000000001,0.0,0.0,0.0,30.0,5.0,3.7727272727272725,0.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,23.821428571428573,15.733333333333333,0.0,0.0,0.0,15.5,0.5,5.2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,196.5,2.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0
2018-11-30,3.5,23.833333333333332,0.0,0.0,0.0,4.0,67.16666666666667,25.226190476190474,0.0,0.0,0.0,6.5,3.5,7.916666666666666,0.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,0.0,0.0,2.0,159.73333333333335,154.1547619047619,0.0,0.0,0.0,19.0,51.83333333333333,5.226190476190476,0.0,0.0,6.5,13.0,0.0,0.0,0.0,0.0,24.583333333333332,6.168181818181819,0.0,0.0,2.0,23.5,30.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,176.5,3.0,0.0,0.0,0.0,14.5,0.0,0.0,0.0
2018-12-31,17.0,28.5,0.0,0.0,0.0,2.5,44.83333333333333,38.31666666666666,0.0,0.0,0.0,8.5,0.0,22.0,0.0,0.0,0.5,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,8.0,0.0,0.0,1.0,259.80952380952385,47.44047619047619,0.0,0.0,0.0,11.5,55.333333333333336,6.278282828282827,0.0,0.0,0.0,20.0,2.0,0.0,0.0,0.0,18.0,1.9631313131313133,0.0,0.0,0.0,12.25,20.25,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.5,4.0,0.0,0.0,0.0,17.5,0.0,0.0,0.0
2019-01-31,9.75,11.0,0.0,0.0,0.0,6.0,69.63095238095237,36.72222222222222,0.0,0.0,0.0,8.75,5.5,5.5,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,20.0,0.0,0.0,1.0,4.0,6.0,0.0,0.0,5.0,149.19285714285712,130.83333333333331,0.0,0.0,0.0,12.416666666666666,21.345238095238095,6.625432900432901,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,64.76190476190476,19.041666666666664,0.0,0.0,2.0,21.5,2.0,2.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.6666666666666667,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
2019-02-28,5.0,3.5,0.0,0.0,0.0,6.0,25.833333333333336,14.2,0.0,0.0,3.0,10.5,5.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.5,6.0,0.0,0.0,1.0,72.81666666666666,108.83333333333334,0.0,0.0,0.0,22.0,13.0,36.270110226031285,0.0,0.0,10.0,9.0,7.0,0.0,0.0,0.0,33.5,32.549855699855705,0.0,0.0,0.0,18.5,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0
2019-03-31,29.0,26.0,5.0,0.0,0.0,4.5,9.5,46.7238455988456,0.0,0.0,0.0,4.0,9.0,5.0,0.0,0.0,0.0,11.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,2.0,139.98333333333335,376.5,0.0,0.0,0.0,19.75,63.5,10.596938859688406,0.0,0.0,3.0,1.0,11.0,0.0,0.0,11.0,26.0,26.61775446327202,0.0,0.0,0.0,15.166666666666668,8.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0
2019-04-30,10.0,25.0,0.0,0.0,0.0,2.0,36.583333333333336,29.440151515151513,0.0,0.0,1.0,11.0,16.0,26.5,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,4.0,5.5,4.0,0.0,0.0,4.0,63.53333333333333,41.5,0.0,0.0,1.0,18.5,52.75,17.243287613112997,0.0,0.0,2.0,27.5,7.5,0.0,0.0,7.0,18.5,25.22056532648638,0.0,0.0,0.0,17.5,6.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0
2019-05-31,8.5,17.0,0.0,0.0,0.0,12.0,37.95,13.566666666666665,0.0,0.0,0.0,1.0,3.0,15.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,6.0,8.0,0.0,0.0,0.0,32.91666666666667,12.0,0.0,1.0,0.0,13.0,297.68095238095236,35.303403586724016,0.0,0.0,0.0,34.0,5.0,0.0,0.0,0.0,17.0,23.861617791768282,0.0,0.0,7.5,0.0,97.0,1.3333333333333333,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0
2019-06-30,4.166666666666667,12.5,0.0,0.0,0.0,0.0,17.0,52.375,0.0,0.0,0.0,14.0,9.5,17.666666666666668,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,29.5,3.0,0.0,0.0,6.0,51.16666666666667,12.0,0.0,0.0,2.0,4.5,214.46666666666667,15.859153346653345,0.0,0.0,3.0,52.0,1.0,0.0,0.0,0.0,68.0,17.362571163499958,0.0,0.0,0.0,11.0,70.66666666666666,1.0,0.0,0.0,0.0,1.0,1.5,0.0,0.0,0.0,0.0,9.0,0.8,0.0,0.0,0.0,7.0,0.0,0.0,0.0
2019-07-31,8.0,7.0,0.0,0.0,4.0,5.0,21.75,31.218055555555555,0.0,0.0,0.0,10.0,3.0,7.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,13.5,15.5,0.0,0.0,9.0,31.916666666666668,43.0,0.0,0.0,2.0,14.5,157.83333333333334,34.513903152287355,0.0,0.0,1.0,6.0,2.0,0.0,0.0,0.0,46.33333333333333,34.396257745522455,0.0,0.0,0.0,5.5,108.75,7.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0,0.0,0.0,19.0,0.0,0.0,0.0
2019-08-31,13.0,20.583333333333336,0.0,0.0,0.0,3.0,46.16666666666667,8.583333333333332,0.0,0.0,0.0,7.5,3.0,4.5,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,0.0,0.0,7.5,46.883333333333326,2.5,0.0,0.0,0.0,16.5,82.66666666666666,29.33304473304473,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,295.3833333333333,56.54583752207736,0.0,0.0,0.0,7.0,142.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
2019-09-30,6.0,1.6666666666666665,0.0,0.0,0.0,7.0,11.0,19.2,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,0.0,5.0,19.5,55.0,0.0,3.0,1.0,10.0,4.0,12.628571428571428,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,17.333333333333336,6.8764392470274815,0.0,0.0,0.0,11.0,3.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
2019-10-31,92.41443001443001,37.208333333333336,0.0,0.0,0.0,21.0,34.18571428571428,17.50378787878788,0.0,0.0,0.0,9.0,83.0,36.0,0.0,0.0,0.0,26.333333333333332,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.5,6.0,0.0,0.0,9.5,14.0,12.0,0.0,0.0,0.0,10.0,4.0,27.333333333333336,0.0,1.0,0.0,51.0,0.0,0.0,0.0,2.0,22.5,17.050155400155397,0.0,0.0,5.0,9.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
2019-11-30,26.43106060606061,51.83333333333333,0.0,0.0,0.0,1.0,17.583333333333336,38.81365546218487,9.0,1.0,0.0,12.5,57.66666666666667,72.83333333333334,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,16.0,3.0,0.0,0.0,7.0,14.25,24.0,0.0,0.0,1.0,14.5,8.0,21.458333333333336,0.0,2.0,2.0,4.0,12.0,0.0,0.0,1.0,98.25714285714287,19.922881339793104,0.0,0.0,1.0,6.0,59.35714285714286,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.3333333333333333,0.0,0.0,0.0,17.0,0.0,0.0,0.0
2019-12-31,6.5,25.333333333333336,0.0,0.0,0.0,3.0,22.75,7.947222222222223,0.0,0.0,0.0,3.0,18.0,21.5,0.0,0.0,0.0,5.333333333333334,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.25,11.0,0.0,0.0,10.5,28.333333333333336,28.0,0.0,0.0,0.0,14.5,20.0,8.093253968253968,0.0,0.0,3.0,8.5,0.0,0.0,0.0,0.0,147.27396229501494,38.816767948839626,0.0,0.0,0.0,9.5,46.5,10.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0
2020-01-31,14.133333333333335,13.466666666666667,0.0,0.0,0.0,12.5,38.650000000000006,33.28921568627451,0.0,0.0,0.0,9.0,9.0,26.5,0.0,0.0,0.0,24.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.666666666666667,2.0,0.0,0.0,9.666666666666668,31.833333333333332,12.0,0.0,0.0,0.0,13.5,3.0,7.133333333333334,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,158.75227272727273,15.46779388080322,0.0,0.0,0.0,6.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-29,12.428571428571429,25.11111111111111,0.0,0.0,0.0,1.0,61.226190476190474,40.53070956820956,0.0,0.0,0.0,2.0,7.0,9.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,1.0,24.833333333333332,6.0,0.0,0.0,7.5,7.333333333333333,6.0,0.0,0.0,0.0,14.166666666666666,16.0,15.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,143.96428571428572,40.86837884337884,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333333,0.0,0.0,0.0,0.0,12.166666666666666,4.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0
2020-03-31,0.0,1.0,0.0,0.0,0.0,0.0,3.0571428571428574,4.0,0.0,0.0,0.0,2.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.75,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,1.0,12.3,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.67857142857143,10.005952380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2020-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
