AdminStrata,Abyan,Abyan,Aden,Aden,Al Bayda,Al Bayda,Al Dhale'e,Al Dhale'e,Al Hudaydah,Al Hudaydah,Al Jawf,Al Jawf,Al Maharah,Al Maharah,Al Mahwit,Al Mahwit,Amanat Al Asimah,Amanat Al Asimah,Amran,Amran,Dhamar,Dhamar,Hadramaut,Hadramaut,Hajjah,Hajjah,Ibb,Ibb,Lahj,Lahj,Marib,Marib,Raymah,Raymah,Sa'ada,Sa'ada,Sana'a,Sana'a,Shabwah,Shabwah,Socotra,Socotra,Taizz,Taizz
2019-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-10,0.1067346,98.6763789293427,0.07530419999999999,97.4561151079137,0.1289069,105.85693475227801,0.16007739999999998,103.621264719897,0.1365318,92.16740280961359,0.10136110000000001,100.35804008855499,0.1651866,119.89821389568701,0.19479620000000003,93.9929580979953,0.14093570000000002,102.300007125907,0.1486519,105.08280646963199,0.16627579999999997,104.23537950887699,0.1388777,104.31353424941999,0.1554386,96.9593795765644,0.20097820000000002,99.6391637364517,0.10843499999999999,95.92528683437772,0.0995489,102.885139300142,0.2002794,92.4542206812327,0.1369332,104.508205428094,0.14525020000000002,105.840205034357,0.10902619999999999,99.8013715093318,0.2562302,103.868605265639,0.1514125,95.38432905267081
2019-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-20,0.1046393,97.9668492466832,0.0751125,97.3795758379567,0.12547809999999998,104.41103931997601,0.1554416,102.991048511294,0.1341467,92.4864871380456,0.1010147,100.154993003097,0.1627636,118.808915543568,0.18872049999999999,94.2794991096151,0.1395429,101.842201270939,0.14472179999999998,104.102527638613,0.1618684,103.74106207715799,0.13787339999999998,103.926419191992,0.15119929999999998,97.1216742830855,0.1951642,99.8157292172197,0.10603589999999999,95.5583549617058,0.0984066,102.24987959991999,0.1946952,92.7863369723077,0.1337204,103.572078895459,0.141408,104.903858590686,0.1080276,99.4550437871908,0.24579279999999998,103.00558674392401,0.1471991,95.53835771139049
2019-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-28,0.10260530000000001,97.2295014389594,0.07452919999999999,97.07040826269122,0.12255719999999999,103.08858557369601,0.15121529999999997,102.321327594554,0.1320667,92.9377371723996,0.1007413,99.9958871623078,0.16011229999999999,117.59455145425899,0.1826385,94.4646232496381,0.1387214,101.564518984814,0.1412023,103.317745798174,0.1586473,103.72783730253401,0.13681329999999997,103.50197376622299,0.1471771,97.3624644847436,0.19047709999999998,100.23145041426001,0.1036336,95.2235031610264,0.09747810000000001,101.725801701108,0.18997139999999998,93.51096819546741,0.1309156,102.926993562071,0.13835870000000003,104.291333394608,0.10717339999999999,99.157272890154,0.2359349,102.37265039764401,0.1432318,95.7932277599972
2019-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-10,0.0995572,96.23903970224279,0.07365,96.7527386541471,0.11903989999999999,101.467510148858,0.14432260000000002,100.76950321693701,0.1298787,94.183247115002,0.10044960000000001,99.8392745988833,0.15469000000000002,115.09136913129,0.17428329999999997,94.89199361641991,0.13875,101.40838108705499,0.13722179999999998,102.954822283384,0.155066,104.254237460472,0.13479770000000002,102.66915342451401,0.1421096,98.5294660698093,0.18418099999999998,100.750137456365,0.0994752,94.8688688358325,0.0966334,101.25881755811899,0.1819603,94.1245667804335,0.12731189999999998,102.71757517054701,0.135744,104.40528659123001,0.1061107,98.85041240782091,0.2186833,101.67923071683201,0.1370622,96.3858066277988
2019-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-20,0.09858120000000001,95.93676412001751,0.07365830000000001,96.96469514432769,0.1182807,100.762179970037,0.1416723,99.64674102347891,0.12910180000000002,94.45878980045191,0.1003877,99.800117991438,0.15214560000000002,113.91308267965,0.1706167,93.7858206233267,0.1386571,100.851471927033,0.1358086,102.43816918716499,0.154316,103.806762813771,0.1339781,102.319537460638,0.1396104,98.2348232673203,0.182533,100.092373225711,0.09782880000000001,94.6863022402591,0.0966061,101.175896570238,0.1770825,92.22665543561871,0.1258327,102.376819863698,0.1350249,103.969995487748,0.1058983,98.80964453492409,0.2119651,101.65790429534701,0.13472979999999998,96.1617005017613
2019-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-31,0.0980965,95.8385913141393,0.07393330000000001,97.3839897848934,0.118152,99.99226949722001,0.1395168,98.2044938952792,0.12842060000000002,94.6584122460261,0.1003979,99.7899339479612,0.14988289999999999,112.882337626693,0.16708720000000002,91.5677611859715,0.13882139999999998,100.15913312759199,0.13485529999999998,101.57598995973301,0.1550477,102.79672390360201,0.1333714,102.06425707729,0.13736320000000002,97.49466509936892,0.1818743,98.4636858460705,0.096716,94.5857345196413,0.09676060000000002,101.107172751604,0.1734825,89.1123673327956,0.1247156,101.83739762524999,0.13480820000000002,103.011159047078,0.10587550000000001,98.82613629879481,0.2069889,102.050428590603,0.1332482,95.74351249693692
2019-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-10,0.0981417,95.9291761478797,0.074225,97.8181955623729,0.11880519999999999,99.23343358266341,0.13908389999999998,97.0496648139603,0.1279912,94.8368884716333,0.10047719999999999,99.8080476710359,0.14793599999999998,112.020265245624,0.16658720000000002,89.067088423843,0.1395929,99.47532148364391,0.134997,100.522945141837,0.1583527,101.51884055146401,0.1329872,101.91530635489201,0.136225,96.5039378892416,0.1850793,96.9658283945566,0.09619119999999999,94.54723248377991,0.09693819999999999,100.95403903549,0.175427,86.4756936119609,0.12455050000000001,101.31367855534201,0.1359381,101.805346888538,0.10598219999999998,98.8559289271513,0.20314839999999998,102.623763459953,0.13307860000000002,95.21780172514678
2019-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-20,0.09981419999999999,96.704109599652,0.07475,98.7076615343958,0.12441010000000001,99.416928400016,0.14506860000000002,96.77351501173521,0.12698910000000002,94.96743543158121,0.10078730000000001,99.90724010831708,0.144952,110.815152331613,0.18181920000000001,86.800751112534,0.14451429999999998,98.856499883363,0.1401985,99.00571864039401,0.18018910000000002,102.41705916533701,0.1326846,101.861598174254,0.1387943,94.6035750006514,0.2123916,98.4086836442082,0.0966033,94.7054024146104,0.0972616,100.501341049772,0.2059619,87.32685130629369,0.1280761,100.847892924919,0.14663310000000002,101.348543707835,0.1066295,99.0779139614086,0.1972857,103.320658098314,0.1393693,95.34452948859051
2019-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-30,0.10158510000000001,97.4801226466783,0.0748583,99.0775332326092,0.1297105,100.481522712138,0.15228540000000002,97.84592821760029,0.126932,95.0925224252,0.1010081,99.9874856813682,0.1437687,110.39196617745701,0.19959229999999997,88.4090276336324,0.14955710000000003,99.41285979524321,0.14585710000000002,99.2908200511011,0.1964621,104.006314766019,0.1326516,101.905245968041,0.14344210000000002,94.38879720974441,0.23551170000000002,101.029717797168,0.0978141,95.0379247446019,0.0975526,100.3657452407885,0.233727,90.6214017991603,0.1318682,101.09860421730998,0.155844,102.420701874674,0.1071938,99.3257336461501,0.1951786,102.996311637247,0.1464414,96.19964172695829
2019-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-10,0.10393150000000001,98.6489335726741,0.07466669999999999,99.24049202042971,0.1357454,101.939505431603,0.16089489999999998,99.3043348873652,0.1280701,95.6709291524045,0.1012645,100.09157915145,0.1426963,110.035775161816,0.2206654,91.23868556350041,0.15610710000000003,100.71549025155501,0.15339170000000002,100.77297113038799,0.2097996,104.61966184199301,0.132669,101.98892615407499,0.1497807,95.04057216336192,0.25842289999999996,103.199101926642,0.1000343,95.9321901683033,0.0981153,100.469532929371,0.2597476,93.2667087210694,0.1362796,101.659973182404,0.1646644,103.605609820371,0.10791860000000002,99.70798283381029,0.1937595,102.170884256112,0.1555506,97.6367278325375
2019-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-20,0.1067386,100.28273149721001,0.074375,99.36089474735371,0.14302220000000002,104.427091223074,0.17144160000000003,101.64987050568399,0.1300574,96.5356880532278,0.1015646,100.24524815171,0.1417306,109.74659851290501,0.24492310000000003,95.39451063602681,0.1642857,103.25956744701999,0.1621602,103.223392609531,0.2236223,106.231920012641,0.1327316,102.12171899196998,0.15777320000000003,96.7587685555843,0.28288159999999996,105.870458155958,0.10329760000000002,97.46113890813841,0.09907669999999999,100.954169395203,0.2866762,96.5584115004121,0.14169620000000002,102.94403213507,0.1738759,105.694970851675,0.10873250000000001,100.239464539103,0.19565,101.775952039144,0.1670863,99.6738242590452
2019-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-31,0.1114472,103.89077540735,0.07455,100.285194829455,0.1568163,111.70498166033,0.1905365,107.285186766094,0.13363239999999998,98.065366443958,0.10215369999999999,100.668904287141,0.1399614,109.271877079823,0.29090770000000005,106.05607249853,0.1798929,110.385169229676,0.1788444,109.645599119939,0.25710079999999996,116.14423328932399,0.1327558,102.41948906766198,0.1771543,103.79366310900801,0.3310307,113.063979857836,0.11049500000000001,101.499456123043,0.10183160000000001,103.027761492194,0.3410841,107.478658668969,0.1545656,108.11203897338699,0.1950502,114.92849863309999,0.1099512,101.426362920398,0.2143444,104.68197942827801,0.193822,104.45119874567101
2019-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-10,0.11285450000000001,105.582457393777,0.0749792,101.037545332986,0.160435,115.209063649538,0.19657739999999999,109.82297550446998,0.13473329999999997,98.88738291692499,0.1023643,100.899300227871,0.13899779999999998,108.987917193592,0.3093321,112.148852207696,0.1829357,112.75887240982401,0.18399920000000003,112.474416789315,0.270927,122.618285742668,0.13266689999999998,102.55997224146799,0.185125,107.68104154186899,0.3495486,116.839682410178,0.11368450000000001,103.71968826652599,0.1031847,104.351667545434,0.3648349,115.138494571488,0.15947279999999997,110.852580263456,0.20283610000000002,120.19055659582199,0.1102203,101.97898175240299,0.2283183,108.19814314182399,0.2072074,107.34718595278099
2019-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-20,0.11403859999999999,107.348079314181,0.07539580000000001,101.758187182908,0.16180070000000002,118.17250562266001,0.2026,112.95519131058902,0.1362274,100.45082948741998,0.1025115,101.130319633916,0.13802029999999998,108.674527764789,0.32493720000000004,118.95313857284401,0.18195,113.61743815821698,0.1863342,114.554120322101,0.2778363,127.84277314008001,0.1325241,102.694459338645,0.1913993,111.71440458224801,0.3632687,120.326393684904,0.1168391,106.219448374039,0.1042547,105.621349584032,0.3837587,123.296958499147,0.1630228,113.560800235414,0.2053353,123.918796605686,0.11034080000000002,102.495576488397,0.23979050000000002,112.22559400576401,0.2200958,111.02922527033199
2019-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-30,0.1148945,109.018706356353,0.07556669999999999,102.273834249644,0.16038370000000002,119.677766539736,0.20822039999999997,115.869398311994,0.13771270000000002,102.377483931313,0.10257000000000001,101.331045077272,0.137048,108.331759933558,0.3366013,125.3393813326,0.17724289999999998,112.596037883,0.1860282,115.61871153443,0.2790043,130.991404846539,0.13229129999999997,102.795053647143,0.1948171,114.974635023299,0.3725162,122.78360836291401,0.1195538,108.65782555923401,0.10468319999999999,106.478330304532,0.3946428,129.766186525461,0.16489289999999998,115.79154677615801,0.2032112,125.53727776621,0.1103059,102.91601771399999,0.2422619,114.84341261823299,0.229875,114.731128445982
2019-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-10,0.11543010000000001,111.159259413557,0.07574584999999999,102.48928819145848,0.15207055,119.439957158487,0.21437079999999997,117.8843749386885,0.1364145,104.56130018369699,0.10250230000000002,101.74518719164149,0.1353299,107.62079690418,0.3323045,130.358425187829,0.164225,108.147635089257,0.18024005,115.3733271397355,0.2679748,130.257483742127,0.13166925000000002,102.934410559674,0.18822735000000002,116.2230338144835,0.3772215,122.3149399664855,0.1216976,111.2969615569605,0.10359855000000001,107.18311598774049,0.37963885,131.54894366197152,0.16141740000000002,117.37853237831851,0.1892063,123.0811145956875,0.11013980000000001,103.83308878213552,0.23251785,119.4334225046545,0.23004940000000001,118.03018763910902
2019-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-20,0.11593419999999999,111.72417693623699,0.0757,102.539002753136,0.15067679999999997,118.37670086636801,0.2222058,118.255023993702,0.13274170000000002,103.27832441322201,0.1024786,101.835228179659,0.1346662,107.23887461614599,0.3256192,126.92530712597099,0.1615714,106.134404586268,0.17810379999999998,113.82959080915,0.2674309,127.827629100788,0.1314724,102.90742083854799,0.1817636,113.66950721581199,0.3833207,120.337545547932,0.1222002,111.575598535653,0.10306789999999999,107.010631299379,0.3669175,126.420119877266,0.1588467,116.459821981226,0.1856968,120.325419077122,0.1103145,104.03709174164301,0.22483730000000002,119.211894240262,0.22369970000000003,116.753780638303
2019-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
