AdminStrata,Abyan,Abyan,Abyan,Aden,Aden,Aden,Al Bayda,Al Bayda,Al Bayda,Al Dhale'e,Al Dhale'e,Al Dhale'e,Al Hudaydah,Al Hudaydah,Al Hudaydah,Al Jawf,Al Jawf,Al Jawf,Al Maharah,Al Maharah,Al Maharah,Al Mahwit,Al Mahwit,Al Mahwit,Amanat Al Asimah,Amanat Al Asimah,Amanat Al Asimah,Amran,Amran,Amran,Dhamar,Dhamar,Dhamar,Hadramaut,Hadramaut,Hadramaut,Hajjah,Hajjah,Hajjah,Ibb,Ibb,Ibb,Lahj,Lahj,Lahj,Marib,Marib,Marib,Raymah,Raymah,Raymah,Sa'ada,Sa'ada,Sa'ada,Sana'a,Sana'a,Sana'a,Shabwah,Shabwah,Shabwah,Socotra,Socotra,Socotra,Taizz,Taizz,Taizz
2019-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-10,110.9620654839175,122.264761391211,2.193,115.98857958601002,118.15966324496,1.0,115.732715845187,130.252693043391,2.699,117.97129584691099,126.917093967852,3.964,114.714139867279,125.459847465231,2.667,106.63332142431801,106.47616089454901,5.172999999999999,105.326086956522,109.244180767019,2.079,123.956509048453,143.322284003422,2.859,131.541666666667,154.652014652015,2.214,101.035729181148,117.449425637898,2.241,111.46415094339599,127.124463519313,1.598,108.891129032258,113.296082083456,3.65,105.3306165374,126.899879372738,2.7680000000000002,117.07300131971901,137.557077625571,3.2510000000000003,110.44891640866899,113.172252533125,2.021,118.59436318230499,118.104195025368,2.935,121.537631091919,140.14598540146002,2.0,98.3167082294264,104.62352430212799,5.513999999999999,117.35962619783001,129.42643391521202,1.445,111.81371210051901,114.07228711698,3.6189999999999998,101.020608439647,81.6352652058161,0.127,112.658069362714,114.58724666337099,4.098
2019-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-20,106.753872633391,120.361610427836,2.053,116.048719326527,121.914050594331,1.0,112.67087276551001,122.36998337687,1.739,103.811686717407,116.41182466870501,1.818,118.38787461247,122.872410899616,2.265,106.44148062240299,105.60782967033,5.218999999999999,101.065398016618,108.13430998399599,1.896,118.81626061925199,138.15152595913798,2.423,124.23813900869699,144.772584801839,2.786,96.9569259374032,107.008411953339,2.1319999999999997,110.032120714126,124.43648133163799,1.7730000000000001,105.32092168017,110.79624259235901,3.44,106.498442367601,115.792615332139,2.7430000000000003,104.27755498845501,125.10932573985599,2.62,100.324395895399,109.78856695379801,1.733,114.26094194353901,115.035209817568,1.589,116.952908587258,136.210165759374,1.46,93.35706286994079,96.16741348078942,5.737,114.13077403245899,124.61564938045,1.3880000000000001,106.098793318671,110.87671452635,2.923,100.155672309788,91.32343550446998,0.14300000000000002,106.31531378862302,110.60033858575301,3.155
2019-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-31,100.265705067375,112.525,1.6030000000000002,108.71383174443899,121.914050594331,1.0,94.1265877754858,109.93074449666099,2.9019999999999997,86.4723578438625,96.91877936259371,1.7519999999999998,116.688990088401,117.84644355045799,2.492,108.33167310834,107.50422603235901,6.796,96.7783743751157,105.799676385672,1.706,111.628307409746,124.190576467491,4.167,91.0381855587335,114.64,3.1430000000000002,83.5105091985826,90.9784577440364,2.8310000000000004,93.4189497716895,108.093550673281,2.9960000000000004,98.4626066256695,105.926902557184,2.764,101.61290322580601,103.653127917834,3.389,84.3754207998564,102.892900308004,2.927,91.4024131449706,102.35064618385799,1.321,109.444511972773,114.769605149541,3.484,103.899703899704,123.03610446363501,3.032,86.6281681103625,89.2283885858162,5.751,100.77781127524901,115.59986514472901,3.8810000000000002,97.3516679399033,104.463586530932,2.573,100.154009048032,103.45606113233801,0.135,96.58449515171979,102.598827312275,2.7680000000000002
2019-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-10,95.85226150503661,109.723633899618,0.903,102.86302074404301,121.14787612629699,0.0,112.054254007398,121.789462295791,8.078,96.0999281092739,110.70178603644199,7.818,103.158556088645,111.642565813867,3.304,116.761115125699,115.449786843667,8.685,96.63558467741942,105.166013611054,1.736,87.32727715707769,102.63525653823099,8.5,111.518727552591,127.25074087951799,14.5,79.73056927050979,84.92012949105771,9.421,103.368627303214,111.47269014803499,12.664000000000001,96.7885862516213,105.77038987406,2.452,86.8643410852713,92.87645741866079,6.279,83.5499607682598,98.4535642069889,8.943999999999999,87.7972733386318,100.338967730272,1.307,116.696484950537,123.315746024909,7.104,81.3868895596316,99.42186983812358,6.54,91.03380040646059,91.8471388716055,12.555,114.448110020271,122.61454533284201,13.525,93.9019300991132,104.615384615385,2.505,102.531170900909,103.881173549158,0.659,79.0241942683689,92.39684897010392,1.78
2019-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-20,106.570048309179,116.275206497162,2.9360000000000004,97.0616782846554,118.89722820836701,0.0,145.928781043318,139.962447672987,12.337,122.67370488583401,124.18774745368299,10.409,96.6921854687274,108.704459950481,4.2860000000000005,111.55361050328199,110.70525361454399,5.107,98.64626621332329,104.79569093610701,2.225,89.21443638302308,100.887731549979,15.821,122.79383380086,133.333333333333,20.070999999999998,86.34613167300819,88.28125,15.192,142.170173349213,142.189622385221,28.059,95.11123168746609,103.714940451215,2.313,78.9428027759122,86.1242455276404,8.543,121.386903510616,124.301107198914,24.324,86.7739330309996,98.0544422177689,1.34,112.75791533262199,118.100767815217,4.769,96.0753367003367,108.10034029246799,16.952,96.39222140413179,94.31067153487079,16.206,125.776807610424,129.600468658465,19.266,97.3782771535581,104.973674973675,2.602,104.60478607686701,105.72884632281901,0.746,87.51123825091949,97.005344647088,6.8660000000000005
2019-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-30,105.633284241532,110.218913409554,0.506,91.2575287461216,113.62022439994301,0.0,140.952052134133,128.38844451774298,2.245,130.54146514097,116.565108300476,4.971,86.64653581613821,101.145815650993,3.07,100.34130987144,105.06343126619,2.667,99.93554624556879,101.968378184141,1.544,76.02244523578291,87.2111194590534,7.949,107.452173913043,110.98178047166901,4.857,78.06686564922751,78.0501325981751,6.974,130.594217262033,125.458170117515,9.891,97.08565335860679,100.728669846317,1.625,69.8374241463635,77.99210872424379,6.021,111.767949707731,107.21369267264099,7.402,81.12556247303209,90.1496401781975,0.514,101.72559277698099,110.01529501735399,2.238,85.33143578744809,93.30375287901371,9.079,83.4665813879117,83.94304015515941,5.609,109.999113160695,112.323172862898,6.8229999999999995,99.7428204029147,101.38309247059601,1.182,106.65585877690701,107.69496502288601,0.43700000000000006,79.7414269402188,87.5712844101288,3.003
2019-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-10,101.418937903906,104.68850628998301,0.996,92.34022988505751,109.404320314205,0.042,118.10453547573499,123.636511861735,0.703,98.75521683904921,103.12203282542801,1.8319999999999999,79.7187561893444,94.1158100195185,2.7689999999999997,85.8284253298635,105.372304956657,1.025,99.1097719646648,100.292481977343,0.7040000000000001,68.6485288413587,77.3662766402006,3.397,89.8259673175795,104.468418018612,2.286,73.754482176756,74.4497713425165,2.801,113.337314196754,112.99790041991601,5.195,95.5956538610788,100.07765810176599,0.843,67.95276940790279,74.67453707447241,3.175,95.99056143840559,94.1058021843203,7.497000000000001,74.7223780145822,82.33036374520229,1.469,87.54559159655692,109.58251444226102,0.995,77.7612643636495,80.68906790657441,6.872999999999999,77.44514524295991,83.0627387599177,3.057,94.54930757478691,106.19346217105301,2.281,96.3101132740962,100.059530062682,0.415,104.367666232073,107.27037516170799,0.024,75.8776762052229,79.25672164591309,5.6129999999999995
2019-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-20,118.755871695074,119.768365597692,6.195,120.314990156558,127.54063496885901,2.792,99.02455818223551,134.514446793517,4.31,108.969604421175,117.88987021603,13.168,71.8974853497515,86.7561425933816,3.5460000000000003,97.6607818411097,109.391913403375,1.797,107.1281543035755,103.674288341763,1.804,57.64,73.50430284720309,7.474,86.25886804351249,112.24909217337601,10.214,81.9804814573845,82.8861084376002,11.725999999999999,88.03561618751141,116.096713865883,13.375,108.307459295721,103.86390247262199,1.834,68.1783803467884,73.561532192339,5.143,82.2610209031494,99.16633719288342,19.531,117.08545243969999,104.227165899359,11.269,101.321528546319,115.89289034897399,2.331,64.254850461747,77.1987152320835,11.968,73.35979313247941,85.5672666982473,5.732,86.08926401943859,111.478570611591,7.8229999999999995,104.975822804555,104.273227581742,1.8630000000000002,102.256300058605,106.537928645653,0.008,76.860289459578,81.91093885944791,12.929
2019-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-31,138.19623389494498,126.865671641791,3.725,139.832702648875,131.517209445902,1.208,142.359072225484,140.25896584036101,4.382,160.91025095703998,140.28776978417298,16.613,86.78119865704691,90.60803010219351,7.982,131.28626260823,113.325833743467,1.886,118.33736749853901,107.025612895059,1.67,99.6803457668325,88.25219604301779,23.41,174.037512339585,126.595323609177,16.285999999999998,150.734486545854,99.6397937548188,19.391,138.680690288982,133.931364763074,25.754,120.06441504178301,105.26740029438601,1.1159999999999999,99.80183631679769,82.0911256537335,11.9,130.654834189631,118.056338306687,32.905,193.076694999012,143.56336489439198,16.333,143.520825916696,121.830402650357,2.8,101.048040839785,94.20606176134199,30.936999999999998,124.193692886579,91.2801634103839,8.936,150.790277593306,125.065343207418,13.955,127.492635901098,109.267915639148,2.005,100.785600636436,107.222029788708,0.10300000000000001,124.715324916532,106.79844059913799,27.863000000000003
2019-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-10,153.221601489758,129.396061269147,0.65,148.954391555467,135.102916633553,0.958,160.171379605827,140.00119925646098,0.0,204.90102251548902,139.495409149485,0.898,98.49601116003309,89.24975925763809,1.0659999999999998,132.857558986309,112.175607221717,0.0,123.26960593055,109.95276942893899,2.323,126.81708678535801,88.1467340831699,2.282,210.205714285714,127.507362380125,0.28600000000000003,185.58214974574798,101.090279066889,1.218,174.132319183198,134.84149751261802,1.695,123.84902908195801,105.11942737104201,0.635,115.904928574336,82.353354309473,1.436,163.511796507138,118.479911844417,3.196,238.831191691604,154.940762087736,3.102,147.403799318071,118.362831858407,0.0,127.76443117267999,95.534081758325,4.0,142.946310207689,92.8794953308166,1.2109999999999999,183.593660928058,125.420729105763,0.428,133.639086484463,107.647274057812,0.41,100.86722488038299,107.222173646935,0.008,155.69493505409798,110.041980594401,5.185
2019-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-20,123.996217006276,131.09927222565798,0.047,121.66,133.333333333333,0.0,132.994266691326,144.68187815788602,0.0,189.31323974676602,145.15858329388502,0.0,115.302811824081,87.11661971830989,0.14300000000000002,117.299911181289,113.617454284261,0.0,110.20944266950701,109.348466470282,1.53,161.95662038297502,87.2041101503483,0.0,196.82962962963,127.423835684855,0.0,188.08528941870497,101.90869030539,0.0,191.515802393372,135.29934466289,0.0,111.19368323269899,106.254464285714,0.21899999999999997,134.470242553437,81.24491219909291,0.004,181.72894985808898,119.79884025247601,0.0,225.02102285758,160.674312084582,0.0,126.344882045208,120.51822730521799,0.0,163.55000727908,95.0950654023176,0.0,144.619912425526,94.1254242370548,0.0,179.26040288192902,125.80379757045799,0.0,121.759615384615,111.343437178408,0.248,100.948482428115,107.389686337055,0.0,186.97011813759602,110.900840434224,0.0
2019-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-30,106.854524180967,138.210953560698,0.262,109.58,136.363636363636,0.0,96.1172094711059,153.3179955424545,0.595,102.5353043191015,154.897352595562,1.518,111.28957385572399,86.6965480017835,0.778,102.181923972071,113.69961268110701,0.537,102.38158594997299,111.297052556818,1.537,117.636412994299,87.34573323378281,0.718,102.6,134.095739297642,1.0,119.757281553398,107.059842931217,1.117,110.72563559321999,139.741789531165,0.848,105.63326672376101,112.73902219397199,0.247,118.39916839916799,82.4157234251969,1.089,111.96025425586299,125.26283942213101,2.128,131.523508570334,170.868336926623,0.633,102.57731958762899,121.480227727343,1.3430000000000002,127.738575268817,96.63599171875471,1.206,112.04997048986799,96.705204953617,0.18,107.4819739676,128.74935754668502,1.05,108.849472674976,122.049654865286,0.695,100.08,107.402096962093,0.0,132.904738799935,115.05514194803999,1.25
2019-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
