AdminStrata,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Gombe,Gombe,Gombe,Gombe,Gombe,Gombe,Gombe,Gombe,Gombe,Gombe,Gombe,Gombe,Gombe,Gombe,Gombe,Gombe,Gombe,Gombe,Gombe,Gombe,Jigawa,Jigawa,Jigawa,Jigawa,Jigawa,Jigawa,Jigawa,Jigawa,Jigawa,Jigawa,Jigawa,Jigawa,Jigawa,Jigawa,Jigawa,Jigawa,Jigawa,Jigawa,Jigawa,Jigawa,Kaduna,Kaduna,Kaduna,Kaduna,Kaduna,Kaduna,Kaduna,Kaduna,Kaduna,Kaduna,Kaduna,Kaduna,Kaduna,Kaduna,Kaduna,Kaduna,Kaduna,Kaduna,Kaduna,Kaduna,Kaduna,Kano,Kano,Kano,Kano,Kano,Kano,Kano,Kano,Kano,Kano,Kano,Kano,Kano,Kano,Kano,Kano,Kano,Kano,Kano,Kano,Kano,Katsina,Katsina,Katsina,Katsina,Katsina,Katsina,Katsina,Katsina,Katsina,Katsina,Katsina,Katsina,Katsina,Katsina,Katsina,Katsina,Katsina,Katsina,Katsina,Katsina,Kebbi,Kebbi,Kebbi,Kebbi,Kebbi,Kebbi,Kebbi,Kebbi,Kebbi,Kebbi,Kebbi,Kebbi,Kebbi,Kebbi,Kebbi,Kebbi,Kebbi,Kebbi,Kebbi,Kebbi,Lagos,Lagos,Lagos,Lagos,Lagos,Lagos,Lagos,Lagos,Lagos,Lagos,Lagos,Lagos,Lagos,Lagos,Lagos,Lagos,Lagos,Lagos,Lagos,Lagos,Oyo,Oyo,Oyo,Oyo,Oyo,Oyo,Oyo,Oyo,Oyo,Oyo,Oyo,Oyo,Oyo,Oyo,Oyo,Oyo,Oyo,Oyo,Oyo,Oyo,Oyo,Oyo,Oyo,Sokoto,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Zamfara,Zamfara,Zamfara,Zamfara,Zamfara,Zamfara,Zamfara,Zamfara,Zamfara,Zamfara,Zamfara,Zamfara,Zamfara,Zamfara,Zamfara,Zamfara,Zamfara,Zamfara,Zamfara,Zamfara,Zamfara
2019-10-31,375.0,168.55599999999998,164.5,149.25,160.0,76.995,96.0,80.072,103.25,129.888,121.5,316.66,321.0,253.7425,,64.5545,78.0,68.0105,81.5,497.6987,171.0,268.4532,107.86,242.8266,86.36,92.3218,85.94,100.0,90.0,157.59615384615384,112.69806285714284,81.72,438.47399428571435,378.2,279.2550514285714,280.4,560.0,82.0858,83.02000000000001,81.6614,82.53999999999999,104.10714285714286,279.82719705882346,307.69,250.0,140.0,180.0,111.0,99.2,94.0,99.2,94.0,83.072,74.4,392.85,362.0,264.28,248.0,87.69200000000001,75.0,87.69200000000001,75.0,316.416,108.0,109.52,46.0,107.12,44.0,84.905,82.5,89.425,87.5,67.42,75.0,,,238.1,260.0,82.49,82.5,77.7475,75.0,111.6675,201.01,,,111.40979999999999,117.82,72.55924999999999,70.725,74.25534999999999,75.2,87.22675000000001,88.215,382.81195,390.3,236.54645,284.2,550.0,86.6075,69.41499999999999,92.5855,74.305,216.96925,263.16,156.0,121.95,150.144,119.125,88.6105,85.725,90.85700000000001,90.475,88.679,90.65,330.673,,258.66700000000003,284.7,284.7,78.2175,81.475,72.5715,77.175,209.4515,400.0,164.75599999999997,91.066667,138.566,74.0,87.234,80.466667,96.4293,87.933333,103.7813,95.333333,335.736,297.46666600000003,237.80599999999998,245.866667,82.3993,64.13333300000001,90.8587,71.666667,126.08200000000001,348.5707,181.93200000000002,130.26666699999998,102.2867,65.666667,91.7307,88.0,91.7307,88.0,72.72800000000001,68.86666699999999,305.3053,342.13333400000005,196.7807,219.0,90.8667,89.13333300000001,90.8667,89.13333300000001,153.906,609.76,191.9004,93.8,141.1496,65.48,130.3728,103.0,160.9388,114.4,146.9192,122.0,556.6248,464.8,,,164.38,115.8,157.8028,117.0,176.8144,341.3,155.1833,200.0,97.86,106.666667,83.4867,91.666667,82.5767,95.0,123.08,112.0,417.41,402.66666599999996,340.4673,356.666667,713.333438,123.1633,113.333333,93.17,100.0,,,99.91,,201.05,299.7055,180.0,281.735,170.0,80.4845,88.75,79.271,83.75,111.36363636363636,75.10596813186814,73.625,384.8336373626374,341.0,267.2481263736264,304.0,60.685,58.35,59.044000000000004,58.0,72.37762237762237,159.34362282878413,468.5805,114.1505,77.25,101.9005,70.8,86.615,84.7,85.5085,84.35,85.3595,89.13333300000001,338.3405,318.6,264.8605,268.6,537.2,77.1735,76.45,83.32600000000001,87.0,104.734
2019-11-30,375.0,,162.0,,153.5,,94.75,,104.0,,136.0,,310.5,227.6,,,80.5,,84.5,477.4385,171.0,,101.15,,87.975,,79.6,,96.25,157.59615384615384,118.75,85.45,444.4642857142858,393.37,281.3392857142857,273.875,542.0,,76.85,,76.95,105.80357142857144,269.1733676470588,307.69,,140.0,,115.0,,93.75,,93.75,,76.25,,365.5,,257.5,,76.25,,76.25,316.7,109.0,,46.0,,44.0,,85.0,,90.0,,80.0,,,,260.0,,73.75,,72.5,115.2725,201.01,,,,125.25,,81.25,,81.8,,91.575,,405.0,,264.25,582.5,,69.375,,72.4,228.71425,278.16,,126.525,,122.7,,97.2,,95.625,,91.275,344.389,,,297.025,297.025,,88.575,,90.7,224.4725,400.0,,91.8,,74.0,,79.525,,80.0,,95.1,,299.6,,244.8,,64.85,,72.05,126.08200000000001,317.143,,119.6,,70.05,,90.3,,90.3,,90.8,,340.7,,216.75,,92.2,,92.2,149.888,609.76,,98.25,,64.4,,103.5,,117.0,,122.25,,493.0,,,,125.5,,115.5,191.972,351.0325,,200.0,,110.0,,100.0,,103.5,,112.0,,410.0,,380.0,760.0,,140.0,,110.0,,,114.835,,201.05,,178.0,,170.0,,86.75,,85.75,106.81818181818181,77.92207792207792,74.5,394.48051948051943,357.25,265.2597402597403,298.5,,60.625,,62.575,72.72727272727272,155.66684491315138,466.077,,81.25,,74.1,,87.95,,89.15,,82.1,,325.8,,232.85,465.7,,73.45,,91.55,111.3385
2019-12-31,375.0,,148.0,,140.5,,81.0,,86.5,,128.75,,282.5,,111.75,,71.0,,74.5,475.6885,171.0,,102.85,,88.2,,74.625,,83.75,156.6346153846154,117.85714285714286,90.65,456.25,384.96000000000004,282.85714285714283,265.2,537.0,,74.875,,74.975,105.08928571428572,268.3606176470588,307.69,,140.0,,110.0,,82.5,,82.5,,78.75,,392.5,,260.0,,77.5,,77.5,316.8725,109.0,,46.0,,44.0,,85.0,,90.0,,80.0,,,,260.0,,65.0,,65.0,115.2785,201.01,,,,122.5,,78.5,,83.05,,93.75,,418.75,,287.75,590.0,,69.5,,71.5,207.32999999999998,263.16,,116.95,,109.625,,87.7,,91.95,,90.675,346.4285,,,274.275,274.275,,80.725,,75.875,205.565,400.0,,90.15,,74.0,,77.675,,85.65,,96.8,,359.8,,257.2,,59.803999999999995,,73.65,123.256,320.0015,,116.4,,67.35,,92.2,,92.2,,105.95,,330.6,,203.45,,89.204,,89.2,137.30700000000002,609.2545,,98.5,,63.7,,104.5,,117.25,,123.5,,445.5,,,,127.0,,115.5,179.976,380.23,,200.0,,115.0,,100.0,,104.0,,112.0,,420.0,,342.5,685.0,,140.0,,110.0,,,116.3825,,190.95,,180.0,,170.0,,83.0,,82.25,109.79020979020976,76.29870129870129,77.125,383.9285714285715,370.5,249.83766233766238,296.0,,59.825,,66.0,74.12587412587412,151.22333498759306,464.285,,78.85,,71.75,,82.45,,81.35,,78.15,,333.0,,245.75,491.5,,63.35,,81.4,108.4895
2020-01-31,375.0,154.5772,148.0,149.25,140.0,61.751999999999995,81.72,64.9292,85.2,111.4472,130.0,303.332,296.0,225.9924,120.8,57.96,70.0,57.348,72.6,468.0496,171.0,248.0835,106.4,229.89700000000002,90.825,82.26425,77.3,100.0,89.75,154.90384615384613,112.50184285714286,92.7,463.3638357142857,383.99,275.62312142857144,271.125,534.0,76.37375,68.75,74.30025,65.625,105.08928571428572,264.21811176470584,307.69,300.0,140.4,200.0,115.0,88.0,80.0,88.0,80.0,79.99600000000001,77.0,407.14,376.0,262.85200000000003,252.0,84.61,74.0,84.61,73.0,317.004,108.0,109.52,46.0,108.37,44.0,86.79,85.0,92.31,90.0,74.91,81.0,,,238.1,260.0,63.361999999999995,68.0,71.146,68.0,114.68,201.01,,,151.27100000000002,120.0,91.97800000000001,76.47999999999999,91.708,80.34,114.286,98.94,393.2486,421.6,283.853,281.9,602.0,89.33500000000001,71.82,93.22319999999999,74.74000000000001,294.66499999999996,230.528,130.5,107.1,120.9248,95.72,88.0636,89.6,93.7096,96.554,91.7308,90.9,365.598,,269.9492,295.42,295.42,78.67399999999999,83.7,70.816,76.82,222.342,400.0,164.3784,89.44,138.566,74.0,87.234,79.8,104.4136,93.04,107.09200000000001,102.9632,411.61400000000003,354.96,234.138,249.8,81.874,66.44,90.344,73.2032,169.0388,336.8725,165.451,115.65,112.1735,74.75,101.15799999999999,95.85,101.161,95.85,102.4815,104.05,337.7345,363.3,191.805,216.25,99.6705,94.75,99.6705,94.75,126.42399999999999,609.76,207.64,87.0,1836.895,50.343149999999994,137.25,106.75,164.55,117.5,156.575,128.0,580.28,449.5,,,161.64,124.5,160.27,116.0,189.79,380.23,233.7152,230.4,116.56,126.0,102.7,100.0,104.6868,103.2,129.45,112.0,457.074,408.8,296.21,330.0,660.0,153.366,136.0,115.35600000000001,109.2,156.49,,106.948,,190.2,286.5455,180.0,268.575,170.0,83.26,85.0,80.5,83.375,106.99300699300701,75.67565934065934,82.125,381.5618367346939,367.5,255.49225274725273,295.25,61.662499999999994,63.75,67.3955,66.875,72.72727272727272,152.94403846153847,385.714,120.94200000000001,76.15,108.7395,73.55,89.823,90.35,89.2205,89.6,94.285,94.2,351.5905,332.2,268.094,274.85,549.7,71.3755,69.6,86.0735,89.55,102.6925
2020-02-29,375.0,152.83,146.5,149.25,140.0,60.076,82.65,62.678999999999995,85.5,106.012,133.25,300.0,297.5,227.942,122.5,57.0125,81.25,59.739,84.5,473.9525,179.5,256.58774999999997,109.5,234.98274999999998,94.125,85.02674999999999,77.375,100.0,86.25,147.78846153846152,104.00815714285713,92.675,514.2519214285714,379.85,314.7765285714286,259.425,525.0,77.4305,69.575,78.0395,69.95,97.50000000000001,224.85158529411765,307.69,300.0,145.0,200.0,115.0,88.0,80.0,88.0,80.0,88.46,80.0,392.85,370.0,250.0,240.0,90.385,72.5,90.385,72.5,317.525,109.0,109.52,46.0,108.37,44.0,83.02,85.0,92.31,90.0,93.63,90.0,,,219.78,240.0,83.835,90.0,58.14,60.0,144.09,201.01,,,164.55,122.5,92.80000000000001,77.2,94.3425,80.125,114.03625,96.95,338.28,389.75,256.02125,281.5,585.0,96.295,72.9,98.46000000000001,72.5,345.91499999999996,263.16,141.625,114.65,136.3885,108.275,91.4325,92.05,93.6775,97.2,94.29299999999999,96.7,394.353,,251.7575,279.25,279.25,93.014,102.475,83.094,94.0,242.5855,400.0,162.8545,90.6,137.614,74.0,85.10600000000001,81.325,93.572,93.225,101.2405,100.25,396.0445,348.5,266.155,271.0,78.736,68.6,86.42,76.55,169.234,338.231,160.366,100.55,105.7855,76.65,96.48700000000001,95.25,96.48700000000001,95.25,99.1045,107.75,318.8245,342.0,192.68,212.5,95.124,93.9,95.124,93.9,134.531,609.76,222.1075,87.0,157.26,69.0,145.03,106.5,164.8,120.25,162.5025,132.25,588.7325,446.0,,,162.325,125.5,165.065,114.75,196.255,380.23,239.46,237.0,111.01,120.0,102.7,101.25,111.21700000000001,111.25,129.45,112.0,431.634,390.0,296.21,330.0,660.0,143.39,120.0,110.97,105.75,,,94.935,,178.075,244.8825,170.0,224.45749999999998,162.5,83.7225,87.625,83.7225,85.0,108.6013986013986,80.97667582417583,86.0,383.0924489795919,368.0,242.124478021978,297.5,65.27625,66.5,67.32374999999999,68.5,73.42657342657343,149.40846153846152,486.8055,124.3365,79.85,116.3485,73.15,91.6105,93.75,93.522,93.95,98.0465,104.55,321.5555,318.9,274.057,277.0,554.0,74.9995,71.25,91.2525,93.65,108.4295
2020-03-31,375.0,,146.0,,140.0,,88.0,,92.75,,143.0,,292.5,,118.0,,90.5,,94.25,473.95,207.0,,113.45,,99.025,,82.725,,93.5,134.6153846153846,107.14285714285714,102.85,533.6607142857143,367.0,306.25,277.875,,,68.45,,68.5,97.94642857142857,224.12817647058824,307.69,,145.0,,112.5,,87.5,,87.5,,90.0,,377.5,,250.0,,77.5,,77.5,318.69,109.0,,46.0,,44.0,,85.0,,90.0,,90.0,,,,240.0,,90.0,,60.0,144.09,201.01,,,,121.875,,81.0,,83.875,,101.875,,415.0,,288.25,,,75.25,,76.0,370.91499999999996,263.16,,103.725,,98.225,,94.525,,100.525,,106.375,377.75,,,284.35,,,98.175,,98.375,241.28,400.0,,90.7,,74.0,,87.175,,94.65,,101.95,,344.8,,275.0,,76.975,,82.925,238.47,327.14,,112.1,,78.3,,97.1,,97.1,,113.85,,338.5,,231.5,,95.75,,95.75,136.56,609.77,,91.0,,70.6,,109.25,,122.5,,137.25,,493.0,,165.75,,122.75,,123.5,200.26,385.43,,251.5,,147.5,,108.75,,118.75,,121.0,,440.0,,333.0,,,128.75,,110.75,,,131.85,,186.0,,165.0,,160.0,,88.825,,87.625,,,89.775,,365.5,,293.75,,70.75,,72.5,,342.31,482.44,,80.7,,73.9,,96.8,,96.2,,113.0,,327.0,,287.95,,,77.05,,99.5,119.77
2020-04-30,375.0,152.83,144.2,149.25,140.0,96.884,110.8,99.712,117.0,133.234,163.2,322.66200000000003,325.2,264.51,132.2,85.88799999999999,115.4,90.85,119.4,684.1339999999999,207.0,311.49525,139.5875,301.973,118.42,124.96300000000001,97.18,150.4,109.0,140.0,114.05140000000002,123.7,547.2337785714287,412.4,312.6680857142857,302.70000000000005,655.0,113.52199999999999,92.34,114.238,92.25999999999999,103.66071428571428,247.82251764705885,307.69,320.0,153.0,220.0,122.0,115.2,110.0,115.2,110.0,110.766,110.0,449.996,434.0,308.566,298.0,110.766,100.0,110.766,100.0,321.048,108.8,150.0,63.0,147.78,60.0,94.34,95.0,104.1,100.0,104.8675,105.0,,,256.41,280.0,83.97,93.0,77.52,80.0,158.5,201.01100000000002,,,211.45425,147.25,106.3955,91.05,104.2485,94.0,133.529,123.25,470.06825000000003,479.25,333.24399999999997,359.0,695.0,108.221,86.625,114.113,93.9,418.07624999999996,263.16,187.574,150.12,168.66,132.32,111.978,108.16,110.186,114.76,121.656,124.36,397.838,,324.744,359.36,364.45,98.836,109.8,96.044,108.6,249.15200000000002,400.0,162.85399999999998,91.16,137.61,74.0,104.538,101.24,118.13799999999999,106.44,132.57399999999998,113.8,441.055,380.4,312.14,340.0,110.228,93.4,128.49,98.5,273.91,339.426,172.56599999999997,136.4,120.37,89.4,112.10600000000001,117.52,112.10600000000001,117.52,117.32600000000001,130.56,346.75199999999995,378.0,222.58,287.8,109.102,116.48,109.102,116.48,208.602,707.32,300.828,157.6,267.716,123.4,170.87,132.6,183.8,146.4,193.158,151.6,698.034,570.0,468.2233,180.8,195.484,145.0,191.06799999999998,141.4,263.406,390.63,287.748,360.0,209.144,225.8,129.114,124.0,145.322,144.0,156.54,145.0,495.228,460.0,357.14599999999996,343.2,688.0,180.03599999999997,158.0,139.33,133.0,219.40200000000002,,179.304,,165.16,255.556,171.1,229.355,166.4,99.431,107.2,96.45400000000001,105.1,,97.77799999999999,108.2,408.617,380.0,279.365,319.4,75.29599999999999,78.53999999999999,81.92,86.5,,410.001,417.936,127.92200000000001,88.28,115.85600000000001,81.2,116.75,110.4,117.57600000000001,112.48,117.288,119.48,407.07800000000003,381.36,304.336,330.6,661.2,92.03200000000001,96.96,123.93,117.44,127.67200000000001
2020-05-31,375.05,152.8375,143.0,149.25,140.0,96.2,111.25,104.8935,120.25,146.2435,163.7,371.661,359.5,289.892,140.0,102.101,133.0,113.5975,138.25,758.6765,207.0,343.56135,144.8,310.221,125.8,145.07575,104.05,180.0,117.5,148.94230769230768,125.78340714285716,138.45,563.1426714285715,409.266667,345.41717142857146,328.0,740.0,134.64600000000002,101.125,135.24075,101.275,107.58928571428572,266.3201705882353,307.69,350.0,162.5,250.0,132.5,120.0,110.0,120.0,110.0,119.225,115.0,464.28,455.0,342.85,337.5,119.225,102.5,115.38,100.0,322.585,108.0,,,,,,,,,,,,,,,,,,,,201.01,,,236.56675,154.375,105.21625,96.25,102.77875,97.75,132.87,129.75,517.975,471.5,355.9695,386.5,740.0,105.295,95.75,119.64874999999999,113.75,575.72125,263.16,157.0,127.525,145.74,114.525,115.7255,114.9,118.25200000000001,122.775,132.656,194.35,384.95,,332.6645,374.5,374.5,98.794,104.15525,99.195,107.475,261.83,400.0,162.852,90.775,,,109.28399999999999,100.75,124.21799999999999,114.0,131.7345,125.4,495.1415,437.7,312.1395,341.0,100.3885,83.9,,99.2,254.0553,329.999,178.097,153.25,139.5745,86.45,117.48,117.1,117.48,117.1,124.648,130.05,372.615,413.0,225.0,311.25,114.825,116.50399999999999,114.825,116.5,247.84799999999998,623.7825,294.4275,166.5,288.307,130.5,189.217,140.25,218.8535,161.25,207.24400000000003,174.5,698.5955,561.0,479.6665,185.5,228.085,176.5,197.24,147.25,282.723,390.63,323.7195,400.0,217.095,237.5,124.15,130.0,166.26,165.0,156.54,145.0,477.33,445.0,387.395,371.0,742.0,183.71,160.0,139.33,135.0,212.6475,18750.0,173.2325,,129.0,271.93,180.0,244.825,175.0,100.4625,110.75,98.5925,108.625,123.77622377622377,104.19203296703297,113.0,431.8390476190477,393.75,317.5626758241758,332.5,74.41075000000001,82.45,83.6525,92.25,94.23076923076924,164.442270471464,405.8845,129.624,87.7,115.97,80.2,116.5005,109.8,117.574,109.5,121.0885,118.8,427.56300000000005,400.6,313.987,322.75,645.5,92.77799999999999,89.55,105.714,109.15,149.7085
2020-06-30,375.0,168.5544,146.4,163.178,142.8,126.24600000000001,138.5,120.48,146.5,154.8885,166.5,404.9985,371.0,301.513,150.75,117.8905,145.25,132.7445,153.75,543.0975,207.0,339.43859999999995,161.78,309.6906,129.98,167.3025,129.625,195.0,141.25,158.1730769230769,133.35878571428572,143.25,590.3051142857144,416.6,371.44184999999993,338.375,,136.59949999999998,110.275,135.99225,109.525,111.16071428571429,318.8486852941176,307.69,351.0,160.0,250.0,134.0,151.5,141.2,152.0,141.25,146.7625,141.25,464.28,450.0,346.4225,342.5,138.455,138.25,136.5325,135.25,321.0875,108.0,206.3533,86.666667,203.61,82.666667,140.88,146.666667,151.2833,155.0,145.4433,150.0,,,289.99,316.666667,148.8533,148.333333,140.7333,143.333333,158.505,201.01,,,215.51299999999998,139.0,128.995,128.125,135.31625,135.0,135.58249999999998,141.875,496.07875,487.5,347.92875000000004,379.75,,143.35,135.0,146.45999999999998,129.8125,659.50375,263.16,227.84,187.26,222.2624,169.82,145.9715,143.925,146.8835,150.925,159.548,163.525,463.6575,,369.7075,409.5425,,121.8265,140.525,125.3635,142.35,272.48,400.0,162.8505,90.35,,,161.41899999999998,147.8,161.105,149.4,156.0235,153.0,472.03,439.2,325.71,357.5,151.10399999999998,124.4,,,273.9093,407.9984,216.4588,164.12,188.2408,125.97,159.789,156.6,159.789,156.6,167.6665,163.65,398.091,436.0,270.3565,279.85,161.725,161.65,160.9275,161.6,281.72,658.5416,324.7928,160.0,304.8512,136.6,207.9825,167.25,226.257,178.25,223.423,183.0,692.9705,543.0,478.9905,186.5,235.6145,180.75,210.2775,160.0,242.1455,390.63,320.006,400.0,228.52,247.6,165.4575,168.75,180.1125,185.3,198.81,190.25,492.245,475.0,414.65,418.0,,204.225,178.5,179.86,176.0,313.9425,23250.0,194.51,,130.0,250.46300000000002,177.6,229.412,172.0,126.85249999999999,143.125,120.86625,135.0,150.17482517482517,120.8482967032967,136.5,445.3217261904762,414.25,340.2199560439561,335.0,94.35374999999999,102.825,104.9175,116.58125000000001,113.46153846153847,164.45602977667494,410.714,185.7752,121.2,178.726,115.56,148.7485,140.45,150.5415,139.8,142.534,142.4,423.4525,422.2,326.2285,355.25,,117.03,117.6,152.0795,138.6,172.676
2020-07-31,431.25,186.6765,148.5,182.58,145.0,154.563,169.25,157.97,176.5,170.674,185.25,448.3285,420.5,328.111,170.0,148.24,169.5,156.076,177.5,944.4653,214.5,373.969,165.4,317.6325,137.7,188.78375,156.625,203.0,166.25,154.51923076923075,136.54285,169.925,577.6428428571429,441.15,368.79557857142856,403.75,,161.76975,140.825,160.64,141.1,112.14285714285714,317.70362352941174,307.69,362.5,170.0,262.5,156.25,194.0,167.5,194.0,167.5,186.54,166.25,517.855,467.5,361.64,350.0,180.7675,166.25,180.7675,166.25,320.59,108.0,249.9975,105.0,237.6875,96.5,164.1525,170.0,171.155,173.75,176.96,181.25,,,325.0925,355.0,164.125,171.25,161.82,166.25,172.91,201.01,,,228.72199999999998,153.75,158.38625000000002,150.375,161.11325,156.875,190.60250000000002,174.375,530.35325,497.25,395.735,422.75,,167.70499999999998,155.625,192.005,173.125,667.46375,262.66,236.755,192.625,217.657,172.275,159.8385,154.65,158.8475,165.475,173.511,177.7,472.7045,,378.6575,419.575,,148.6265,164.4,134.2615,151.525,240.3365,400.0,280.23400000000004,107.8,,,175.1755,162.0,180.535,168.1,177.304,173.0,483.5695,454.6,398.03,390.0,185.03400000000002,154.8,196.91,169.3,273.908,346.536,322.4395,208.25,256.0975,167.35,174.8615,181.25,174.8615,181.25,194.17700000000002,190.75,411.80800000000005,441.0,305.0535,374.85,192.08900000000003,198.75,192.08900000000003,198.75,284.3285,609.762,338.844,157.0,315.572,138.75,229.6925,185.0,236.033,196.5,244.06900000000002,207.5,709.86,560.5,492.9955,187.75,254.10299999999998,198.25,244.518,197.0,257.853,390.63,355.73,423.5,257.02,248.0,184.047,186.75,207.8225,200.1,219.16,210.0,536.99,507.5,446.2975,443.0,,237.295,205.25,213.7425,203.75,371.485,,241.4933,,129.75,258.77,180.0,239.16500000000002,175.0,149.95875,169.375,140.81375,161.875,185.43956043956044,161.13775396825395,155.0,464.3600714285714,422.5,367.2945714285714,343.75,121.16225,136.875,133.63625,148.125,146.15384615384616,174.5571845878136,357.14,182.64,123.15,166.26,121.4,173.391,179.1,177.8855,177.45,170.19099999999997,180.7,436.4005,415.8,345.205,374.5,,152.27,158.35,180.6925,185.25,171.5125
2020-08-31,437.5,223.5764,155.2,215.9156,149.6,168.9404,190.4,167.9688,191.2,173.68200000000002,199.8,475.9944,467.6,375.7568,185.8,146.6616,183.4,163.6588,192.2,1059.7156,211.6,372.88120000000004,169.98,332.3212,144.98,199.6062,176.82,216.872,182.0,159.03846153846155,143.35083428571428,183.92000000000002,588.00616,489.56,377.13953714285714,426.34000000000003,,193.27859999999998,172.66,196.2252,174.57999999999998,117.85714285714288,254.74415764705887,310.926,400.0,205.0,300.0,191.0,208.0,186.0,208.0,186.0,200.0,188.0,557.138,536.0,406.338,392.0,180.0,188.0,200.0,188.0,320.69,108.0,271.42400000000004,114.0,246.31,100.0,178.49200000000002,186.0,186.15400000000002,191.0,191.27,200.0,,,329.59,362.0,180.916,188.0,176.74400000000003,179.0,172.69,201.01,,,266.378,200.1,188.717,166.3,198.1354,172.3,219.1568,195.6,558.855,508.0,431.15200000000004,449.5,,200.57100000000003,170.5,206.3952,185.8,503.4414,263.16,249.3,205.26,242.0384,189.82,191.1524,193.04,199.5204,207.5,171.9732,178.58,501.8904,,400.1413,459.46,,174.4412,189.28,168.34599999999998,188.28,254.2852,400.0,221.8592,164.04,,,190.8512,185.28,184.4448,181.24,185.8156,180.59092,484.25,455.2,436.8464,433.92,188.78400000000002,170.5,196.89,174.36,150.886,375.75800000000004,326.4304,226.48,276.022,178.48,186.4804,189.56,186.4804,189.56,197.9256,182.28,416.25,450.4,335.9476,402.4,201.9568,202.6,201.9576,202.6,226.0,609.76,334.7056,149.4,296.7764,139.4,245.3836,199.2,261.4564,212.4,273.16,236.0,670.398,570.4,542.294,213.4,323.3175,248.25,273.9704,233.2,276.442,390.63,350.0384,428.8,232.176,250.8,197.6372,199.2,197.046,193.6,219.16,210.0,566.83,529.2,462.2288,474.4,,263.322,238.0,227.99200000000002,218.0,,,164.078,,137.6,277.1916,187.0,247.584,182.0,172.2354,187.5,156.5482,182.2,208.5664335664336,178.50736703296707,176.5,528.4574612244897,449.6,419.9122417582418,371.6,142.721,161.7,162.6926,171.5,175.0,170.5942719602978,461.4292,205.2828,145.8,192.2424,140.12,191.602,189.96,188.6024,189.84,192.1436,198.48,459.9888,439.52,404.1996,410.0,,187.1776,182.84,195.6144,204.84,129.7816
2020-09-30,437.5,286.02299999999997,179.25,272.38599999999997,168.0,183.6915,204.25,184.78400000000002,217.5,179.173,201.5,501.6645,509.0,446.1275,226.5,169.4675,209.0,182.35,213.5,755.8265,227.5,381.00975,171.0,343.15999999999997,150.65,206.71775,182.8,215.0,181.25,162.98076923076925,145.09949999999998,179.15,603.980392857143,536.75,387.8210642857144,418.425,,212.84275,190.025,215.00625,190.3,125.625,254.5480794117647,315.78,400.0,220.0,300.0,200.0,240.0,223.75,240.0,223.75,219.225,195.0,607.14,560.0,448.2125,437.5,230.76,220.0,230.76,220.0,323.73,108.0,285.71,120.0,246.31,100.0,160.375,170.0,184.5275,172.5,123.595,141.25,,,343.41,375.0,187.9775,191.5,190.8925,182.5,172.69,201.01,,,272.16625,207.5,154.07625000000002,149.5,153.425,152.0,201.7175,179.0,591.135,516.25,354.865,397.425,,219.2225,197.5,217.0075,201.875,407.96175,263.16,236.75,192.55,221.5033,174.525,167.7385,165.925,174.166,182.525,154.518,153.275,532.1515,,385.8335,434.275,,183.547,202.8,177.578,191.2,203.88400000000001,400.0,228.5645,162.55,,,168.705,164.2,173.928,167.35,187.9435,191.054,483.75,425.35,384.83,376.0,185.9715,163.5,196.91,174.2,135.9995,486.3635,326.341,250.0,263.73900000000003,189.35,188.3815,183.2,188.3815,183.2,175.778,160.3,464.0625,482.5,360.788,435.4,221.3295,229.7,221.3295,229.7,156.0,609.7625,338.844,145.25,308.467,142.25,247.9,194.75,256.286,210.25,299.735,222.0,713.3805,540.0,553.2165,223.5,320.55,256.5,295.49,236.5,272.253,390.63,344.63300000000004,428.0,228.52,246.25,180.942,183.0,137.01,141.25,242.6425,240.0,566.83,528.5,466.101,511.0,,292.4055,267.0,260.922,257.5,,,107.4225,,152.0,350.875,215.0,331.27,210.0,190.24124999999998,197.5,185.61075,196.25,206.29370629370626,164.32109890109894,181.25,533.2504285714286,510.0,430.4956318681319,397.5,155.76999999999998,162.5,156.73125,172.5,180.41958041958043,161.90855459057073,619.7435,223.42700000000002,154.4,219.582,153.05,158.5715,163.85,166.3035,175.5,147.8555,159.2,432.846,427.4,377.6245,395.0,,189.495,194.0,228.4505,232.45,99.389
