data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7661702,854,BFO4334,4334,"01 February 2021",2021,1,Protests,"Peaceful protest","Protesters (Burkina Faso)",,6,,,0,60,"Western Africa","Burkina Faso",Est,Gourma,Tibga,Tibga,12.1687,0.0617,1,"Facebook; Undisclosed Source; Proximite Info","Local partner-Other","On 1 February 2021, the local population demonstrated in Tibga (Tibga, Gourma) for the second day in a row to denounce misconduct and racketeering by the police. [size=no report]",0,1612815316,BFA
7661697,854,BFO4329,4329,"31 January 2021",2021,1,Battles,"Armed clash","Djikando Communal Militia (Burkina Faso)",,4,"Militia (Miners)",,3,34,"Western Africa","Burkina Faso",Sud-Ouest,Poni,Gaoua,Djikando,10.3667,-3.2,1,"MinuteBf; Infowakat; AIB (Burkina Faso); Wakat Sera; Le Faso; Le Pays; AFP; Ouaga Flash Info; GardaWorld; Radio Omega; Aujourd8; Xinhua; Bafuji Infos","New media-Subnational","On 31 January 2021, armed villagers attacked the mining site in Djikando (Gaoua, Poni). The armed villagers clashed with miners to avenge the death of a relative killed during an earlier robbery turned badly. The villagers burned property and equipment at the site. Eight people were killed and twenty-nine wounded.",8,1612815316,BFA
7661698,854,BFO4330,4330,"31 January 2021",2021,1,Protests,"Peaceful protest","Protesters (Burkina Faso)",,6,,,0,60,"Western Africa","Burkina Faso",Est,Gourma,Tibga,Tibga,12.1687,0.0617,1,"Facebook; Proximite Info; Undisclosed Source","Local partner-Other","On 31 January 2021, the local population demonstrated in Tibga (Tibga, Gourma) to denounce misconduct and racketeering by the police. [size=no report]",0,1612815316,BFA
7683107,854,BFO4328,4328,"29 January 2021",2021,1,"Strategic developments","Looting/property destruction","Islamic State (Greater Sahara)",,2,"Civilians (Burkina Faso)",,7,27,"Western Africa","Burkina Faso",Sahel,Oudalan,Markoye,Kouna,14.8453,0.042,1,Signal,"New media","Looting: On 29 January 2021, suspected ISGS militants seized livestock in the village of Kouna (Markoye, Oudalan).",0,1613419899,BFA
7585659,854,BFO4327,4327,"28 January 2021",2021,1,"Violence against civilians",Attack,"JNIM: Group for Support of Islam and Muslims",,2,"Civilians (Burkina Faso)",,7,27,"Western Africa","Burkina Faso",Sahel,Yagha,Mansila,Kontiana,13.0368,0.7377,2,Facebook,"New media","On 28 January 2021, suspected JNIM militants reportedly killed a youth near Kontiana (Mansila, Yagha).",1,1612212410,BFA
7682561,854,BFO4326,4326,"27 January 2021",2021,1,"Violence against civilians","Abduction/forced disappearance","Islamic State (Greater Sahara)",,2,"Civilians (Burkina Faso)",,7,27,"Western Africa","Burkina Faso",Est,Tapoa,Logobou,Palboa,11.6569,1.8102,1,"Facebook; Signal","New media","On 27 January 2021, suspected ISGS militants abducted three individuals in the village of Palboa (Logobou, Tapoa).",0,1613419898,BFA
7585875,854,BFO4325,4325,"27 January 2021",2021,2,"Strategic developments","Looting/property destruction","Islamic State (Greater Sahara)",,2,"Civilians (Burkina Faso)",,7,27,"Western Africa","Burkina Faso",Sahel,Oudalan,Gorom-Gorom,Gorom-Gorom,14.44,-0.24,2,Signal,"New media","Property destruction: Around 27 January 2021 (between 27 - 28 January), presumed ISGS militants burned a motorcycle belonging to a civilian on the outskirts of Gorom-Gorom (Gorom-Gorom, Oudalan).",0,1612212415,BFA
7682902,854,BFO4324,4324,"26 January 2021",2021,1,"Strategic developments","Looting/property destruction","Islamic State (Greater Sahara)",,2,"Civilians (Burkina Faso)","Christian Group (Burkina Faso)",7,27,"Western Africa","Burkina Faso",Est,Tapoa,Logobou,Mouabou,11.6088,1.827,1,Facebook,"New media","Property destruction: On 26 January 2021, presumed ISGS militants reportedly entered the village of Mouabou (Logobou, Tapoa). The militants intimidated villagers, riddled a school with bullets and burned a church.",0,1613419899,BFA
7585294,854,BFO4321,4321,"25 January 2021",2021,2,"Violence against civilians",Attack,"Unidentified Armed Group (Burkina Faso)",,3,"Civilians (Burkina Faso)",,7,37,"Western Africa","Burkina Faso",Sahel,Seno,Falagountou,Kargonol,14.2443,0.1958,1,"Sahel Security Alerts; Wakat Sera; Signal","New media-National","Around 25 January 2021 (between 25 - 26 January), unknown gunmen attacked the village of Kargonol (Falagountou, Seno). The gunmen wounded one person and stole a motorbike and cash.",0,1612212400,BFA
7585295,854,BFO4323,4323,"25 January 2021",2021,1,"Violence against civilians",Attack,"Islamic State (Greater Sahara)",,2,"Civilians (Burkina Faso)",,7,27,"Western Africa","Burkina Faso",Sahel,Seno,Gorgadji,Ourfare,14.1077,-0.5229,1,"Wakat Sera; Sahel Security Alerts; Signal","New media-National","On 25 January 2021, suspected ISGS militants attacked the village of Ourfare (Gorgadji, Seno). The militants killed two people and seized livestock. Two children went missing in the attack.",2,1612212400,BFA
7585661,854,BFO4322,4322,"25 January 2021",2021,1,Battles,"Armed clash","Unidentified Armed Group (Burkina Faso)",,3,"Dozo Communal Militia (Burkina Faso)","Lena Communal Militia (Burkina Faso)",4,34,"Western Africa","Burkina Faso",Hauts-Bassins,Houet,Lena,Lena,11.304,-3.8987,1,Facebook,"New media","On 25 January 2021, three unknown gunmen exchanged gunfire with Dozo militiamen and the local population in the village of Lena (Lena, Houet). The Dozos and villagers captured one gunman, although he and his two associates escaped after firing warning shots.",0,1612212410,BFA
7585293,854,BFO4320,4320,"24 January 2021",2021,1,"Violence against civilians",Attack,"Islamic State (Greater Sahara)",,2,"Civilians (Burkina Faso)",,7,27,"Western Africa","Burkina Faso",Sahel,Seno,Gorgadji,Gorgadji,14.0329,-0.5197,2,"Facebook; Infowakat","New media-National","On 24 January 2021, presumed ISGS militants attacked road users aboard tricycles between Dori and Gorgadji (Gorgadji, Sahel). At least one tricyclist was killed.",1,1612212400,BFA
7574391,854,BFO4317,4317,"22 January 2021",2021,1,Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims and/or Islamic State (Greater Sahara)",,2,"VDP: Volunteer for Defense of Homeland",,4,24,"Western Africa","Burkina Faso",Centre-Nord,Sanmatenga,Barsalogho,Korko,13.5372,-1.0294,1,"Undisclosed Source; Twitter; Facebook","Local partner-Other","On 22 January 2021, presumed ISGS or JNIM militants and volunteer fighters clashed in Korko (Barsalogho, Sanmatenga). One VDP was killed.",1,1611605536,BFA
7574392,854,BFO4318,4318,"22 January 2021",2021,1,Battles,"Armed clash","Military Forces of Burkina Faso (2015-)",,1,"JNIM: Group for Support of Islam and Muslims",,2,12,"Western Africa","Burkina Faso",Sahel,Yagha,Mansila,Mansila,13.165,0.639,2,"Undisclosed Source; Facebook","Local partner-Other","On 22 January 2021, Burkinabe forces and presumed JNIM militants clashed between Mansila and Tiabongou (Mansila, Yagha). Casualties unknown.",0,1611605536,BFA
7574978,854,BFO4319,4319,"22 January 2021",2021,1,"Strategic developments","Looting/property destruction","JNIM: Group for Support of Islam and Muslims",,2,"Civilians (Burkina Faso)","Health Workers (Burkina Faso)",7,27,"Western Africa","Burkina Faso",Est,Tapoa,Partiaga,Tatiangou,11.9423,1.3821,1,Signal,"New media","Looting: On 22 January 2021, presumed JNIM militants pillaged the health center in Tatiangou (Partiaga, Tapoa).",0,1611605538,BFA
7574390,854,BFO4316,4316,"21 January 2021",2021,1,"Violence against civilians",Attack,"Military Forces of Burkina Faso (2015-)",,1,"Civilians (Burkina Faso)",,7,17,"Western Africa","Burkina Faso",Sahel,Yagha,Solhan,Kabo,13.3617,0.4668,1,"Signal; Facebook; Undisclosed Source","Local partner-Other","On 21 January 2021, Burkinabe forces killed two male civilians accused of being militant informants in the village of Kabo (Solhan, Yagha).",2,1611605536,BFA
7574786,854,BFO4315,4315,"20 January 2021",2021,1,"Violence against civilians","Abduction/forced disappearance","JNIM: Group for Support of Islam and Muslims",,2,"Civilians (Burkina Faso)","VDP: Volunteer for Defense of Homeland",7,27,"Western Africa","Burkina Faso",Est,Tapoa,Kantchari,Sambalgou,12.5502,1.7104,1,Facebook,"New media","On 20 January 2021, presumed JNIM militants abducted a volunteer fighter (VDP) at the market in Sambalgou (Kantchari, Tapoa).",0,1611605538,BFA
7585292,854,BFO4313,4313,"20 January 2021",2021,1,"Violence against civilians",Attack,"JNIM: Group for Support of Islam and Muslims",,2,"Civilians (Burkina Faso)",,7,27,"Western Africa","Burkina Faso",Sahel,Yagha,Mansila,Bognori,13.181,0.5968,1,"Signal; Twitter; Facebook","New media","On 20 January 2021, presumed JNIM militants abducted three people in the village of Bognori (Mansila, Yagha). The corpses of the victims were found on 25 January 2021.",3,1612212400,BFA
7574389,854,BFO4314,4314,"20 January 2021",2021,1,"Violence against civilians",Attack,"Islamic State (Greater Sahara)",,2,"Civilians (Burkina Faso)",,7,27,"Western Africa","Burkina Faso",Sahel,Oudalan,Markoye,Goungam,14.7014,0.0929,1,"Sahel Security Alerts; Signal; Facebook","New media","On 20 January 2021, presumed ISGS militants attacked the village of Goungam (Markoye, Oudalan). At least five people were abducted and houses vandalized and burned.",0,1611605536,BFA
7574784,854,BFO4311,4311,"19 January 2021",2021,1,"Violence against civilians",Attack,"JNIM: Group for Support of Islam and Muslims and/or Islamic State (Greater Sahara)",,2,"Civilians (Burkina Faso)","Labour Group (Burkina Faso)",7,27,"Western Africa","Burkina Faso",Sahel,Yagha,Sebba,Niaptana,13.3283,0.7531,1,Facebook,"New media","On 19 January 2021, suspected JNIM or ISGS militant made an incursion into the village of Niaptana (Sebba, Yagha). The militants fired in the air, pillaged and burned shops, and seized livestock. No casualties were reported.",0,1611605538,BFA
7574387,854,BFO4310,4310,"19 January 2021",2021,2,"Violence against civilians",Attack,"JNIM: Group for Support of Islam and Muslims",,2,"Civilians (Burkina Faso)",,7,27,"Western Africa","Burkina Faso",Sahel,Yagha,Mansila,Babonga,13.1065,0.5922,1,"Facebook; Signal","New media","Around 19 January 2021 (between 19 - 20 January), suspected JNIM militants killed an adolescent boy in Babonga (Mansila, Yagha).",1,1611605536,BFA
7574388,854,BFO4312,4312,"19 January 2021",2021,1,"Violence against civilians",Attack,"Unidentified Armed Group (Burkina Faso)",,3,"Civilians (Burkina Faso)","Catholic Christian Group (Burkina Faso)",7,37,"Western Africa","Burkina Faso",Cascades,Comoe,Banfora,Toumousseni,10.6515,-4.8763,2,"Radio Omega; Le Faso; Savane FM; Aujourd8; Signal; Burkina24; Wakat Sera; Infowakat; L'Observateur Paalga; Le Pays; Sidwaya; Le Monde; Sahel Security Alerts; Actu Burkina","New media-National","On 19 January 2021, unknown gunmen killed a Catholic abbot in the forest of Toumousseni (Banfora, Comoe). The abbot initially went missing while travelling between Soubakaniedougou and Banfora.",1,1611605536,BFA
7574787,854,BFO4309,4309,"18 January 2021",2021,1,"Violence against civilians","Abduction/forced disappearance","JNIM: Group for Support of Islam and Muslims",,2,"Civilians (Burkina Faso)",,7,27,"Western Africa","Burkina Faso",Sahel,Yagha,Sebba,Sebba,13.4417,0.5264,2,Facebook,"New media","On 18 January 2021, suspected JNIM militants reportedly abducted two people in the area of Sebba (Sebba, Yagha). The abductees were released on January 20.",0,1611605538,BFA
7574386,854,BFO4308,4308,"17 January 2021",2021,1,"Explosions/Remote violence","Air/drone strike","Military Forces of France (2017-)",,8,"JNIM: Group for Support of Islam and Muslims and/or Islamic State (Greater Sahara)",,2,28,"Western Africa","Burkina Faso",Sahel,Soum,Koutougou,Koutougou,14.4989,-1.0163,2,"Undisclosed Source; AFP; Armee Francaise","Local partner-Other","On 17 January 2021, French helicopters opened fired against a suspected JNIM or ISGS convoy in the area of Koutougou (Koutougou, Soum). At least ten militants were killed and ten motorcycles destroyed.",10,1611605536,BFA
7574789,854,BFO4306,4306,"16 January 2021",2021,1,"Strategic developments","Disrupted weapons use","Military Forces of Burkina Faso (2015-)",,1,,,0,10,"Western Africa","Burkina Faso",Sahel,Soum,Arbinda,Aribinda,14.2296,-0.8654,1,Facebook,"New media","Detonation: On 16 January 2021, three soldiers were wounded while handling a mortar shell that exploded in Aribinda (Arbinda, Soum).",0,1611605538,BFA
7575022,854,BFO4307,4307,"16 January 2021",2021,1,"Violence against civilians",Attack,"Military Forces of Burkina Faso (2015-)",,1,"Civilians (Burkina Faso)",,7,17,"Western Africa","Burkina Faso",Sahel,Oudalan,Oursi,Oursi,14.6755,-0.4603,2,Twitter,"New media","On 16 January 2021, the Burkinabe army reportedly killed four civilians near Oursi (Oursi, Oudalan).",4,1611605538,BFA
7499847,854,BFO4305,4305,"14 January 2021",2021,1,"Violence against civilians",Attack,"Police Forces of Burkina Faso (2015-)",,1,"Civilians (Burkina Faso)",,7,17,"Western Africa","Burkina Faso",Sud-Ouest,Poni,Kampti,"Site d'Or de Kampti",10.1544,-3.4884,1,Whatsapp,"New media","On 14 January 2021, security forces shot and killed an allegedly mentally ill male civilian equipped with a knife in Tompena, at the Site d'Or de Kampti (Kampti, Poni).",1,1611010520,BFA
7499163,854,BFO4304,4304,"14 January 2021",2021,1,Protests,"Peaceful protest","Protesters (Burkina Faso)","Students (Burkina Faso)",6,,,0,60,"Western Africa","Burkina Faso",Hauts-Bassins,Houet,Bobo-Dioulasso,Bobo-Dioulasso,11.1772,-4.2979,1,"L'Express du Faso; Burkina24",National,"On 14 January 2021, a number of students staged a demonstration in Bobo-Dioulasso (Bobo-Dioulasso, Houet). The students demanded the reopening of the school restaurant. [size=no report]",0,1611010518,BFA
7499573,854,BFO4302,4302,"13 January 2021",2021,2,"Strategic developments","Looting/property destruction","Islamic State (Greater Sahara)",,2,"Civilians (Burkina Faso)",,7,27,"Western Africa","Burkina Faso",Sahel,Oudalan,Gorom-Gorom,Guessel,14.2931,0.0281,1,"L'Observateur Paalga",National,"Looting: Around 13 January 2021 (as reported), suspected ISGS militants seized a motorbike from a villager in Guessel (Gorom-Gorom, Oudalan).",0,1611010519,BFA
7499844,854,BFO4303,4303,"13 January 2021",2021,1,Battles,"Armed clash","Police Forces of Burkina Faso (2015-) Gendarmerie","VDP: Volunteer for Defense of Homeland",1,"JNIM: Group for Support of Islam and Muslims",,2,12,"Western Africa","Burkina Faso",Est,Gourma,"Fada Ngourma",Namoungou,12.0249,0.6079,1,Whatsapp,"New media","On 13 January 2021, a joint gendarmerie and volunteer fighter (VDP) force opened fire against suspected JNIM militants at the market in Namoungou (Fada Ngourma, Gourma). The militants escaped. No casualties were reported.",0,1611010520,BFA
7499161,854,BFO4299,4299,"12 January 2021",2021,1,"Strategic developments","Looting/property destruction","JNIM: Group for Support of Islam and Muslims",,2,"Civilians (Burkina Faso)",,7,27,"Western Africa","Burkina Faso",Sahel,Yagha,Sebba,Mouka,13.4236,0.613,1,"Whatsapp; Facebook","New media","Property destruction: On 12 January 2021, presumed JNIM militants destroyed an electric generator at a pumping station in Mouka (Sebba, Yagha).",0,1611010518,BFA
7499162,854,BFO4300,4300,"12 January 2021",2021,1,"Violence against civilians","Abduction/forced disappearance","JNIM: Group for Support of Islam and Muslims",,2,"Civilians (Burkina Faso)",,7,27,"Western Africa","Burkina Faso",Est,Gourma,"Fada Ngourma",Namoungou,12.0249,0.6079,1,"Whatsapp; Facebook","New media","On 12 January 2021, suspected JNIM militants raided the home of a traditional healer and abducted six villagers in Namoungou (Fada Ngourma, Gourma).",0,1611010518,BFA
