data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7329662,562,NIR1574,1574,"27 November 2020",2020,1,"Violence against civilians",Attack,"Islamic State (Greater Sahara)",,2,"Civilians (Niger)","Labour Group (Niger)",7,27,"Western Africa",Niger,Tillaberi,Banibangou,Dingazi,Garbey,14.8517,2.6752,1,"Xinhua; Undisclosed Source; Whatsapp; Aniamey","Local partner-Other","On 27 November 2020, presumed ISGS militants killed a merchant in the village of Garbey Banimate [Garbey] (Banibangou, Tillaberi).",1,1607375000,NER
7313817,562,NIR1570,1570,"27 November 2020",2020,1,"Violence against civilians",Attack,"Islamic State (Greater Sahara)",,2,"Civilians (Niger)","Refugees/IDPs (Niger)",7,27,"Western Africa",Niger,Tahoua,Tillia,Tillia,Bakorat,16.0258,4.3572,2,Whatsapp,"New media","On 27 November 2020, suspected ISGS militants shot dead a male IDP at a camp in Inbokanne, near Bakorat (Tillia, Tahoua).",1,1606769180,NER
7313811,562,NIR1569,1569,"26 November 2020",2020,1,"Violence against civilians","Abduction/forced disappearance","Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad",,2,"Civilians (Niger)",,7,27,"Western Africa",Niger,Diffa,Diffa,Toumour,Bague,13.6148,13.0568,2,Whatsapp,"New media","On 26 November 2020, presumed ISWAP or Boko Haram (JAS) militants abducted seven men in the village of Blaharde, near Bague (Diffa, Diffa).",0,1606769180,NER
7313814,562,NIR1568,1568,"25 November 2020",2020,1,"Violence against civilians",Attack,"JNIM: Group for Support of Islam and Muslims",,2,"Civilians (Niger)","Muslim Group (Niger)",7,27,"Western Africa",Niger,Tillaberi,Torodi,Torodi,Kakou,13.1865,1.1211,1,Whatsapp,"New media","On 25 November 2020, suspected JNIM militants killed a marabout in the village of Kakou (Torodi, Tillaberi).",1,1606769180,NER
7313816,562,NIR1567,1567,"25 November 2020",2020,1,"Violence against civilians","Abduction/forced disappearance","Islamic State (Greater Sahara)",,2,"Civilians (Niger)","Gakoukou Communal Group (Niger)",7,27,"Western Africa",Niger,Tillaberi,Ouallam,Tondikiwindi,Gakoukou,14.3495,2.2966,1,Whatsapp,"New media","On 25 November 2020, presumed ISGS militants abducted the village chief in Gakoukou (Ouallam, Tillaberi).",0,1606769180,NER
7330425,562,NIR1572,1572,"24 November 2020",2020,1,"Violence against civilians",Attack,"Islamic State (Greater Sahara)",,2,"Civilians (Niger)","Labour Group (Niger)",7,27,"Western Africa",Niger,Tillaberi,Tera,Tera,"Bogguel I",14.0488,0.6045,1,Whatsapp,"New media","On 24 November 2020, suspected ISGS militants burned a shop and killed the owner in the village of Bogguel I (Tera, Tillaberi).",1,1607375003,NER
7330427,562,NIR1573,1573,"24 November 2020",2020,1,Battles,"Armed clash","Doroji Communal Militia (Niger)","Pastoralists (Niger)",4,"Doroji Communal Militia (Niger)","Farmers (Niger)",4,44,"Western Africa",Niger,Tahoua,Tahoua,Takanamat,Doroji,15.05,4.66,1,Whatsapp,"New media","On 24 November 2020, a number of pastoralists equipped with machetes and batons and farmers clashed in Djalodji [Doroji] (Tahoua, Tahoua). The pastoralists responded to farmers chasing their cattle that devastated farmland. One pastoralist and one farmer were wounded. Security forces intervened and carried out arrests.",0,1607375003,NER
7313815,562,NIR1566,1566,"24 November 2020",2020,1,"Violence against civilians","Abduction/forced disappearance","Islamic State (Greater Sahara)",,2,"Civilians (Niger)","Pastoralists (Niger)",7,27,"Western Africa",Niger,Tahoua,Tillia,Tillia,Bakorat,16.0258,4.3572,1,Whatsapp,"New media","On 24 November 2020, suspected ISGS militants abducted a pastoralist male civilian in Bakorat (Tillia, Tahoua). The abductee was subsequently released.",0,1606769180,NER
7313268,562,NIR1565,1565,"23 November 2020",2020,1,"Strategic developments","Looting/property destruction","Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad",,2,"Civilians (Niger)","Pastoralists (Niger)",7,27,"Western Africa",Niger,Diffa,Diffa,Gueskerou,Kindjandi,13.7379,12.9311,1,"Jeunesse Diffa; Urgence Diffa; Whatsapp","New media","Looting: On 23 November 2020, presumed ISWAP or Boko Haram (JAS) militants seized around 300 heads of livestock from the pastoralist population in the village of Kindjandi (Diffa, Diffa).",0,1606769177,NER
7330432,562,NIR1571,1571,"23 November 2020",2020,1,"Violence against civilians",Attack,"Islamic State (Greater Sahara)",,2,"Civilians (Niger)","Refugees/IDPs (Niger)",7,27,"Western Africa",Niger,Tahoua,Tillia,Tillia,Intazeyene,15.8135,4.3169,2,Whatsapp,"New media","On 23 November 2020, presumed ISGS militants assaulted and abducted a male IDP near Intazeyene (Tillia, Tahoua). The abductee was accused of not having paid zakat tax.",0,1607375003,NER
7313813,562,NIR1564,1564,"23 November 2020",2020,1,"Strategic developments","Looting/property destruction","Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad",,2,"Civilians (Niger)",,7,27,"Western Africa",Niger,Diffa,Diffa,Gueskerou,"Garin Wanzam",13.6458,12.9053,1,Whatsapp,"New media","Looting: On 23 November 2020, presumed ISWAP or Boko Haram (JAS) militants extorted cash from the population in the village of Garin Wanzam (Diffa, Diffa).",0,1606769180,NER
7313812,562,NIR1563,1563,"22 November 2020",2020,1,"Violence against civilians",Attack,"Islamic State (Greater Sahara)",,2,"Civilians (Niger)","Labour Group (Niger)",7,27,"Western Africa",Niger,Tillaberi,Banibangou,"Bani Bangou","Fandey Ganda",15.0396,2.2899,1,Whatsapp,"New media","On 22 November 2020, presumed ISGS militants killed a merchant and seized livestock in the village of Fandey Ganda (Banibangou, Tillaberi).",1,1606769180,NER
7307597,562,NIR1558,1558,"21 November 2020",2020,1,"Strategic developments","Looting/property destruction","JNIM: Group for Support of Islam and Muslims and/or Islamic State (Greater Sahara)",,2,"Civilians (Niger)",,7,27,"Western Africa",Niger,Tillaberi,Torodi,Torodi,"Baoule II",12.85,1.4833,1,Whatsapp,"New media","Property destruction: On 21 November 2020, presumed JNIM or ISGS militants burned a school in the village of Djahel [Baoule II] (Torodi, Tillaberi).",0,1606158331,NER
7307598,562,NIR1560,1560,"21 November 2020",2020,1,"Violence against civilians",Attack,"Kabi Bagara Communal Militia (Niger)","Pastoralists (Niger)",4,"Civilians (Niger)","Farmers (Niger)",7,47,"Western Africa",Niger,Diffa,Diffa,Chetimari,"Kabi Bagara",13.2845,12.4467,1,Whatsapp,"New media","On 21 November 2020, pastoralists equipped with machetes attacked farmers in the village of Kabi Bagara (Diffa, Diffa). Six farmers were wounded.",0,1606158331,NER
7307601,562,NIR1559,1559,"21 November 2020",2020,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad",,2,"Civilians (Niger)","Health Workers (Niger)",7,27,"Western Africa",Niger,Diffa,Diffa,Bosso,Bosso,13.6987,13.3095,1,Whatsapp,"New media","On 21 November 2020, an ambulance struck an IED in Bosso (Diffa, Diffa). No casualties were reported. The vehicle sustained damages. The device was likely planted by ISWAP or Boko Haram (JAS) militants.",0,1606158331,NER
7307603,562,NIR1561,1561,"21 November 2020",2020,1,"Violence against civilians",Attack,"Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad",,2,"Civilians (Niger)",,7,27,"Western Africa",Niger,Diffa,Diffa,Chetimari,"NGual Kolo",13.421,12.3663,2,Whatsapp,"New media","On 21 November 2020, suspected ISWAP or Boko Haram (JAS) militants intercepted a vehicle on the road between NGual Kolo and Diffa (Diffa, Diffa). One passenger was killed and another wounded.",1,1606158331,NER
7307609,562,NIR1562,1562,"21 November 2020",2020,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Niger)",,3,"Civilians (Niger)",,7,37,"Western Africa",Niger,Diffa,Diffa,Gueskerou,"Zeinam Tchelouri",13.3583,12.7175,1,Whatsapp,"New media","On 21 November 2020, a man was killed and his wife wounded by the explosion of an unidentified explosive device in the village of Zeinam Tchelouri (Diffa, Diffa).",1,1606158331,NER
7307599,562,NIR1557,1557,"19 November 2020",2020,1,Battles,"Armed clash","Unidentified Armed Group (Niger)",,3,"Police Forces of Niger (2011-) National Guard",,1,13,"Western Africa",Niger,Agadez,Bilma,Bilma,Siguidine,20.2016,12.973,2,Whatsapp,"New media","On 19 November 2020, unknown gunmen and the national guard clashed between Siguidine and Chirfa (Bilma, Agadez). One national guard was wounded.",0,1606158331,NER
7307604,562,NIR1556,1556,"19 November 2020",2020,1,"Explosions/Remote violence","Remote explosive/landmine/IED","JNIM: Group for Support of Islam and Muslims and/or Islamic State (Greater Sahara)",,2,"Military Forces of Niger (2011-) Gendarmerie",,1,12,"Western Africa",Niger,Tillaberi,Torodi,Makalondi,Makalondi,12.8375,1.6912,2,Whatsapp,"New media","On 19 November 2020, a gendarmerie vehicle struck an IED near Makalondi (Torodi, Tillaberi). One gendarme was wounded and the vehicle damaged. The device was likely planted by JNIM or ISGS militants.",0,1606158331,NER
7307614,562,NIR1555,1555,"19 November 2020",2020,1,"Strategic developments","Looting/property destruction","Islamic State (Greater Sahara)",,2,"Civilians (Niger)","Health Workers (Niger)",7,27,"Western Africa",Niger,Tillaberi,Ouallam,Dingazi,"Dingazi Banda",14.1799,2.554,1,Whatsapp,"New media","Looting: On 19 November 2020, suspected ISGS militants carjacked an ambulance in Dingazi [Dingazi Banda] (Ouallam, Tillaberi).",0,1606158331,NER
7307095,562,NIR1554,1554,"18 November 2020",2020,1,Battles,"Armed clash","Islamic State (Greater Sahara)",,2,"Military Forces of Niger (2011-)",,1,12,"Western Africa",Niger,Tillaberi,Abala,Abala,"Miel Cimint",15.1706,3.0859,2,"Whatsapp; Facebook","New media","On 18 November 2020, presumed ISGS militants and the Nigerien army clashed between Miel Cimint and Tafala (Abala, Tillaberi). No casualties reported.",0,1606158328,NER
7307600,562,NIR1552,1552,"17 November 2020",2020,1,"Violence against civilians",Attack,"Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad",,2,"Civilians (Niger)",,7,27,"Western Africa",Niger,Diffa,Diffa,Diffa,"Garin Dogo",13.4136,12.77,1,Whatsapp,"New media","On 17 November 2020, presumed ISWAP or Boko Haram (JAS) militants killed two persons in the village of Garin Dogo (Diffa, Diffa).",2,1606158331,NER
7307606,562,NIR1550,1550,"17 November 2020",2020,1,"Violence against civilians",Attack,"JNIM: Group for Support of Islam and Muslims and/or Islamic State (Greater Sahara)",,2,"Civilians (Niger)",,7,27,"Western Africa",Niger,Tillaberi,Torodi,Torodi,Bomanga,12.9746,1.5536,1,Whatsapp,"New media","On 17 November 2020, presumed JNIM or ISGS militants assaulted a group of children who refused to provide directions in Bomanga (Torodi, Tillaberi).",0,1606158331,NER
7307607,562,NIR1551,1551,"17 November 2020",2020,2,Battles,"Armed clash","Unidentified Armed Group (Niger)",,3,"Fulani Ethnic Militia (Niger)","Pastoralists (Niger)",4,34,"Western Africa",Niger,Maradi,Madarounfa,Gabi,"Gabi Mayaki",13.2297,7.0524,2,Whatsapp,"New media","Around 17 November 2020 (between 17 - 18 November), unknown gunmen attacked a Fulani camp near Gabi [Gabi Mayaki] (Madarounfa, Maradi). Fulani villagers responded to the attack by using artisanal weapons and routed the assailants. No casualties reported.",0,1606158331,NER
7307608,562,NIR1549,1549,"17 November 2020",2020,2,"Violence against civilians",Attack,"Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad",,2,"Civilians (Niger)","Pastoralists (Niger)",7,27,"Western Africa",Niger,Diffa,Diffa,Gueskerou,"Baram Koura",13.4147,12.6731,1,Whatsapp,"New media","Around 17 November 2020 (between 17 - 18 November), presumed ISWAP or Boko Haram (JAS) militants attacked the village of Baram Koura (Gueskerou, Diffa). One pastoralist man was killed, one severely wounded, and one abducted.",1,1606158331,NER
7307615,562,NIR1553,1553,"17 November 2020",2020,1,"Strategic developments","Looting/property destruction","Unidentified Armed Group (Niger)",,3,"Civilians (Niger)",,7,37,"Western Africa",Niger,Maradi,"Guidan Roumdji",Tibiri,"Rougga Moussa",13.4874,6.6541,1,Whatsapp,"New media","Looting: On 17 November 2020, a group of seven unknown gunmen seized a hundred ruminants in the village of Rougga Moussa (Guidan Roumdji, Maradi).",0,1606158331,NER
7307094,562,NIR1546,1546,"16 November 2020",2020,1,"Violence against civilians","Abduction/forced disappearance","Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad",,2,"Civilians (Niger)","Labour Group (Niger)",7,27,"Western Africa",Niger,Diffa,N'Guigmi,NGuigmi,"Boula Brin",14.4244,13.415,2,"Tadress24info; Facebook; Whatsapp","New media","On 16 November 2020, suspected Boko Haram (JAS) militants abducted three people including a driver and seized a vehicle near Bilabrin [Boula Brin] (N'Guigmi, Diffa). The Chadian contingent of the Multinational Joint Task Force reportedly intervened and recovered one abductee and the vehicle.",0,1606158328,NER
