data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7395481,120,CAO4093,4093,"06 December 2020",2020,1,"Violence against civilians","Abduction/forced disappearance","Ambazonian Separatists (Cameroon)",,2,"Civilians (Cameroon)","Catholic Christian Group (Cameroon)",7,27,"Middle Africa",Cameroon,Nord-Ouest,Bui,Jakiri,Kumbo,6.2,10.6667,1,"Cameroon News Agency",National,"On 6 December 2020, Ambazonian separatists briefly kidnapped Catholic Christians in a church in Shisong neighborhood of Kumbo town (Bui, Nord-Ouest), for going out to church despite their imposed lockdown in the context of regional elections.",0,1607976271,CMR
7395484,120,CAO4094,4094,"06 December 2020",2020,1,"Violence against civilians",Attack,"Ambazonian Separatists (Cameroon)",,2,"Civilians (Cameroon)","Health Workers (Cameroon)",7,27,"Middle Africa",Cameroon,Nord-Ouest,Bui,Jakiri,Kumbo,6.2,10.6667,1,"Cameroon News Agency",National,"On 6 December 2020, Ambazonian separatists opened fire on a hospital in Shisong neighborhood of Kumbo town (Bui, Nord-Ouest), in an attempt to disrupt the regional elections. They destroyed a drug trolley. No fatality and/or casualty reported.",0,1607976271,CMR
7395243,120,CAO4090,4090,"06 December 2020",2020,1,"Violence against civilians",Attack,"Ambazonian Separatists (Cameroon)",,2,"Civilians (Cameroon)","Catholic Christian Group (Cameroon); Students (Cameroon)",7,27,"Middle Africa",Cameroon,Nord-Ouest,Mezam,Santa,Akum,5.8877,10.1564,1,"Cameroon News Agency; Cameroon Online; Journal du Cameroun; Mimi Mefo","New media-National","On 6 December 2020, suspected Ambazonian separatists opened fire on a Catholic Christian priest's car in Akum village (Mezam, Nord-Ouest). The priest was on board with a seminarian, they were injured. This happened in the context of regional elections in Anglophone regions.",0,1607976266,CMR
7395244,120,CAO4091,4091,"06 December 2020",2020,1,Battles,"Armed clash","Military Forces of Cameroon (1982-)",,1,"Ambazonian Separatists (Cameroon)",,2,12,"Middle Africa",Cameroon,Nord-Ouest,Ngo-ketunjia,Balikumbat,Babessi,6.0167,10.5667,1,"Xinhua; Cameroon News Agency",National-International,"On 6 December 2020, the military forces killed an Ambazonian separatist in Babessi village (Ngo-ketunjia, Nord-Ouest).",1,1607976266,CMR
7395245,120,CAO4092,4092,"06 December 2020",2020,1,"Violence against civilians",Attack,"Ambazonian Separatists (Cameroon)",,2,"Civilians (Cameroon)","Government of Cameroon (1982-)",7,27,"Middle Africa",Cameroon,Nord-Ouest,Mezam,"Bamenda 2",Bamenda,5.9333,10.1667,2,"Cameroon Online; Cameroon News Agency; GardaWorld; RFI; Xinhua; Mimi Mefo; Journal du Cameroun","New media-National","On 6 December 2020, suspected Ambazonian separatists shot and killed a municipal councilor around Bamenda (Mezam, Nord-Ouest), as he was returning to Bamenda after voting in Mbengwi for the regional elections.",1,1607976266,CMR
7395482,120,CAO4089,4089,"05 December 2020",2020,1,Battles,"Armed clash","Military Forces of Cameroon (1982-)",,1,"Ambazonian Separatists (Cameroon)",,2,12,"Middle Africa",Cameroon,Sud-Ouest,Fako,Buea,Buea,4.1527,9.241,1,"Cameroon News Agency",National,"On 5 December 2020, the military forces engaged in fire fights with suspected Ambazonian separatists in Buea town (Fako, Sud-Ouest). No fatality and/or casualty reported.",0,1607976271,CMR
7395752,120,CAO4087,4087,"05 December 2020",2020,1,Battles,"Armed clash","Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad",,2,"Military Forces of Cameroon (1982-)","Amchide Communal Militia (Cameroon)",1,12,"Middle Africa",Cameroon,Extreme-Nord,Mayo-Sava,Kolofata,Amchide,11.2426,14.1372,1,"Sembe TV","New media","On 5 December 2020, the military forces and local vigilance militiamen repelled an attack of Boko Haram in Amchide village (Mayo-Sava, Extreme-Nord). 3 vigilance militiamen were injured, and a Boko Haram vehicle seized.",0,1607976277,CMR
7330122,120,CAO4085,4085,"04 December 2020",2020,2,"Violence against civilians",Attack,"Military Forces of Cameroon (1982-)",,1,"Civilians (Cameroon)","Prisoners (Cameroon); Ambazonian Separatists (Cameroon)",7,17,"Middle Africa",Cameroon,Nord-Ouest,Mezam,"Bamenda 2",Bamenda,5.9333,10.1667,3,"Mimi Mefo","New media","Around 4 December 2020 (as reported), military forces reportedly tortured and extrajudicially killed 2 suspected Ambazonian separatists assumedly in Nord-Ouest region, around Bamenda town (Mezam, Nord-Ouest). A video shows them questioning the supects in their custody before they were found dead.",2,1607375002,CMR
7395483,120,CAO4088,4088,"04 December 2020",2020,1,Battles,"Armed clash","Military Forces of Cameroon (1982-)",,1,"Ambazonian Separatists (Cameroon)",,2,12,"Middle Africa",Cameroon,Sud-Ouest,Fako,Muyuka,Muyuka,4.2898,9.4103,1,"Cameroon News Agency",National,"On 4 December 2020, the military forces engaged in fire fights with suspected Ambazonian separatists in Muyuka town (Fako, Sud-Ouest). No fatality and/or casualty reported.",0,1607976271,CMR
7329594,120,CAO4084,4084,"03 December 2020",2020,1,"Violence against civilians",Attack,"Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad",,2,"Civilians (Cameroon)","Talla Massali Communal Group (Cameroon); Wemdeley Communal Group (Cameroon)",7,27,"Middle Africa",Cameroon,Extreme-Nord,Mayo-Sava,Mora,Mora,11.0485,14.1476,2,"L'Oeil; Undisclosed Source; Xinhua; Mimi Mefo; AFP","Local partner-Other","On 3 December 2020, Boko Haram fighters attacked Talla Massali village, Mora subdivision (Mayo-Sava, Extreme-Nord). They killed the village chief, his son and another villager, and destroyed properties. Boko Haram fighters also attacked Wemdeley village, Mora subdivision (Mayo-Sava, Extreme-Nord), killing the village chief. The assailants fled as the military arrived.",4,1607374999,CMR
7329593,120,CAO4083,4083,"02 December 2020",2020,1,"Violence against civilians",Attack,"Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad",,2,"Civilians (Cameroon)",,7,27,"Middle Africa",Cameroon,Extreme-Nord,Mayo-Sava,Kolofata,Ashigashiya,11.128,13.8762,1,"Undisclosed Source; Sembe TV; AFP","Local partner-Other","On 2 December 2020, Boko Haram fighters attacked the Talamassali neighborhood of Ashigashiya village (Mayo-Sava, Extreme-Nord), killing 2 villagers, injuring 3 others, and taking away 3 bikes.",2,1607374999,CMR
7330345,120,CAO4082,4082,"01 December 2020",2020,1,Battles,"Armed clash","Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad",,2,"Military Forces of Cameroon (1982-)",,1,12,"Middle Africa",Cameroon,Extreme-Nord,Logone-Et-Chari,Waza,Zigague,11.6828,14.6485,2,"Undisclosed Source","Local partner-Other","On 1 December 2020, the military forces repelled an attack of Boko Haram on the road around Zigague village (Logone-Et-Chari, Extreme-Nord). Two Boko Haram fighters were injured.",0,1607375003,CMR
7330359,120,CAO4078,4078,"01 December 2020",2020,1,"Violence against civilians",Attack,"Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad",,2,"Civilians (Cameroon)",,7,27,"Middle Africa",Cameroon,Extreme-Nord,Mayo-Sava,Kolofata,Limani,11.2331,14.1711,1,"Undisclosed Source","Local partner-Other","On 1 December 2020, Boko Haram fighters opened fire on residents in Camp Bouloi neighborhood of Limani village (Mayo-Sava, Extreme-Nord). No fatality and/or casualty reported.",0,1607375003,CMR
7330362,120,CAO4077,4077,"01 December 2020",2020,1,"Violence against civilians",Attack,"Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad",,2,"Civilians (Cameroon)",,7,27,"Middle Africa",Cameroon,Extreme-Nord,Logone-Et-Chari,"Logone Birni",Gasama,12.0152,14.6355,2,"Undisclosed Source","Local partner-Other","On 1 December 2020, Boko Haram fighters attacked a car on the road around Goulmo village, Gasama subdivision (Logone-Et-Chari, Extreme-Nord). No fatality and/or casualty reported.",0,1607375003,CMR
7330372,120,CAO4080,4080,"01 December 2020",2020,1,Battles,"Armed clash","Military Forces of Cameroon (1982-)",,1,"Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad",,2,12,"Middle Africa",Cameroon,Extreme-Nord,Mayo-Sava,Mora,Mora,11.0485,14.1476,2,"Undisclosed Source","Local partner-Other","On 1 December 2020, the military forces repelled an attack of Boko Haram in Boudoua village, Mora subdivision (Mayo-Sava, Extreme-Nord). One Boko Haram fighter was killed, and several others injured. The military seized two motorbikes.",1,1607375003,CMR
7330123,120,CAO4081,4081,"01 December 2020",2020,1,Protests,"Peaceful protest","Protesters (Cameroon)","Labour Group (Cameroon)",6,,,0,60,"Middle Africa",Cameroon,Centre,Mefou-et-Afamba,Nkolafamba,Nkolafamba,3.85,11.6667,1,"Mimi Mefo","New media","On 1 December 2020, traders demonstrated in Nkolafamba town (Mefou-et-Afamba, Centre) denouncing the fact that new shops were built in a place they were chased from before. [size=no report]",0,1607375002,CMR
7330125,120,CAO4079,4079,"01 December 2020",2020,1,Protests,"Peaceful protest","Protesters (Cameroon)",,6,,,0,60,"Middle Africa",Cameroon,Extreme-Nord,Diamare,"Maroua 2",Maroua,10.5909,14.3159,1,"Mimi Mefo","New media","On 1 December 2020, patients suffering from kidney failure demonstrated in front of the regional hospital of Maroua town (Diamare, Extreme-Nord) to demand the repair of water machines that have not been running for a month. [size=no report]",0,1607375002,CMR
7330330,120,CAO4070,4070,"30 November 2020",2020,1,"Violence against civilians",Attack,"Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad",,2,"Civilians (Cameroon)",,7,27,"Middle Africa",Cameroon,Extreme-Nord,Mayo-Sava,Mora,Doulo,11.1057,14.1733,1,"Undisclosed Source","Local partner-Other","On 30 November 2020, Boko Haram attacked Doulo village (Mayo-Sava, Extreme-Nord). No fatality and/or casualty reported.",0,1607375003,CMR
7330332,120,CAO4075,4075,"30 November 2020",2020,1,"Strategic developments","Looting/property destruction","Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad",,2,"Civilians (Cameroon)",,7,27,"Middle Africa",Cameroon,Extreme-Nord,Mayo-Sava,Mora,Mora,11.0485,14.1476,2,"Undisclosed Source","Local partner-Other","Looting: On 30 November 2020, Boko Haram looted houses in Makoulahe village, around Mora (Mayo-Sava, Extreme-Nord), taking away cattle and goods.",0,1607375003,CMR
7330334,120,CAO4072,4072,"30 November 2020",2020,1,"Violence against civilians",Attack,"Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad",,2,"Civilians (Cameroon)",,7,27,"Middle Africa",Cameroon,Extreme-Nord,Mayo-Tsanaga,Koza,Korsamba,11.0028,13.95,1,"Undisclosed Source","Local partner-Other","On 30 November 2020, Boko Haram attacked Korsamba village (Mayo-Tsanaga, Extreme-Nord), injuring 3 people.",0,1607375003,CMR
7330349,120,CAO4073,4073,"30 November 2020",2020,1,"Violence against civilians",Attack,"Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad",,2,"Civilians (Cameroon)",,7,27,"Middle Africa",Cameroon,Extreme-Nord,Mayo-Tsanaga,Mokolo,Mokolo,10.7424,13.8023,2,"Undisclosed Source","Local partner-Other","On 30 November 2020, Boko Haram attacked Ziling village, Mokolo subdivision (Mayo-Tsanaga, Extreme-Nord). They beat up two villagers, and took away money.",0,1607375003,CMR
7329591,120,CAO4067,4067,"30 November 2020",2020,1,Battles,"Armed clash","Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad",,2,"Military Forces of Cameroon (1982-)",,1,12,"Middle Africa",Cameroon,Extreme-Nord,Mayo-Sava,Kolofata,Ashigashiya,11.128,13.8762,1,"Undisclosed Source; Sembe TV","Local partner-Other","On 30 November 2020, military forces repelled an attack of Boko Haram fighters in Talamassali neighborhood of Ashigashiya village (Mayo-Sava, Extreme-Nord).",0,1607374999,CMR
7329592,120,CAO4071,4071,"30 November 2020",2020,1,Battles,"Armed clash","Military Forces of Cameroon (1982-)",,1,"Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad",,2,12,"Middle Africa",Cameroon,Extreme-Nord,Mayo-Tsanaga,Koza,Galdala,10.9382,13.9055,1,"L'Oeil; Undisclosed Source","Local partner-Other","On 30 November 2020, the military forces ambushed Boko Haram fighters in Galdala village (Mayo-Tsanaga, Extreme-Nord), killing one of them.",1,1607374999,CMR
7330119,120,CAO4068,4068,"30 November 2020",2020,2,Protests,"Peaceful protest","Protesters (Cameroon)","Taxi Drivers (Cameroon)",6,,,0,60,"Middle Africa",Cameroon,Ouest,Bamboutos,Babadjou,Babadjou,5.6715,10.1792,1,"Mimi Mefo","New media","Around 30 November 2020 (as reported), bike taxi drivers demonstrated in Babadjou town (Bamboutos, Ouest), against the high taxes imposed on them by the city council. [size=no report]",0,1607375002,CMR
7330120,120,CAO4076,4076,"30 November 2020",2020,1,Battles,"Armed clash","Military Forces of Cameroon (1982-)",,1,"Ambazonian Separatists (Cameroon)",,2,12,"Middle Africa",Cameroon,Nord-Ouest,Boyo,Fundong,Njinikom,6.2333,10.2833,1,"Mimi Mefo","New media","On 30 November 2020, the military forces attacked an Ambazonian camp in Njinikom village (Boyo, Nord-Ouest), killing one separatist fighter.",1,1607375002,CMR
7330124,120,CAO4074,4074,"30 November 2020",2020,1,Riots,"Mob violence","Rioters (Cameroon)","Vigilante Group (Cameroon)",5,"Civilians (Cameroon)",,7,57,"Middle Africa",Cameroon,Sud-Ouest,Fako,Tiko,Mondoni,4.1852,9.4725,1,"Mimi Mefo","New media","On 30 November 2020, villagers beat a suspected thief to death in Mondoni village (Fako, Sud-Ouest). [size=no report]",1,1607375002,CMR
7330126,120,CAO4069,4069,"30 November 2020",2020,1,"Explosions/Remote violence",Grenade,"Ambazonian Separatists (Cameroon)",,2,"Civilians (Cameroon)",,7,27,"Middle Africa",Cameroon,Sud-Ouest,Fako,Buea,Buea,4.1527,9.241,1,"Mimi Mefo","New media","On 30 November 2020, a suspected Ambazonian separatist threw a hand grenade in front of the Molyko Stadium of Buea town (Fako, Sud-Ouest). The detonation injured one person and destroyed three vehicles.",0,1607375002,CMR
7329590,120,CAO4065,4065,"29 November 2020",2020,1,"Violence against civilians",Attack,"Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad",,2,"Civilians (Cameroon)","Labour Group (Cameroon)",7,27,"Middle Africa",Cameroon,Extreme-Nord,Logone-Et-Chari,"Logone Birni",Dabanga,11.9179,14.6431,2,"Undisclosed Source; Xinhua; Mimi Mefo; L'Oeil","Local partner-Other","On 29 November 2020, Boko Haram fighters attacked a convoy of about ten transport trucks in Ndjaoude village, 5 kilometers away from Dabanga town (Logone-Et-Chari, Extreme-Nord). They killed one driver.",1,1607374999,CMR
7330234,120,CAO4066,4066,"29 November 2020",2020,1,Battles,"Armed clash","Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad",,2,"Dizla Communal Militia (Cameroon)",,4,24,"Middle Africa",Cameroon,Extreme-Nord,Mayo-Sava,Mora,Dizla,11.0454,14.0907,1,"Sembe TV","New media","On 29 November 2020, Boko Haram fighters attacked Dizla village (Mayo-Sava, Extreme-Nord). The villagers replied with sticks, bows, arrows, and machetes, and successfully repelled the assailants. No fatality and/or casualty reported.",0,1607375002,CMR
7313182,120,CAO4059,4059,"26 November 2020",2020,1,Battles,"Armed clash","Ambazonian Separatists (Cameroon)",,2,"Military Forces of Cameroon (1982-)",,1,12,"Middle Africa",Cameroon,Sud-Ouest,Ndian,"Ekondo Titi",Bekura,4.6051,9.0978,1,"Camer.be; Journal du Cameroun",National,"On 26 November 2020, suspected Ambazonian separatists ambushed the military forces in Bekura village (Ndian, Sud-Ouest), killing 3 soldiers.",3,1606769176,CMR
7313183,120,CAO4060,4060,"26 November 2020",2020,1,"Strategic developments","Looting/property destruction","Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad",,2,"Civilians (Cameroon)",,7,27,"Middle Africa",Cameroon,Extreme-Nord,Mayo-Sava,Kolofata,Kolofata,11.1621,14.0115,2,"Sembe TV; Xinhua","New media-International","Looting: On 26 November 2020, Boko Haram looted 5 houses in Kolofata-Guidi village, Kolofata subdivision (Mayo-Sava, Extreme-Nord). They took away clothes.",0,1606769176,CMR
7330342,120,CAO4064,4064,"26 November 2020",2020,1,"Strategic developments","Looting/property destruction","Unidentified Armed Group (Cameroon)",,3,"Civilians (Cameroon)","Aid Workers (Cameroon)",7,37,"Middle Africa",Cameroon,Extreme-Nord,Diamare,"Maroua 2",Maroua,10.5909,14.3159,1,"Undisclosed Source","Local partner-Other","Looting: On 26 November 2020, unidentified armed men looted the local office of Action Contre la Faim INGO in Maroua town (Diamare, Extreme-Nord), taking away a motorbike and a phone.",0,1607375003,CMR
7313576,120,CAO4062,4062,"26 November 2020",2020,1,Riots,"Mob violence","Rioters (Cameroon)","Vigilante Group (Cameroon)",5,"Civilians (Cameroon)","Muslim Group (Cameroon)",7,57,"Middle Africa",Cameroon,Extreme-Nord,Diamare,"Maroua 2",Maroua,10.5909,14.3159,1,"Mimi Mefo","New media","On 26 November 2020, residents destroyed and burnt the car of the Lamido (Muslim ruler) of Maroua town (Diamare, Extreme-Nord), after his convoy killed a boy in a road accident. [size=no report]",0,1606769178,CMR
7313577,120,CAO4063,4063,"26 November 2020",2020,1,Riots,"Mob violence","Rioters (Cameroon)","Vigilante Group (Cameroon)",5,"Civilians (Cameroon)",,7,57,"Middle Africa",Cameroon,Centre,Mfoundi,"Yaounde 6",Yaounde,3.8667,11.5167,1,"Mimi Mefo","New media","On 26 November 2020, residents beat a suspected armed robber to death in Tsinga neighborhood of Yaounde city (Mfoundi, Centre). [size=no report]",1,1606769178,CMR
7313581,120,CAO4061,4061,"26 November 2020",2020,1,"Strategic developments",Arrests,"Police Forces of Cameroon (1982-)","Military Forces of Cameroon (1982-) Gendarmerie; Military Forces of Cameroon (1982-) Rapid Intervention Battalion",1,"Civilians (Cameroon)",,7,17,"Middle Africa",Cameroon,Sud-Ouest,Ndian,"Ekondo Titi",Kumba,4.6921,9.2097,1,"Mimi Mefo","New media","Arrests: On 26 November 2020, the police, gendarmerie and military's rapid intervention battalion arrested close to 150 people in Kumba town (Ndian, Sud-Ouest) for not having ID cards and for allegedly having links with separatists.",0,1606769178,CMR
7313582,120,CAO4058,4058,"26 November 2020",2020,1,"Violence against civilians",Attack,"Military Forces of Cameroon (1982-)",,1,"Civilians (Cameroon)","Labour Group (Cameroon)",7,17,"Middle Africa",Cameroon,Sud-Ouest,Manyu,Akwaya,Akwaya,6.3813,9.5108,2,"Mimi Mefo","New media","On 26 November 2020, the military forces shot and killed 4 cocoa dealers and injured 2 teenagers in Mavass village, Akwaya subdivision (Manyu, Sud-Ouest).",4,1606769178,CMR
7313181,120,CAO4054,4054,"25 November 2020",2020,1,"Violence against civilians",Attack,"Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad",,2,"Civilians (Cameroon)",,7,27,"Middle Africa",Cameroon,Extreme-Nord,Mayo-Tsanaga,"Mayo Moskota",Dzaba,10.9842,13.8542,2,"GardaWorld; L'Oeil; Undisclosed Source; Xinhua; Mimi Mefo","Local partner-Other","On 25 November 2020, Boko Haram attacked Dzaba or Gabass village, Koza subdivision (Mayo-Tsanaga, Extreme-Nord), killing 3 people, and kidnapping one.",3,1606769176,CMR
7313744,120,CAO4055,4055,"25 November 2020",2020,1,"Strategic developments","Looting/property destruction","Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad",,2,"Civilians (Cameroon)",,7,27,"Middle Africa",Cameroon,Extreme-Nord,Mayo-Sava,"Mayo Moskota","Mayo Moskota",11.1333,14.05,1,"Undisclosed Source","Local partner-Other","Looting: On 25 November 2020, Boko Haram fighters looted Mayo Moskota village (Mayo-Sava, Extreme-Nord), taking away goods.",0,1606769179,CMR
7313746,120,CAO4057,4057,"25 November 2020",2020,1,"Violence against civilians",Attack,"Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad",,2,"Civilians (Cameroon)","Women (Cameroon)",7,27,"Middle Africa",Cameroon,Extreme-Nord,Mayo-Sava,Mora,Mora,11.0485,14.1476,2,"Undisclosed Source","Local partner-Other","On 25 November 2020, Boko Haram attacked Godigon and Maja-Montagne villages, Mora subdivision (Mayo-Sava, Extreme-Nord). One woman was killed and 14 houses looted in Godigon. Another person was killed at Maja-Montagne, along with further looting.",2,1606769179,CMR
7313580,120,CAO4052,4052,"25 November 2020",2020,1,Battles,"Armed clash","Ambazonian Separatists (Cameroon)",,2,"Military Forces of Cameroon (1982-)",,1,12,"Middle Africa",Cameroon,Nord-Ouest,Mezam,"Bamenda 2",Bamenda,5.9333,10.1667,1,"Mimi Mefo","New media","On 25 November 2020, suspected Ambazonian separatists engaged in fire fights with security forces (assumed Military Forces) in Bamenda town (Mezam, Nord-Ouest). No fatality and/or casualty reported.",0,1606769178,CMR
7313583,120,CAO4053,4053,"25 November 2020",2020,1,Protests,"Peaceful protest","Protesters (Cameroon)","Students (Cameroon)",6,,,0,60,"Middle Africa",Cameroon,Sud-Ouest,Fako,Buea,Buea,4.1527,9.241,1,"Mimi Mefo","New media","On 25 November 2020, residents, mostly students, demonstrated in Limbe neighborhood of Buea town (Fako, Sud-Ouest) against power outages. [size=no report]",0,1606769178,CMR
