AdminStrata,Adamawa,Adamawa,Central,Central,East,East,Far-North,Far-North,Littoral,Littoral,North,North,North-West,North-West,South,South,South-West,South-West,West,West
2019-12-20,0.59472965,108.23028539284,0.7574798999999999,103.6770511073175,0.7838892,104.41022795255401,0.38304905,115.06288151778651,0.7680266,105.116933646001,0.5004261000000001,112.1375616533805,0.66557595,105.7565743531685,0.7974228000000001,103.26075380515499,0.7533351,103.36715404815999,0.6626919,105.040141796223
2019-12-21,,,,,,,,,,,,,,,,,,,,
2019-12-22,,,,,,,,,,,,,,,,,,,,
2019-12-23,,,,,,,,,,,,,,,,,,,,
2019-12-24,,,,,,,,,,,,,,,,,,,,
2019-12-25,,,,,,,,,,,,,,,,,,,,
2019-12-26,,,,,,,,,,,,,,,,,,,,
2019-12-27,,,,,,,,,,,,,,,,,,,,
2019-12-28,,,,,,,,,,,,,,,,,,,,
2019-12-29,,,,,,,,,,,,,,,,,,,,
2019-12-30,,,,,,,,,,,,,,,,,,,,
2019-12-31,0.5652288999999999,109.24103420404849,0.7400675,103.8892004568105,0.7711918,105.0007556754295,0.36382775,113.331512153976,0.7511719,105.12055567320598,0.4638264999999999,112.65444515943051,0.63403105,106.3951054873585,0.7853161500000001,103.3680720723755,0.7382854999999999,103.1839165738175,0.6317203,105.61087339775851
2020-01-01,,,,,,,,,,,,,,,,,,,,
2020-01-02,,,,,,,,,,,,,,,,,,,,
2020-01-03,,,,,,,,,,,,,,,,,,,,
2020-01-04,,,,,,,,,,,,,,,,,,,,
2020-01-05,,,,,,,,,,,,,,,,,,,,
2020-01-06,,,,,,,,,,,,,,,,,,,,
2020-01-07,,,,,,,,,,,,,,,,,,,,
2020-01-08,,,,,,,,,,,,,,,,,,,,
2020-01-09,,,,,,,,,,,,,,,,,,,,
2020-01-10,0.5187076,110.142503553874,0.7065629,103.84751538194901,0.7464229,105.625132541539,0.33341729999999997,111.274461718843,0.7235951999999999,104.83190541436599,0.40580140000000003,112.781371088666,0.5705581000000001,106.60922161595501,0.7683635999999999,103.59992849970399,0.7110506999999999,102.300918334894,0.5736249,106.05230775300501
2020-01-11,,,,,,,,,,,,,,,,,,,,
2020-01-12,,,,,,,,,,,,,,,,,,,,
2020-01-13,,,,,,,,,,,,,,,,,,,,
2020-01-14,,,,,,,,,,,,,,,,,,,,
2020-01-15,,,,,,,,,,,,,,,,,,,,
2020-01-16,,,,,,,,,,,,,,,,,,,,
2020-01-17,,,,,,,,,,,,,,,,,,,,
2020-01-18,,,,,,,,,,,,,,,,,,,,
2020-01-19,,,,,,,,,,,,,,,,,,,,
2020-01-20,0.5014779,109.52361376076851,0.6934433000000001,103.7236635508595,0.73548865,105.51604337195201,0.31975919999999997,110.42598432721701,0.7097556500000001,103.86013005009751,0.38111249999999997,111.433909407453,0.54423,106.46915264902549,0.7596943500000001,103.08043589184751,0.6988837499999999,101.361863886024,0.55140145,106.112976700018
2020-01-21,,,,,,,,,,,,,,,,,,,,
2020-01-22,,,,,,,,,,,,,,,,,,,,
2020-01-23,,,,,,,,,,,,,,,,,,,,
2020-01-24,,,,,,,,,,,,,,,,,,,,
2020-01-25,,,,,,,,,,,,,,,,,,,,
2020-01-26,,,,,,,,,,,,,,,,,,,,
2020-01-27,,,,,,,,,,,,,,,,,,,,
2020-01-28,,,,,,,,,,,,,,,,,,,,
2020-01-29,,,,,,,,,,,,,,,,,,,,
2020-01-30,,,,,,,,,,,,,,,,,,,,
2020-01-31,0.47819605,106.4722274128325,0.6720902,102.56297282974649,0.7183944999999999,104.3002015842505,0.29736775000000004,109.85283918789901,0.70487,103.2056266186765,0.34167765,107.2650987596305,0.49895815,104.355739527987,0.7565966,102.567361137691,0.69300315,100.41101446047601,0.5136001,104.286380415776
2020-02-01,,,,,,,,,,,,,,,,,,,,
2020-02-02,,,,,,,,,,,,,,,,,,,,
2020-02-03,,,,,,,,,,,,,,,,,,,,
2020-02-04,,,,,,,,,,,,,,,,,,,,
2020-02-05,,,,,,,,,,,,,,,,,,,,
2020-02-06,,,,,,,,,,,,,,,,,,,,
2020-02-07,,,,,,,,,,,,,,,,,,,,
2020-02-08,,,,,,,,,,,,,,,,,,,,
2020-02-09,,,,,,,,,,,,,,,,,,,,
2020-02-10,0.47256909999999996,104.731703836662,0.6662001500000001,101.8208686674565,0.7139803999999998,103.4099773426175,0.28855939999999997,110.292257408564,0.7061508500000001,102.5861127470515,0.32710545,105.10185340022299,0.48454630000000004,102.9354176158565,0.75746275,102.07232818570151,0.6950206999999999,99.96480531556455,0.50139655,102.9563347763615
2020-02-11,,,,,,,,,,,,,,,,,,,,
2020-02-12,,,,,,,,,,,,,,,,,,,,
2020-02-13,,,,,,,,,,,,,,,,,,,,
2020-02-14,,,,,,,,,,,,,,,,,,,,
2020-02-15,,,,,,,,,,,,,,,,,,,,
2020-02-16,,,,,,,,,,,,,,,,,,,,
2020-02-17,,,,,,,,,,,,,,,,,,,,
2020-02-18,,,,,,,,,,,,,,,,,,,,
2020-02-19,,,,,,,,,,,,,,,,,,,,
2020-02-20,0.46954255,102.94439456712149,0.66113155,100.680472677458,0.71187835,102.3504806270115,0.2799692,110.6735111765525,0.7097768500000001,101.89514243894351,0.31519280000000005,102.96849474122851,0.47407024999999997,100.9975933418365,0.7618643,101.766571890107,0.7002982499999999,99.66364934253454,0.49180404999999994,101.1225206456935
2020-02-21,,,,,,,,,,,,,,,,,,,,
2020-02-22,,,,,,,,,,,,,,,,,,,,
2020-02-23,,,,,,,,,,,,,,,,,,,,
2020-02-24,,,,,,,,,,,,,,,,,,,,
2020-02-25,,,,,,,,,,,,,,,,,,,,
2020-02-26,,,,,,,,,,,,,,,,,,,,
2020-02-27,,,,,,,,,,,,,,,,,,,,
2020-02-28,,,,,,,,,,,,,,,,,,,,
2020-02-29,0.47092885,101.68510945135051,0.66084185,99.76288062533115,0.7134225999999999,101.40063954627401,0.2699551,110.415354581379,0.7161099,101.3037616386745,0.30605360000000004,101.0346547773965,0.47038565000000004,99.22103429531194,0.7661,101.27516615282451,0.7083042500000001,99.48617900301053,0.4889679,99.67349899229436
2020-03-01,,,,,,,,,,,,,,,,,,,,
2020-03-02,,,,,,,,,,,,,,,,,,,,
2020-03-03,,,,,,,,,,,,,,,,,,,,
2020-03-04,,,,,,,,,,,,,,,,,,,,
2020-03-05,,,,,,,,,,,,,,,,,,,,
2020-03-06,,,,,,,,,,,,,,,,,,,,
2020-03-07,,,,,,,,,,,,,,,,,,,,
2020-03-08,,,,,,,,,,,,,,,,,,,,
2020-03-09,,,,,,,,,,,,,,,,,,,,
2020-03-10,0.4915649,101.668324641092,0.67643525,99.07663664233786,0.7277971999999999,100.2662518153825,0.25151565000000004,109.836325049105,0.73381195,100.5100119294515,0.3005007,99.37855213819401,0.487811,97.24173968387136,0.7781612,100.551419611675,0.7270417,99.3479315387568,0.5095317,99.0287414859133
2020-03-11,,,,,,,,,,,,,,,,,,,,
2020-03-12,,,,,,,,,,,,,,,,,,,,
2020-03-13,,,,,,,,,,,,,,,,,,,,
2020-03-14,,,,,,,,,,,,,,,,,,,,
2020-03-15,,,,,,,,,,,,,,,,,,,,
2020-03-16,,,,,,,,,,,,,,,,,,,,
2020-03-17,,,,,,,,,,,,,,,,,,,,
2020-03-18,,,,,,,,,,,,,,,,,,,,
2020-03-19,,,,,,,,,,,,,,,,,,,,
2020-03-20,0.51118125,102.668566305949,0.6912292999999999,99.2446484719981,0.7396268,100.103078838514,0.2445648,109.529457872227,0.7449615500000001,100.4219504957735,0.30519405,99.6439045355007,0.5107152,97.3834994411933,0.78557025,100.3527303075675,0.7371158499999999,99.4277807069778,0.5337121,99.9065139511068
2020-03-21,,,,,,,,,,,,,,,,,,,,
2020-03-22,,,,,,,,,,,,,,,,,,,,
2020-03-23,,,,,,,,,,,,,,,,,,,,
2020-03-24,,,,,,,,,,,,,,,,,,,,
2020-03-25,,,,,,,,,,,,,,,,,,,,
2020-03-26,,,,,,,,,,,,,,,,,,,,
2020-03-27,,,,,,,,,,,,,,,,,,,,
2020-03-28,,,,,,,,,,,,,,,,,,,,
2020-03-29,,,,,,,,,,,,,,,,,,,,
2020-03-30,,,,,,,,,,,,,,,,,,,,
2020-03-31,0.53565225,103.77171020224449,0.7083681,99.48813405855326,0.7532882000000001,100.11221506608149,0.23880585000000001,108.93368230633001,0.7563051000000001,100.40531712712351,0.31421165000000006,100.08305638711175,0.5412923999999999,97.9171838172428,0.7938346999999999,100.27757612042049,0.7472996,99.5009226896287,0.56490615,101.12614986880399
2020-04-01,,,,,,,,,,,,,,,,,,,,
2020-04-02,,,,,,,,,,,,,,,,,,,,
2020-04-03,,,,,,,,,,,,,,,,,,,,
2020-04-04,,,,,,,,,,,,,,,,,,,,
2020-04-05,,,,,,,,,,,,,,,,,,,,
2020-04-06,,,,,,,,,,,,,,,,,,,,
2020-04-07,,,,,,,,,,,,,,,,,,,,
2020-04-08,,,,,,,,,,,,,,,,,,,,
2020-04-09,,,,,,,,,,,,,,,,,,,,
2020-04-10,0.56553495,104.93175987248651,0.72767715,99.83973435200161,0.7683066,100.265825435457,0.23437855000000002,107.798077152703,0.7674588,100.41526723108402,0.3303071,101.17004443631052,0.5785995500000001,98.80041343428815,0.8023693000000001,100.261083430365,0.7592346000000001,99.82541168511835,0.60246635,102.565213618596
2020-04-11,,,,,,,,,,,,,,,,,,,,
2020-04-12,,,,,,,,,,,,,,,,,,,,
2020-04-13,,,,,,,,,,,,,,,,,,,,
2020-04-14,,,,,,,,,,,,,,,,,,,,
2020-04-15,,,,,,,,,,,,,,,,,,,,
2020-04-16,,,,,,,,,,,,,,,,,,,,
2020-04-17,,,,,,,,,,,,,,,,,,,,
2020-04-18,,,,,,,,,,,,,,,,,,,,
2020-04-19,,,,,,,,,,,,,,,,,,,,
2020-04-20,0.6330351000000001,106.2727578106075,0.77079325,100.948794876954,0.79930795,100.82528636048352,0.2317759,105.90554732443451,0.7895336,100.58833734791949,0.37544060000000007,102.5769579262435,0.66540155,101.291635458509,0.8196593999999998,100.3760150027425,0.7810159000000001,100.2501380071765,0.6853807,105.0719927782185
2020-04-21,,,,,,,,,,,,,,,,,,,,
2020-04-22,,,,,,,,,,,,,,,,,,,,
2020-04-23,,,,,,,,,,,,,,,,,,,,
2020-04-24,,,,,,,,,,,,,,,,,,,,
2020-04-25,,,,,,,,,,,,,,,,,,,,
2020-04-26,,,,,,,,,,,,,,,,,,,,
2020-04-27,,,,,,,,,,,,,,,,,,,,
2020-04-28,,,,,,,,,,,,,,,,,,,,
2020-04-29,,,,,,,,,,,,,,,,,,,,
2020-04-30,0.6670196500000001,106.45605623338801,0.79164675,101.552713379768,0.81333725,101.1048741267595,0.23285509999999998,104.98102507288449,0.7999874,100.7450383814655,0.40117345,102.1344804519355,0.70723435,102.462998895853,0.82751425,100.44456442907699,0.79225455,100.600632398018,0.7225501,105.654393180352
2020-05-01,,,,,,,,,,,,,,,,,,,,
2020-05-02,,,,,,,,,,,,,,,,,,,,
2020-05-03,,,,,,,,,,,,,,,,,,,,
2020-05-04,,,,,,,,,,,,,,,,,,,,
2020-05-05,,,,,,,,,,,,,,,,,,,,
2020-05-06,,,,,,,,,,,,,,,,,,,,
2020-05-07,,,,,,,,,,,,,,,,,,,,
2020-05-08,,,,,,,,,,,,,,,,,,,,
2020-05-09,,,,,,,,,,,,,,,,,,,,
2020-05-10,0.6988980999999999,106.4337511106715,0.8113032499999999,102.2271561208,0.8267699999999999,101.4906368558585,0.23481105,104.081932837599,0.8109229499999999,101.08853682558748,0.43103505,101.628203933718,0.7463457499999999,103.7383320621355,0.8360366,100.69663051852399,0.8053194499999999,101.32540399816949,0.7568812500000001,106.249209103803
2020-05-11,,,,,,,,,,,,,,,,,,,,
2020-05-12,,,,,,,,,,,,,,,,,,,,
2020-05-13,,,,,,,,,,,,,,,,,,,,
2020-05-14,,,,,,,,,,,,,,,,,,,,
2020-05-15,,,,,,,,,,,,,,,,,,,,
2020-05-16,,,,,,,,,,,,,,,,,,,,
2020-05-17,,,,,,,,,,,,,,,,,,,,
2020-05-18,,,,,,,,,,,,,,,,,,,,
2020-05-19,,,,,,,,,,,,,,,,,,,,
2020-05-20,0.7203804,105.311719822141,0.8205927499999999,101.926534076773,0.8299294000000002,100.89007087522849,0.23570980000000002,102.47201214845249,0.8188061,101.21935377814799,0.45221225,98.71949859108949,0.7655495999999999,103.04668596489701,0.83982005,100.5370157810635,0.8053245499999999,100.50224416844051,0.7749712,105.307921538392
2020-05-21,,,,,,,,,,,,,,,,,,,,
2020-05-22,,,,,,,,,,,,,,,,,,,,
2020-05-23,,,,,,,,,,,,,,,,,,,,
2020-05-24,,,,,,,,,,,,,,,,,,,,
2020-05-25,,,,,,,,,,,,,,,,,,,,
2020-05-26,,,,,,,,,,,,,,,,,,,,
2020-05-27,,,,,,,,,,,,,,,,,,,,
2020-05-28,,,,,,,,,,,,,,,,,,,,
2020-05-29,,,,,,,,,,,,,,,,,,,,
2020-05-30,,,,,,,,,,,,,,,,,,,,
2020-05-31,0.7622321999999999,104.68737775732751,0.8366229000000001,101.8106813480325,0.8458272000000001,101.39455727645151,0.24749645,100.636146431907,0.8264143500000001,101.00106853785249,0.52617465,98.56628669134065,0.81163955,104.5733636585405,0.8472651000000001,100.62887361371949,0.82568645,101.67385953301499,0.8080502,105.07546009460148
2020-06-01,,,,,,,,,,,,,,,,,,,,
2020-06-02,,,,,,,,,,,,,,,,,,,,
2020-06-03,,,,,,,,,,,,,,,,,,,,
2020-06-04,,,,,,,,,,,,,,,,,,,,
2020-06-05,,,,,,,,,,,,,,,,,,,,
2020-06-06,,,,,,,,,,,,,,,,,,,,
2020-06-07,,,,,,,,,,,,,,,,,,,,
2020-06-08,,,,,,,,,,,,,,,,,,,,
2020-06-09,,,,,,,,,,,,,,,,,,,,
2020-06-10,0.7744732,104.08011083724399,0.8382528,101.3514935163775,0.8476838,101.22763130059501,0.25796535,98.9785263138949,0.82803015,100.8493741121425,0.55761755,97.72582521735968,0.8195165,104.260498335341,0.8485443999999999,100.599931100569,0.82928855,101.640633895333,0.8128267,104.3927820214765
2020-06-11,,,,,,,,,,,,,,,,,,,,
2020-06-12,,,,,,,,,,,,,,,,,,,,
2020-06-13,,,,,,,,,,,,,,,,,,,,
2020-06-14,,,,,,,,,,,,,,,,,,,,
2020-06-15,,,,,,,,,,,,,,,,,,,,
2020-06-16,,,,,,,,,,,,,,,,,,,,
2020-06-17,,,,,,,,,,,,,,,,,,,,
2020-06-18,,,,,,,,,,,,,,,,,,,,
2020-06-19,,,,,,,,,,,,,,,,,,,,
2020-06-20,0.7830527,103.4343494794525,0.8388538000000001,100.945236775958,0.8481726500000002,101.054460359275,0.27741205,98.3639114468967,0.8286258,100.6882953351035,0.58726635,96.98748395124711,0.8238961,103.892892001555,0.8491048999999999,100.59489511940052,0.8333124,101.719066086294,0.81534865,103.841069576085
2020-06-21,,,,,,,,,,,,,,,,,,,,
2020-06-22,,,,,,,,,,,,,,,,,,,,
2020-06-23,,,,,,,,,,,,,,,,,,,,
2020-06-24,,,,,,,,,,,,,,,,,,,,
2020-06-25,,,,,,,,,,,,,,,,,,,,
2020-06-26,,,,,,,,,,,,,,,,,,,,
2020-06-27,,,,,,,,,,,,,,,,,,,,
2020-06-28,,,,,,,,,,,,,,,,,,,,
2020-06-29,,,,,,,,,,,,,,,,,,,,
2020-06-30,0.7898255000000001,102.8479997296005,0.83947735,100.664874759861,0.8479933500000001,100.91563637556851,0.31121540000000003,100.05099280865664,0.82888915,100.57417474146101,0.616669,96.71266111305826,0.8270355,103.6105944573765,0.8490056,100.5916970407315,0.83403825,101.50112404186649,0.8172181500000001,103.482145467411
2020-07-01,,,,,,,,,,,,,,,,,,,,
2020-07-02,,,,,,,,,,,,,,,,,,,,
2020-07-03,,,,,,,,,,,,,,,,,,,,
2020-07-04,,,,,,,,,,,,,,,,,,,,
2020-07-05,,,,,,,,,,,,,,,,,,,,
2020-07-06,,,,,,,,,,,,,,,,,,,,
2020-07-07,,,,,,,,,,,,,,,,,,,,
2020-07-08,,,,,,,,,,,,,,,,,,,,
2020-07-09,,,,,,,,,,,,,,,,,,,,
2020-07-10,0.7981609999999999,101.75565977398952,0.8406248000000001,100.32272243009899,0.8471809499999999,100.74111756520202,0.42168569999999994,108.241570750529,0.8290614999999999,100.54494061572399,0.6734072500000001,97.32377765304865,0.828953,102.976930528212,0.84873785,100.62555512748301,0.83720185,101.2275815375515,0.81392025,102.51329681039151
2020-07-11,,,,,,,,,,,,,,,,,,,,
2020-07-12,,,,,,,,,,,,,,,,,,,,
2020-07-13,,,,,,,,,,,,,,,,,,,,
2020-07-14,,,,,,,,,,,,,,,,,,,,
2020-07-15,,,,,,,,,,,,,,,,,,,,
2020-07-16,,,,,,,,,,,,,,,,,,,,
2020-07-17,,,,,,,,,,,,,,,,,,,,
2020-07-18,,,,,,,,,,,,,,,,,,,,
2020-07-19,,,,,,,,,,,,,,,,,,,,
2020-07-20,0.8003319500000001,101.463589805148,0.84134555,100.2764633703615,0.84694685,100.7243656459475,0.48768685,111.778120098414,0.8291743,100.5565772523435,0.6975889500000001,98.1987500622289,0.8274582499999998,102.67486302638599,0.8489948500000001,100.68898428201251,0.83940525,101.28472204033199,0.8094826,102.023585909041
2020-07-21,,,,,,,,,,,,,,,,,,,,
2020-07-22,,,,,,,,,,,,,,,,,,,,
2020-07-23,,,,,,,,,,,,,,,,,,,,
2020-07-24,,,,,,,,,,,,,,,,,,,,
2020-07-25,,,,,,,,,,,,,,,,,,,,
2020-07-26,,,,,,,,,,,,,,,,,,,,
2020-07-27,,,,,,,,,,,,,,,,,,,,
2020-07-28,,,,,,,,,,,,,,,,,,,,
2020-07-29,,,,,,,,,,,,,,,,,,,,
2020-07-30,,,,,,,,,,,,,,,,,,,,
2020-07-31,0.80025685,101.18586739063701,0.84147415,100.2155624498765,0.8458229000000002,100.60251030425,0.5455618499999999,112.320124940569,0.828485,100.48112809806851,0.7152263000000001,98.7138614162811,0.8238848,102.3032384414,0.8487712999999999,100.65749767191299,0.8376828000000001,100.99433046413051,0.8036297,101.5113558905215
2020-08-01,,,,,,,,,,,,,,,,,,,,
2020-08-02,,,,,,,,,,,,,,,,,,,,
2020-08-03,,,,,,,,,,,,,,,,,,,,
2020-08-04,,,,,,,,,,,,,,,,,,,,
2020-08-05,,,,,,,,,,,,,,,,,,,,
2020-08-06,,,,,,,,,,,,,,,,,,,,
2020-08-07,,,,,,,,,,,,,,,,,,,,
2020-08-08,,,,,,,,,,,,,,,,,,,,
2020-08-09,,,,,,,,,,,,,,,,,,,,
2020-08-10,0.79369235,100.5049415476925,0.8395351499999999,99.95033018823406,0.84479105,100.41859643519399,0.6185110500000001,107.18321710118849,0.8260629500000001,100.15333448341352,0.73035465,98.41503365651765,0.8112042499999998,101.195676479536,0.84842255,100.428492717273,0.8343895500000001,100.46614958477701,0.7894155,100.363329107566
2020-08-11,,,,,,,,,,,,,,,,,,,,
2020-08-12,,,,,,,,,,,,,,,,,,,,
2020-08-13,,,,,,,,,,,,,,,,,,,,
2020-08-14,,,,,,,,,,,,,,,,,,,,
2020-08-15,,,,,,,,,,,,,,,,,,,,
2020-08-16,,,,,,,,,,,,,,,,,,,,
2020-08-17,,,,,,,,,,,,,,,,,,,,
2020-08-18,,,,,,,,,,,,,,,,,,,,
2020-08-19,,,,,,,,,,,,,,,,,,,,
2020-08-20,0.7902926500000002,100.33256422570099,0.8383637,99.8274860211649,0.84515245,100.38779537162148,0.63755265,104.63946512706,0.8255086500000002,100.01791851002079,0.7356037499999999,98.52598629296367,0.8052752999999999,100.731961974441,0.84900405,100.309490763702,0.8330198,100.2565169532465,0.78316235,99.87102606053926
2020-08-21,,,,,,,,,,,,,,,,,,,,
2020-08-22,,,,,,,,,,,,,,,,,,,,
2020-08-23,,,,,,,,,,,,,,,,,,,,
2020-08-24,,,,,,,,,,,,,,,,,,,,
2020-08-25,,,,,,,,,,,,,,,,,,,,
2020-08-26,,,,,,,,,,,,,,,,,,,,
2020-08-27,,,,,,,,,,,,,,,,,,,,
2020-08-28,,,,,,,,,,,,,,,,,,,,
2020-08-29,,,,,,,,,,,,,,,,,,,,
2020-08-30,,,,,,,,,,,,,,,,,,,,
2020-08-31,0.7872896999999999,100.305893010763,0.8372015,99.7307992400598,0.8455722499999999,100.362176810553,0.6455154999999999,102.84838578213001,0.8248906500000001,99.84809209815276,0.7401696,98.93351279442835,0.80110985,100.4782726956555,0.8495355,100.1485301626115,0.8310106500000001,100.00935944609358,0.77874865,99.5804397383256
2020-09-01,,,,,,,,,,,,,,,,,,,,
2020-09-02,,,,,,,,,,,,,,,,,,,,
2020-09-03,,,,,,,,,,,,,,,,,,,,
2020-09-04,,,,,,,,,,,,,,,,,,,,
2020-09-05,,,,,,,,,,,,,,,,,,,,
2020-09-06,,,,,,,,,,,,,,,,,,,,
2020-09-07,,,,,,,,,,,,,,,,,,,,
2020-09-08,,,,,,,,,,,,,,,,,,,,
2020-09-09,,,,,,,,,,,,,,,,,,,,
2020-09-10,0.78645425,100.6092636069595,0.8369651499999999,99.76498068847516,0.8469359000000001,100.45358539092152,0.6418874,101.61397178637199,0.8252464,99.77476630208406,0.74587765,99.79320446746061,0.7993314,100.4820309089425,0.85057605,100.03053978274622,0.82976465,99.85037164489611,0.7772102999999999,99.5932403615363
2020-09-11,,,,,,,,,,,,,,,,,,,,
2020-09-12,,,,,,,,,,,,,,,,,,,,
2020-09-13,,,,,,,,,,,,,,,,,,,,
2020-09-14,,,,,,,,,,,,,,,,,,,,
2020-09-15,,,,,,,,,,,,,,,,,,,,
2020-09-16,,,,,,,,,,,,,,,,,,,,
2020-09-17,,,,,,,,,,,,,,,,,,,,
2020-09-18,,,,,,,,,,,,,,,,,,,,
2020-09-19,,,,,,,,,,,,,,,,,,,,
2020-09-20,0.7842648499999999,101.391238032735,0.8369309,100.01116333320896,0.848967,100.66849018821299,0.61460715,101.327542713079,0.82675615,99.79662347735095,0.75165365,101.4048040093705,0.79904995,100.91606547486549,0.85278275,99.90421605396679,0.8275404,99.7789500554018,0.7781174000000001,100.00136455944475
2020-09-21,,,,,,,,,,,,,,,,,,,,
2020-09-22,,,,,,,,,,,,,,,,,,,,
2020-09-23,,,,,,,,,,,,,,,,,,,,
2020-09-24,,,,,,,,,,,,,,,,,,,,
2020-09-25,,,,,,,,,,,,,,,,,,,,
2020-09-26,,,,,,,,,,,,,,,,,,,,
2020-09-27,,,,,,,,,,,,,,,,,,,,
2020-09-28,,,,,,,,,,,,,,,,,,,,
2020-09-29,,,,,,,,,,,,,,,,,,,,
2020-09-30,0.7809219999999999,101.64815134689701,0.8363052,100.1661099906265,0.8484999499999999,100.70843935647899,0.59769995,102.341231637395,0.8267860499999999,99.83082118419115,0.7488318,101.76596670316499,0.7977624000000001,101.067394365106,0.85337105,99.90354917792045,0.8262414,99.87610112701245,0.7786192999999999,100.180153233618
2020-10-01,,,,,,,,,,,,,,,,,,,,
2020-10-02,,,,,,,,,,,,,,,,,,,,
2020-10-03,,,,,,,,,,,,,,,,,,,,
2020-10-04,,,,,,,,,,,,,,,,,,,,
2020-10-05,,,,,,,,,,,,,,,,,,,,
2020-10-06,,,,,,,,,,,,,,,,,,,,
2020-10-07,,,,,,,,,,,,,,,,,,,,
2020-10-08,,,,,,,,,,,,,,,,,,,,
2020-10-09,,,,,,,,,,,,,,,,,,,,
2020-10-10,0.77737805,102.0120543620065,0.8352881,100.379128208082,0.8475557,100.797582265937,0.5806124500000001,104.16867161796702,0.8260278000000001,99.89642346802671,0.7439260999999999,102.12194160370801,0.7962589499999999,101.2828163326615,0.85275715,99.89854195207563,0.8234243499999999,99.87415452664641,0.7792499000000002,100.41550287193849
2020-10-11,,,,,,,,,,,,,,,,,,,,
2020-10-12,,,,,,,,,,,,,,,,,,,,
2020-10-13,,,,,,,,,,,,,,,,,,,,
2020-10-14,,,,,,,,,,,,,,,,,,,,
2020-10-15,,,,,,,,,,,,,,,,,,,,
2020-10-16,,,,,,,,,,,,,,,,,,,,
2020-10-17,,,,,,,,,,,,,,,,,,,,
2020-10-18,,,,,,,,,,,,,,,,,,,,
2020-10-19,,,,,,,,,,,,,,,,,,,,
2020-10-20,0.7711334999999999,102.2751461605535,0.8333446,100.626626285906,0.8456974,100.9244694717525,0.5627304000000001,106.5341468728205,0.8248048,100.07621217047264,0.7345038,102.30780245469701,0.7924993499999999,101.38513867211199,0.85175845,100.01943802857035,0.8193144,99.93029250478895,0.7788063999999999,100.6428439155445
2020-10-21,,,,,,,,,,,,,,,,,,,,
2020-10-22,,,,,,,,,,,,,,,,,,,,
2020-10-23,,,,,,,,,,,,,,,,,,,,
2020-10-24,,,,,,,,,,,,,,,,,,,,
2020-10-25,,,,,,,,,,,,,,,,,,,,
2020-10-26,,,,,,,,,,,,,,,,,,,,
2020-10-27,,,,,,,,,,,,,,,,,,,,
2020-10-28,,,,,,,,,,,,,,,,,,,,
2020-10-29,,,,,,,,,,,,,,,,,,,,
2020-10-30,,,,,,,,,,,,,,,,,,,,
2020-10-31,0.7504570500000001,102.96590520119551,0.8270081499999999,101.3944497633325,0.8391489999999999,101.42021539914549,0.5161779,110.75125221090599,0.8200852499999999,100.854542588323,0.694887,102.276484428549,0.77888715,101.657693652998,0.84691505,100.579914385714,0.8071907,100.19386765265699,0.77509405,101.552024218074
2020-11-01,,,,,,,,,,,,,,,,,,,,
2020-11-02,,,,,,,,,,,,,,,,,,,,
2020-11-03,,,,,,,,,,,,,,,,,,,,
2020-11-04,,,,,,,,,,,,,,,,,,,,
2020-11-05,,,,,,,,,,,,,,,,,,,,
2020-11-06,,,,,,,,,,,,,,,,,,,,
2020-11-07,,,,,,,,,,,,,,,,,,,,
2020-11-08,,,,,,,,,,,,,,,,,,,,
2020-11-09,,,,,,,,,,,,,,,,,,,,
2020-11-10,0.7342356999999999,103.4677671413625,0.8218227,101.8936318021405,0.8338417,101.77856502679,0.48585715,111.741827169803,0.8152718,101.37359666568051,0.6615530000000001,102.004646994162,0.7669523999999999,101.7614475531175,0.8425140999999999,101.00462078937602,0.7988126499999999,100.3435189314,0.768776,102.109289573872
2020-11-11,,,,,,,,,,,,,,,,,,,,
2020-11-12,,,,,,,,,,,,,,,,,,,,
2020-11-13,,,,,,,,,,,,,,,,,,,,
2020-11-14,,,,,,,,,,,,,,,,,,,,
2020-11-15,,,,,,,,,,,,,,,,,,,,
2020-11-16,,,,,,,,,,,,,,,,,,,,
2020-11-17,,,,,,,,,,,,,,,,,,,,
2020-11-18,,,,,,,,,,,,,,,,,,,,
2020-11-19,,,,,,,,,,,,,,,,,,,,
2020-11-20,0.7144434,104.266101883094,0.81526415,102.504304162643,0.82786965,102.3205205834065,0.45414675,111.97540412131701,0.8084309,101.960943380337,0.6211012,101.701939743944,0.7511103499999999,101.88941954814399,0.8372886500000001,101.58428518060651,0.78937455,100.646071686541,0.7581954,102.746285787077
2020-11-21,,,,,,,,,,,,,,,,,,,,
2020-11-22,,,,,,,,,,,,,,,,,,,,
2020-11-23,,,,,,,,,,,,,,,,,,,,
2020-11-24,,,,,,,,,,,,,,,,,,,,
2020-11-25,,,,,,,,,,,,,,,,,,,,
2020-11-26,,,,,,,,,,,,,,,,,,,,
2020-11-27,,,,,,,,,,,,,,,,,,,,
2020-11-28,,,,,,,,,,,,,,,,,,,,
2020-11-29,,,,,,,,,,,,,,,,,,,,
2020-11-30,0.6644993,106.9396331540425,0.7961819,103.87382019305099,0.8113375,103.62869936425051,0.4046651,112.17103510208901,0.791242,103.575286683114,0.53612115,102.2518941475505,0.7083371,102.58477168869149,0.8233594999999999,102.96428032482251,0.769699,101.6582833929325,0.7214898999999999,104.1764571087825
