AdminStrata,Adamawa,Adamawa,Central,Central,East,East,Far-North,Far-North,Littoral,Littoral,North,North,North-West,North-West,South,South,South-West,South-West,West,West
2019-01-01,,,,,,,,,,,,,,,,,,,,
2019-01-02,,,,,,,,,,,,,,,,,,,,
2019-01-03,,,,,,,,,,,,,,,,,,,,
2019-01-04,,,,,,,,,,,,,,,,,,,,
2019-01-05,,,,,,,,,,,,,,,,,,,,
2019-01-06,,,,,,,,,,,,,,,,,,,,
2019-01-07,,,,,,,,,,,,,,,,,,,,
2019-01-08,,,,,,,,,,,,,,,,,,,,
2019-01-09,,,,,,,,,,,,,,,,,,,,
2019-01-10,0.5048952999999999,107.467453489768,0.6873145,101.205436957171,0.7087538000000001,100.629289654273,0.2972979,100.791974901979,0.6885674,100.08519677854,0.3584198,101.057489125217,0.5508976999999999,103.231649168414,0.729992,98.74231384477649,0.6979010999999999,100.533340753352,0.5656827,104.701674321537
2019-01-11,,,,,,,,,,,,,,,,,,,,
2019-01-12,,,,,,,,,,,,,,,,,,,,
2019-01-13,,,,,,,,,,,,,,,,,,,,
2019-01-14,,,,,,,,,,,,,,,,,,,,
2019-01-15,,,,,,,,,,,,,,,,,,,,
2019-01-16,,,,,,,,,,,,,,,,,,,,
2019-01-17,,,,,,,,,,,,,,,,,,,,
2019-01-18,,,,,,,,,,,,,,,,,,,,
2019-01-19,,,,,,,,,,,,,,,,,,,,
2019-01-20,0.4937303,107.984938956261,0.6806821999999999,101.94326140998501,0.7069761,101.685903417103,0.2898582,101.496260990061,0.6993441999999999,102.43686383153099,0.3433002,101.660190453149,0.5343965,104.70726850892099,0.7382685,100.35275728404498,0.7022805,101.821616032008,0.5459086999999999,105.143820319086
2019-01-21,,,,,,,,,,,,,,,,,,,,
2019-01-22,,,,,,,,,,,,,,,,,,,,
2019-01-23,,,,,,,,,,,,,,,,,,,,
2019-01-24,,,,,,,,,,,,,,,,,,,,
2019-01-25,,,,,,,,,,,,,,,,,,,,
2019-01-26,,,,,,,,,,,,,,,,,,,,
2019-01-27,,,,,,,,,,,,,,,,,,,,
2019-01-28,,,,,,,,,,,,,,,,,,,,
2019-01-29,,,,,,,,,,,,,,,,,,,,
2019-01-30,,,,,,,,,,,,,,,,,,,,
2019-01-31,0.4804215,106.920827167594,0.6659965999999999,101.69746083244301,0.699098,101.680936558446,0.27198259999999996,101.824947131971,0.7039659,103.08201830595199,0.31691679999999994,100.484076098209,0.5134933,107.11883964299601,0.7414396,100.63998691771098,0.7066416,102.25414338956399,0.5186354000000001,105.218092832626
2019-02-01,,,,,,,,,,,,,,,,,,,,
2019-02-02,,,,,,,,,,,,,,,,,,,,
2019-02-03,,,,,,,,,,,,,,,,,,,,
2019-02-04,,,,,,,,,,,,,,,,,,,,
2019-02-05,,,,,,,,,,,,,,,,,,,,
2019-02-06,,,,,,,,,,,,,,,,,,,,
2019-02-07,,,,,,,,,,,,,,,,,,,,
2019-02-08,,,,,,,,,,,,,,,,,,,,
2019-02-09,,,,,,,,,,,,,,,,,,,,
2019-02-10,0.48230619999999996,106.68318369535999,0.6648526,101.629289942469,0.7005914000000001,101.59768453165,0.26225640000000006,101.723547614603,0.7109147,103.23241877608,0.3077953,99.719983277592,0.5142573,108.656744641756,0.7468406999999999,100.72958219078699,0.7127781,102.34744385689699,0.5147794,105.455170115215
2019-02-11,,,,,,,,,,,,,,,,,,,,
2019-02-12,,,,,,,,,,,,,,,,,,,,
2019-02-13,,,,,,,,,,,,,,,,,,,,
2019-02-14,,,,,,,,,,,,,,,,,,,,
2019-02-15,,,,,,,,,,,,,,,,,,,,
2019-02-16,,,,,,,,,,,,,,,,,,,,
2019-02-17,,,,,,,,,,,,,,,,,,,,
2019-02-18,,,,,,,,,,,,,,,,,,,,
2019-02-19,,,,,,,,,,,,,,,,,,,,
2019-02-20,0.4892805,106.85535684104099,0.6676989000000001,101.61026394074601,0.705444,101.48609221773,0.2518163,101.230871400469,0.7193149,103.174308766978,0.3030503,99.5448375733016,0.5223142,110.295054594986,0.7538262,100.75900217493499,0.7204067,102.334695835875,0.5171332000000001,105.849963147854
2019-02-21,,,,,,,,,,,,,,,,,,,,
2019-02-22,,,,,,,,,,,,,,,,,,,,
2019-02-23,,,,,,,,,,,,,,,,,,,,
2019-02-24,,,,,,,,,,,,,,,,,,,,
2019-02-25,,,,,,,,,,,,,,,,,,,,
2019-02-26,,,,,,,,,,,,,,,,,,,,
2019-02-27,,,,,,,,,,,,,,,,,,,,
2019-02-28,0.5008859,107.532713990991,0.6744378000000001,101.67100004294501,0.7134653000000001,101.406311119671,0.2437032,101.355918282552,0.7281733,102.898921547393,0.30396599999999996,100.442272211083,0.536754,111.875373113981,0.7618267,100.74486451390601,0.7286845000000001,102.159978074592,0.5244583,106.236881243141
2019-03-01,,,,,,,,,,,,,,,,,,,,
2019-03-02,,,,,,,,,,,,,,,,,,,,
2019-03-03,,,,,,,,,,,,,,,,,,,,
2019-03-04,,,,,,,,,,,,,,,,,,,,
2019-03-05,,,,,,,,,,,,,,,,,,,,
2019-03-06,,,,,,,,,,,,,,,,,,,,
2019-03-07,,,,,,,,,,,,,,,,,,,,
2019-03-08,,,,,,,,,,,,,,,,,,,,
2019-03-09,,,,,,,,,,,,,,,,,,,,
2019-03-10,0.53504,109.82993293698401,0.6977711999999999,101.986592024554,0.7365656999999999,101.396603826219,0.2353422,103.944649736844,0.7445581,101.88801549866899,0.3184447,104.466270192873,0.5827711,114.41149880846001,0.7790201999999999,100.655715332661,0.7442144,101.54353085335698,0.5557886,107.215520880253
2019-03-11,,,,,,,,,,,,,,,,,,,,
2019-03-12,,,,,,,,,,,,,,,,,,,,
2019-03-13,,,,,,,,,,,,,,,,,,,,
2019-03-14,,,,,,,,,,,,,,,,,,,,
2019-03-15,,,,,,,,,,,,,,,,,,,,
2019-03-16,,,,,,,,,,,,,,,,,,,,
2019-03-17,,,,,,,,,,,,,,,,,,,,
2019-03-18,,,,,,,,,,,,,,,,,,,,
2019-03-19,,,,,,,,,,,,,,,,,,,,
2019-03-20,0.5537196,110.450992050787,0.7126334,102.110485508337,0.7496656,101.375724077815,0.2310306,104.49697066148701,0.7520118,101.31255942709,0.3247607,105.133009447814,0.6102063,114.66284460831899,0.7872611999999999,100.555814906754,0.7508393,101.16131482034001,0.5769356,107.304526097447
2019-03-21,,,,,,,,,,,,,,,,,,,,
2019-03-22,,,,,,,,,,,,,,,,,,,,
2019-03-23,,,,,,,,,,,,,,,,,,,,
2019-03-24,,,,,,,,,,,,,,,,,,,,
2019-03-25,,,,,,,,,,,,,,,,,,,,
2019-03-26,,,,,,,,,,,,,,,,,,,,
2019-03-27,,,,,,,,,,,,,,,,,,,,
2019-03-28,,,,,,,,,,,,,,,,,,,,
2019-03-29,,,,,,,,,,,,,,,,,,,,
2019-03-30,,,,,,,,,,,,,,,,,,,,
2019-03-31,0.5726562,110.32843934609801,0.7288435000000001,102.17424300762801,0.7627476,101.291121325623,0.22503089999999998,103.73795643344499,0.7595312,100.80704792801201,0.3290034,104.14773567267,0.6379577,113.924820561515,0.795212,100.441248348631,0.7571876000000001,100.734919450138,0.6014567,107.13717512377501
2019-04-01,,,,,,,,,,,,,,,,,,,,
2019-04-02,,,,,,,,,,,,,,,,,,,,
2019-04-03,,,,,,,,,,,,,,,,,,,,
2019-04-04,,,,,,,,,,,,,,,,,,,,
2019-04-05,,,,,,,,,,,,,,,,,,,,
2019-04-06,,,,,,,,,,,,,,,,,,,,
2019-04-07,,,,,,,,,,,,,,,,,,,,
2019-04-08,,,,,,,,,,,,,,,,,,,,
2019-04-09,,,,,,,,,,,,,,,,,,,,
2019-04-10,0.5928002,109.579734233428,0.7459876999999999,102.19047906378701,0.7757126,101.173271010471,0.2200052,102.349637063805,0.7674499,100.414173970019,0.3347039,102.339689839663,0.6649975,112.38004959514,0.8030096,100.33639957762699,0.7638896,100.399642311681,0.6294269,106.803308916576
2019-04-11,,,,,,,,,,,,,,,,,,,,
2019-04-12,,,,,,,,,,,,,,,,,,,,
2019-04-13,,,,,,,,,,,,,,,,,,,,
2019-04-14,,,,,,,,,,,,,,,,,,,,
2019-04-15,,,,,,,,,,,,,,,,,,,,
2019-04-16,,,,,,,,,,,,,,,,,,,,
2019-04-17,,,,,,,,,,,,,,,,,,,,
2019-04-18,,,,,,,,,,,,,,,,,,,,
2019-04-19,,,,,,,,,,,,,,,,,,,,
2019-04-20,0.6376838,106.996044460494,0.7801561,102.10032533132099,0.8008042,101.002913138517,0.22042989999999998,101.641150192022,0.7843104000000001,99.9625220099322,0.3613063,99.16907091118901,0.7140728,108.182856916318,0.8183289,100.22244880434201,0.7789826,100.004849552876,0.6904581,105.79745720247101
2019-04-21,,,,,,,,,,,,,,,,,,,,
2019-04-22,,,,,,,,,,,,,,,,,,,,
2019-04-23,,,,,,,,,,,,,,,,,,,,
2019-04-24,,,,,,,,,,,,,,,,,,,,
2019-04-25,,,,,,,,,,,,,,,,,,,,
2019-04-26,,,,,,,,,,,,,,,,,,,,
2019-04-27,,,,,,,,,,,,,,,,,,,,
2019-04-28,,,,,,,,,,,,,,,,,,,,
2019-04-29,,,,,,,,,,,,,,,,,,,,
2019-04-30,0.6620798999999999,105.72265052577801,0.7951159999999999,101.97131150409099,0.8123421,100.98833274564001,0.22430360000000002,101.807155356868,0.7923553000000001,99.8404411986941,0.3856406,98.6182284103141,0.7350444,106.226036220353,0.8256912000000001,100.23588922729799,0.7866978,99.93692263939761,0.7179137,105.02031646669799
2019-05-01,,,,,,,,,,,,,,,,,,,,
2019-05-02,,,,,,,,,,,,,,,,,,,,
2019-05-03,,,,,,,,,,,,,,,,,,,,
2019-05-04,,,,,,,,,,,,,,,,,,,,
2019-05-05,,,,,,,,,,,,,,,,,,,,
2019-05-06,,,,,,,,,,,,,,,,,,,,
2019-05-07,,,,,,,,,,,,,,,,,,,,
2019-05-08,,,,,,,,,,,,,,,,,,,,
2019-05-09,,,,,,,,,,,,,,,,,,,,
2019-05-10,0.6862311,104.63351109761899,0.8075126,101.77724795042,0.8227369000000001,101.023784788038,0.2273541,101.356849772622,0.7996906,99.7696478046677,0.41736409999999996,98.73994434729549,0.7529501999999999,104.59868025535101,0.8326493,100.31166933683599,0.7940441999999999,99.9896816999915,0.7403206,104.068521468857
2019-05-11,,,,,,,,,,,,,,,,,,,,
2019-05-12,,,,,,,,,,,,,,,,,,,,
2019-05-13,,,,,,,,,,,,,,,,,,,,
2019-05-14,,,,,,,,,,,,,,,,,,,,
2019-05-15,,,,,,,,,,,,,,,,,,,,
2019-05-16,,,,,,,,,,,,,,,,,,,,
2019-05-17,,,,,,,,,,,,,,,,,,,,
2019-05-18,,,,,,,,,,,,,,,,,,,,
2019-05-19,,,,,,,,,,,,,,,,,,,,
2019-05-20,0.7094024,103.81101697429199,0.8175606,101.57153854034,0.8318232,101.107208314009,0.2355864,102.42775379155,0.8065304,99.7891860788482,0.45727979999999996,99.7156232278051,0.7670549,103.23688430033,0.8390219999999999,100.44684747631001,0.8009472,99.9878973061754,0.7574696999999999,103.073847683687
2019-05-21,,,,,,,,,,,,,,,,,,,,
2019-05-22,,,,,,,,,,,,,,,,,,,,
2019-05-23,,,,,,,,,,,,,,,,,,,,
2019-05-24,,,,,,,,,,,,,,,,,,,,
2019-05-25,,,,,,,,,,,,,,,,,,,,
2019-05-26,,,,,,,,,,,,,,,,,,,,
2019-05-27,,,,,,,,,,,,,,,,,,,,
2019-05-28,,,,,,,,,,,,,,,,,,,,
2019-05-29,,,,,,,,,,,,,,,,,,,,
2019-05-30,,,,,,,,,,,,,,,,,,,,
2019-05-31,0.7491696,103.003759032666,0.8320000000000001,101.27983492075899,0.8447169,101.268887530161,0.28131409999999996,112.075872779509,0.8181828,100.05243579841499,0.5492334,102.51095062829799,0.7856407,101.41799875478901,0.8488266999999999,100.80400808516501,0.8124948000000001,100.142208598929,0.7775009,101.334441500272
2019-06-01,,,,,,,,,,,,,,,,,,,,
2019-06-02,,,,,,,,,,,,,,,,,,,,
2019-06-03,,,,,,,,,,,,,,,,,,,,
2019-06-04,,,,,,,,,,,,,,,,,,,,
2019-06-05,,,,,,,,,,,,,,,,,,,,
2019-06-06,,,,,,,,,,,,,,,,,,,,
2019-06-07,,,,,,,,,,,,,,,,,,,,
2019-06-08,,,,,,,,,,,,,,,,,,,,
2019-06-09,,,,,,,,,,,,,,,,,,,,
2019-06-10,0.7649303000000001,102.875431182758,0.8368493,101.191351244774,0.8481662,101.282029307264,0.3216088,119.43321347442101,0.8223912,100.20169182224701,0.5928184,103.387334030926,0.7918915,100.948087051008,0.8515202,100.933098025842,0.8182510000000001,100.36475741695601,0.7827706,100.756316094176
2019-06-11,,,,,,,,,,,,,,,,,,,,
2019-06-12,,,,,,,,,,,,,,,,,,,,
2019-06-13,,,,,,,,,,,,,,,,,,,,
2019-06-14,,,,,,,,,,,,,,,,,,,,
2019-06-15,,,,,,,,,,,,,,,,,,,,
2019-06-16,,,,,,,,,,,,,,,,,,,,
2019-06-17,,,,,,,,,,,,,,,,,,,,
2019-06-18,,,,,,,,,,,,,,,,,,,,
2019-06-19,,,,,,,,,,,,,,,,,,,,
2019-06-20,0.7773536999999999,102.72674435713199,0.8403335,101.113283159804,0.8498234,101.240188181691,0.3663498,125.083346376937,0.8254280999999999,100.32184699954,0.6292364,103.375032188822,0.7971685000000001,100.71538879464,0.8528039000000001,101.008751741745,0.8205456,100.248887502918,0.7868831999999999,100.425240853218
2019-06-21,,,,,,,,,,,,,,,,,,,,
2019-06-22,,,,,,,,,,,,,,,,,,,,
2019-06-23,,,,,,,,,,,,,,,,,,,,
2019-06-24,,,,,,,,,,,,,,,,,,,,
2019-06-25,,,,,,,,,,,,,,,,,,,,
2019-06-26,,,,,,,,,,,,,,,,,,,,
2019-06-27,,,,,,,,,,,,,,,,,,,,
2019-06-28,,,,,,,,,,,,,,,,,,,,
2019-06-29,,,,,,,,,,,,,,,,,,,,
2019-06-30,0.7865298000000001,102.44439665645201,0.8427870999999999,101.039449299883,0.8500896000000001,101.151210951653,0.4038357,125.70536128031,0.8275581,100.421858314196,0.6575569,102.644206777135,0.8014958000000001,100.593403591941,0.8531271,101.052860663465,0.8237521000000001,100.320116560501,0.7903747,100.279009327159
2019-07-01,,,,,,,,,,,,,,,,,,,,
2019-07-02,,,,,,,,,,,,,,,,,,,,
2019-07-03,,,,,,,,,,,,,,,,,,,,
2019-07-04,,,,,,,,,,,,,,,,,,,,
2019-07-05,,,,,,,,,,,,,,,,,,,,
2019-07-06,,,,,,,,,,,,,,,,,,,,
2019-07-07,,,,,,,,,,,,,,,,,,,,
2019-07-08,,,,,,,,,,,,,,,,,,,,
2019-07-09,,,,,,,,,,,,,,,,,,,,
2019-07-10,0.7970890500000001,101.627055677014,0.8456518,100.88897920360901,0.8495406,101.00607390211799,0.47573180000000004,120.64397081680201,0.8297190999999999,100.620155322487,0.69910535,100.78107804712901,0.8064861999999999,100.34475098870149,0.8532803,101.13414231215401,0.82941615,100.339252031051,0.7943019,100.18537159220101
2019-07-11,,,,,,,,,,,,,,,,,,,,
2019-07-12,,,,,,,,,,,,,,,,,,,,
2019-07-13,,,,,,,,,,,,,,,,,,,,
2019-07-14,,,,,,,,,,,,,,,,,,,,
2019-07-15,,,,,,,,,,,,,,,,,,,,
2019-07-16,,,,,,,,,,,,,,,,,,,,
2019-07-17,,,,,,,,,,,,,,,,,,,,
2019-07-18,,,,,,,,,,,,,,,,,,,,
2019-07-19,,,,,,,,,,,,,,,,,,,,
2019-07-20,0.8008466999999999,101.525010974671,0.8466823,100.87684827820298,0.8500394,101.071649475506,0.5144542999999999,117.34272566916201,0.8302533000000001,100.679989125115,0.7162151999999999,100.645381286977,0.8080274000000001,100.40118235583999,0.854165,101.26805005984801,0.8316805,100.405034005456,0.7949376,100.29704361831
2019-07-21,,,,,,,,,,,,,,,,,,,,
2019-07-22,,,,,,,,,,,,,,,,,,,,
2019-07-23,,,,,,,,,,,,,,,,,,,,
2019-07-24,,,,,,,,,,,,,,,,,,,,
2019-07-25,,,,,,,,,,,,,,,,,,,,
2019-07-26,,,,,,,,,,,,,,,,,,,,
2019-07-27,,,,,,,,,,,,,,,,,,,,
2019-07-28,,,,,,,,,,,,,,,,,,,,
2019-07-29,,,,,,,,,,,,,,,,,,,,
2019-07-30,,,,,,,,,,,,,,,,,,,,
2019-07-31,0.8036303000000001,101.587328977626,0.8475039000000001,100.893400150142,0.8499684000000001,101.06805735207199,0.551904,113.51622418767799,0.8309533000000001,100.76345229083701,0.731773,100.84837855284201,0.8075406999999999,100.389880571564,0.8543771000000001,101.28531678501699,0.8338639999999999,100.559854152123,0.7941749,100.387016416774
2019-08-01,,,,,,,,,,,,,,,,,,,,
2019-08-02,,,,,,,,,,,,,,,,,,,,
2019-08-03,,,,,,,,,,,,,,,,,,,,
2019-08-04,,,,,,,,,,,,,,,,,,,,
2019-08-05,,,,,,,,,,,,,,,,,,,,
2019-08-06,,,,,,,,,,,,,,,,,,,,
2019-08-07,,,,,,,,,,,,,,,,,,,,
2019-08-08,,,,,,,,,,,,,,,,,,,,
2019-08-09,,,,,,,,,,,,,,,,,,,,
2019-08-10,0.8061693,101.991259552642,0.8483168,100.937057713389,0.8503129999999999,101.038301413899,0.6075147,105.420158481034,0.8321745999999999,100.852030994544,0.7538353,101.37631409487601,0.8043699000000001,100.392607205844,0.8554596999999999,101.215127433337,0.8361875,100.670395681586,0.790287,100.467528566972
2019-08-11,,,,,,,,,,,,,,,,,,,,
2019-08-12,,,,,,,,,,,,,,,,,,,,
2019-08-13,,,,,,,,,,,,,,,,,,,,
2019-08-14,,,,,,,,,,,,,,,,,,,,
2019-08-15,,,,,,,,,,,,,,,,,,,,
2019-08-16,,,,,,,,,,,,,,,,,,,,
2019-08-17,,,,,,,,,,,,,,,,,,,,
2019-08-18,,,,,,,,,,,,,,,,,,,,
2019-08-19,,,,,,,,,,,,,,,,,,,,
2019-08-20,0.8055515999999999,102.154512306399,0.8484402,100.959805658823,0.8506614,101.005602255032,0.6208503000000001,102.09751438283001,0.8324604,100.812084924027,0.7602138,101.612439799543,0.8020354000000001,100.350375503277,0.8562486999999999,101.11783768078399,0.8368770000000001,100.694456665575,0.7875087,100.39202227948499
2019-08-21,,,,,,,,,,,,,,,,,,,,
2019-08-22,,,,,,,,,,,,,,,,,,,,
2019-08-23,,,,,,,,,,,,,,,,,,,,
2019-08-24,,,,,,,,,,,,,,,,,,,,
2019-08-25,,,,,,,,,,,,,,,,,,,,
2019-08-26,,,,,,,,,,,,,,,,,,,,
2019-08-27,,,,,,,,,,,,,,,,,,,,
2019-08-28,,,,,,,,,,,,,,,,,,,,
2019-08-29,,,,,,,,,,,,,,,,,,,,
2019-08-30,,,,,,,,,,,,,,,,,,,,
2019-08-31,0.8034489,102.241737899741,0.8479877,100.94328180097,0.8507913,100.947048906449,0.6218085999999999,99.34276096586309,0.8327979,100.750517819862,0.7618823,101.65206041161301,0.7993074,100.265483403391,0.8572185,101.00390625087,0.8373118,100.724644755384,0.7843928000000001,100.25862719473801
2019-09-01,,,,,,,,,,,,,,,,,,,,
2019-09-02,,,,,,,,,,,,,,,,,,,,
2019-09-03,,,,,,,,,,,,,,,,,,,,
2019-09-04,,,,,,,,,,,,,,,,,,,,
2019-09-05,,,,,,,,,,,,,,,,,,,,
2019-09-06,,,,,,,,,,,,,,,,,,,,
2019-09-07,,,,,,,,,,,,,,,,,,,,
2019-09-08,,,,,,,,,,,,,,,,,,,,
2019-09-09,,,,,,,,,,,,,,,,,,,,
2019-09-10,0.8000702,102.246998967631,0.8472006999999999,100.916265435216,0.8507571,100.88154600716601,0.6089051,96.7700296916763,0.8334969999999999,100.715303374675,0.7600694,101.57267422578501,0.7964760999999999,100.144228323457,0.8582605,100.884082003232,0.8371625,100.690003098459,0.7812091999999999,100.074694000208
2019-09-11,,,,,,,,,,,,,,,,,,,,
2019-09-12,,,,,,,,,,,,,,,,,,,,
2019-09-13,,,,,,,,,,,,,,,,,,,,
2019-09-14,,,,,,,,,,,,,,,,,,,,
2019-09-15,,,,,,,,,,,,,,,,,,,,
2019-09-16,,,,,,,,,,,,,,,,,,,,
2019-09-17,,,,,,,,,,,,,,,,,,,,
2019-09-18,,,,,,,,,,,,,,,,,,,,
2019-09-19,,,,,,,,,,,,,,,,,,,,
2019-09-20,0.7890626000000001,101.974326020047,0.8442173000000001,100.832784657385,0.8493778000000001,100.71449256179199,0.5684415,94.28902097545999,0.8342801,100.65303583922899,0.7496056,101.145736881252,0.7902193000000001,99.8664753375765,0.8592197,100.616545175817,0.8357526,100.71270158826,0.7761501999999999,99.7638104585874
2019-09-21,,,,,,,,,,,,,,,,,,,,
2019-09-22,,,,,,,,,,,,,,,,,,,,
2019-09-23,,,,,,,,,,,,,,,,,,,,
2019-09-24,,,,,,,,,,,,,,,,,,,,
2019-09-25,,,,,,,,,,,,,,,,,,,,
2019-09-26,,,,,,,,,,,,,,,,,,,,
2019-09-27,,,,,,,,,,,,,,,,,,,,
2019-09-28,,,,,,,,,,,,,,,,,,,,
2019-09-29,,,,,,,,,,,,,,,,,,,,
2019-09-30,0.7810047,101.65826818351499,0.8418618,100.794091194814,0.8483591999999999,100.692663381378,0.5524792,95.1960292167885,0.8343676,100.694056134552,0.7419021,100.88316807213499,0.7870746999999999,99.79324256177509,0.85906,100.532688551045,0.834467,100.813674788141,0.7750379,99.7471616284372
2019-10-01,,,,,,,,,,,,,,,,,,,,
2019-10-02,,,,,,,,,,,,,,,,,,,,
2019-10-03,,,,,,,,,,,,,,,,,,,,
2019-10-04,,,,,,,,,,,,,,,,,,,,
2019-10-05,,,,,,,,,,,,,,,,,,,,
2019-10-06,,,,,,,,,,,,,,,,,,,,
2019-10-07,,,,,,,,,,,,,,,,,,,,
2019-10-08,,,,,,,,,,,,,,,,,,,,
2019-10-09,,,,,,,,,,,,,,,,,,,,
2019-10-10,0.7752691999999999,101.75204248371,0.8402984,100.947225244585,0.8479153,100.837966178137,0.5421003000000001,97.806983854505,0.8342158000000002,100.830128899928,0.7347441,100.94086987952,0.7858474,100.036730715028,0.8586947,100.55558752381901,0.8340778,101.092353116532,0.7764753000000001,100.079521095795
2019-10-11,,,,,,,,,,,,,,,,,,,,
2019-10-12,,,,,,,,,,,,,,,,,,,,
2019-10-13,,,,,,,,,,,,,,,,,,,,
2019-10-14,,,,,,,,,,,,,,,,,,,,
2019-10-15,,,,,,,,,,,,,,,,,,,,
2019-10-16,,,,,,,,,,,,,,,,,,,,
2019-10-17,,,,,,,,,,,,,,,,,,,,
2019-10-18,,,,,,,,,,,,,,,,,,,,
2019-10-19,,,,,,,,,,,,,,,,,,,,
2019-10-20,0.7696486,102.090196497029,0.838103,101.16868171763599,0.8466248,101.028966094147,0.5354836,101.79680302140699,0.8338938,101.115978633137,0.7276767,101.41747458357901,0.7847951,100.45802050328001,0.8580038000000001,100.71214725385299,0.8308213,101.25304510479602,0.7783156999999999,100.583257691899
2019-10-21,,,,,,,,,,,,,,,,,,,,
2019-10-22,,,,,,,,,,,,,,,,,,,,
2019-10-23,,,,,,,,,,,,,,,,,,,,
2019-10-24,,,,,,,,,,,,,,,,,,,,
2019-10-25,,,,,,,,,,,,,,,,,,,,
2019-10-26,,,,,,,,,,,,,,,,,,,,
2019-10-27,,,,,,,,,,,,,,,,,,,,
2019-10-28,,,,,,,,,,,,,,,,,,,,
2019-10-29,,,,,,,,,,,,,,,,,,,,
2019-10-30,,,,,,,,,,,,,,,,,,,,
2019-10-31,0.7524546999999999,103.222870694254,0.8308975000000001,101.8441132051,0.8407125,101.598555032634,0.5173162,110.973917472817,0.8324181999999999,102.284096796965,0.7053438,103.712252192481,0.7786065,101.62327373018499,0.8555083,101.543560105891,0.8245314,102.220758285984,0.777383,101.833746654242
2019-11-01,,,,,,,,,,,,,,,,,,,,
2019-11-02,,,,,,,,,,,,,,,,,,,,
2019-11-03,,,,,,,,,,,,,,,,,,,,
2019-11-04,,,,,,,,,,,,,,,,,,,,
2019-11-05,,,,,,,,,,,,,,,,,,,,
2019-11-06,,,,,,,,,,,,,,,,,,,,
2019-11-07,,,,,,,,,,,,,,,,,,,,
2019-11-08,,,,,,,,,,,,,,,,,,,,
2019-11-09,,,,,,,,,,,,,,,,,,,,
2019-11-10,0.7374415,103.890722852129,0.8245058000000001,102.20721712572501,0.8353777,101.955442714142,0.5006629,114.82925738813499,0.8298815,103.085241301744,0.6844661999999999,105.289367707175,0.7709691999999999,102.26178928971201,0.8500274999999999,101.854902166263,0.8195326999999999,102.79296726305999,0.7709004,102.37422280930001
2019-11-11,,,,,,,,,,,,,,,,,,,,
2019-11-12,,,,,,,,,,,,,,,,,,,,
2019-11-13,,,,,,,,,,,,,,,,,,,,
2019-11-14,,,,,,,,,,,,,,,,,,,,
2019-11-15,,,,,,,,,,,,,,,,,,,,
2019-11-16,,,,,,,,,,,,,,,,,,,,
2019-11-17,,,,,,,,,,,,,,,,,,,,
2019-11-18,,,,,,,,,,,,,,,,,,,,
2019-11-19,,,,,,,,,,,,,,,,,,,,
2019-11-20,0.7170432,104.62070107470899,0.8157924,102.566883779138,0.8282219999999999,102.36158890764798,0.4788893,117.47094095705299,0.8227915000000001,103.666637249824,0.6572835,107.185181458304,0.7591134,102.90728945722,0.8422315,102.15018432064899,0.8098663,103.103156118613,0.7587986,102.822970905041
2019-11-21,,,,,,,,,,,,,,,,,,,,
2019-11-22,,,,,,,,,,,,,,,,,,,,
2019-11-23,,,,,,,,,,,,,,,,,,,,
2019-11-24,,,,,,,,,,,,,,,,,,,,
2019-11-25,,,,,,,,,,,,,,,,,,,,
2019-11-26,,,,,,,,,,,,,,,,,,,,
2019-11-27,,,,,,,,,,,,,,,,,,,,
2019-11-28,,,,,,,,,,,,,,,,,,,,
2019-11-29,,,,,,,,,,,,,,,,,,,,
2019-11-30,0.6591812,106.143669234867,0.7897734000000001,103.087139011727,0.8081494,103.245134668132,0.4299545999999999,118.410241481057,0.800882,104.762181492961,0.5824365,110.33184871941098,0.7206349,104.248368267671,0.8226709999999999,102.88310996255699,0.7850054,103.556568432838,0.7192498,103.8739700878
2019-12-01,,,,,,,,,,,,,,,,,,,,
2019-12-02,,,,,,,,,,,,,,,,,,,,
2019-12-03,,,,,,,,,,,,,,,,,,,,
2019-12-04,,,,,,,,,,,,,,,,,,,,
2019-12-05,,,,,,,,,,,,,,,,,,,,
2019-12-06,,,,,,,,,,,,,,,,,,,,
2019-12-07,,,,,,,,,,,,,,,,,,,,
2019-12-08,,,,,,,,,,,,,,,,,,,,
2019-12-09,,,,,,,,,,,,,,,,,,,,
2019-12-10,0.6263645,107.102229091088,0.7739516,103.35118336530199,0.7963891,103.80628350077,0.4063772,117.143155625681,0.7848742,104.974266741706,0.54067,111.37084925952601,0.6942974000000001,104.93376517565599,0.8101666000000001,103.094081136826,0.7708805000000001,103.609728009484,0.6918379,104.353813094398
2019-12-11,,,,,,,,,,,,,,,,,,,,
2019-12-12,,,,,,,,,,,,,,,,,,,,
2019-12-13,,,,,,,,,,,,,,,,,,,,
2019-12-14,,,,,,,,,,,,,,,,,,,,
2019-12-15,,,,,,,,,,,,,,,,,,,,
2019-12-16,,,,,,,,,,,,,,,,,,,,
2019-12-17,,,,,,,,,,,,,,,,,,,,
2019-12-18,,,,,,,,,,,,,,,,,,,,
2019-12-19,,,,,,,,,,,,,,,,,,,,
2019-12-20,0.5947017,108.22559344719,0.7574491999999999,103.673109355369,0.783849,104.405194560631,0.383372,115.148690637068,0.7679229000000001,105.103608130646,0.5002174,112.095043485879,0.665517,105.747862000471,0.7972982,103.24557095909,0.7528704,103.30735992677,0.6628649999999999,105.06565415092301
2019-12-21,,,,,,,,,,,,,,,,,,,,
