AdminStrata,Adamawa,Adamawa,Central,Central,East,East,Far-North,Far-North,Littoral,Littoral,North,North,North-West,North-West,South,South,South-West,South-West,West,West
2020-12-10,0.6477218000000001,110.484154720489,0.7963729,106.16356686888201,0.8137251,105.932475497771,0.3873446,112.257857184476,0.7945413,106.189775298587,0.5034309,104.34941564573099,0.693746,104.856026790277,0.8284889000000001,105.290075125448,0.7708594,103.60706481397499,0.7089693,106.763675024673
2020-12-11,,,,,,,,,,,,,,,,,,,,
2020-12-12,,,,,,,,,,,,,,,,,,,,
2020-12-13,,,,,,,,,,,,,,,,,,,,
2020-12-14,,,,,,,,,,,,,,,,,,,,
2020-12-15,,,,,,,,,,,,,,,,,,,,
2020-12-16,,,,,,,,,,,,,,,,,,,,
2020-12-17,,,,,,,,,,,,,,,,,,,,
2020-12-18,,,,,,,,,,,,,,,,,,,,
2020-12-19,,,,,,,,,,,,,,,,,,,,
2020-12-20,0.6362911,115.207175000508,0.7931166999999999,108.252667583841,0.8114538,107.86155718121,0.3780921,113.745799883409,0.7917772,108.168900714374,0.4853838,109.073014307862,0.6837563,108.443489049703,0.8268968000000001,106.85224020091101,0.766349,105.04168539388,0.6993913,110.44908523985701
