AdminStrata,Bamako,Bamako,Bamako,Gao-Menaka,Gao-Menaka,Gao-Menaka,Kayes,Kayes,Kayes,Kidal,Kidal,Kidal,Koulikoro,Koulikoro,Koulikoro,Mopti,Mopti,Mopti,Segou,Segou,Segou,Sikasso,Sikasso,Sikasso,Tombouctou-Taoudeni,Tombouctou-Taoudeni,Tombouctou-Taoudeni
2020-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-20,47.530811909703104,59.140639438181495,5.667000000000001,100.694858050427,100.704784594004,0.109,78.3944323773217,78.96570772957119,4.671,100.72651273885401,100.72651273885401,0.086,63.959869373464,72.974278468784,3.825,79.7766056469128,84.16281333657821,1.399,62.1815001788767,70.1940298507463,2.322,86.2445647824579,96.79321559925829,22.819000000000003,100.19910403185699,102.697859631658,0.046
2020-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-31,111.81746031746,105.606993224021,49.667,101.98566447113501,101.995350639287,0.385,83.51831813263259,83.5600253587689,10.414000000000001,102.792407830667,102.792407830667,0.223,107.243079256731,105.72696716366501,24.898000000000003,75.8191381556724,79.80334225833259,3.4539999999999997,86.98108718924699,89.60274119284719,14.66,106.950680139482,102.970089777185,37.505,100.295275590551,102.78543307086599,0.127
2020-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-10,111.743181818182,100.49139616394001,33.0,105.079390797148,105.19207440355801,2.477,104.034178711026,99.14006112230959,32.139,107.031027611728,107.169918545179,0.971,108.46738276133101,102.94536952554701,23.38,116.337917227346,111.79372064861,20.594,122.16650997597401,113.325409864718,31.493000000000002,100.683619980072,101.875564192938,45.88,99.85952425547849,102.23552520811899,0.49
2020-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-20,136.5269290891,110.61771289212601,51.443999999999996,113.19737296923599,113.61854322855801,3.512,125.180954825462,115.85968595547399,44.988,104.97525865946899,105.607811520201,0.474,121.95748363413,106.71670942471901,29.096,131.243091887112,121.37903242910801,19.385,127.77554304103,110.93265671798001,20.083,100.69028270214301,97.9273105659351,34.979,108.148279217907,110.477617201269,1.607
2020-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-30,114.7552,111.099203520947,49.0,100.072874915413,101.126183772716,3.236,118.948121155127,110.58089976321999,34.3,102.68688700239001,104.97704165300101,1.014,105.38409501735599,105.39294877886499,32.552,112.931432836882,104.164703804028,13.562999999999999,111.098736459701,103.943845712005,22.218000000000004,90.6692106278036,93.25504885120199,43.151,107.367929666226,109.429032505956,1.703
2020-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-10,106.053846153846,103.673913888997,55.0,89.95507390514081,92.74203781246041,9.482000000000001,95.4742903323568,96.4945747384696,33.575,89.69589023022628,94.8781574091748,2.109,100.26642004429002,101.08229643935199,46.525,101.71423442828899,105.055975467118,36.383,103.25604582510599,106.82299190378599,53.332,110.863950176218,105.38752988085501,95.57600000000001,99.49845912139709,100.78886310904899,3.156
2020-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-20,123.27590219983101,118.024286283769,124.333,106.01721252689501,109.696133192435,21.629,113.54247370425301,115.19556672466001,95.057,89.45613134941,93.0809083426137,4.312,127.57690122555,119.98228605834299,99.54799999999999,110.68999891431999,114.688701166149,52.20399999999999,125.581802541128,120.72688347436001,79.413,126.965137312942,111.41466648985501,98.337,114.13546487168699,117.435468976738,9.558
2020-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-31,126.756764680015,122.070569378308,113.333,100.050749873125,100.371936770749,16.061,125.25474557688601,120.30070183728998,94.427,82.86581616968951,86.35010630758329,5.144,128.38301949764798,120.455914502494,82.419,120.513384727449,115.52062972438999,60.24,139.406168750867,127.202125405185,88.35,138.08009700268698,117.84891033359101,112.666,105.94664557417101,108.53472605183799,6.754
2020-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-10,134.868338999417,122.525420321444,87.556,158.91198584697,142.568290499378,63.693000000000005,122.60504812938,111.62724684853201,53.346000000000004,102.890050446727,100.33675266811701,14.401,127.570177184949,117.008487953398,64.347,129.416622305939,121.029920549473,67.185,129.55947258848,121.652185683163,55.606,107.551050850651,107.371502234112,52.979,124.749510879232,120.143551182832,15.770999999999999
2020-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-20,122.97232742378701,126.577684046952,110.889,129.189249249991,123.930465326445,14.888,105.91221777477399,112.219148887932,86.719,106.318558594332,102.05112084716801,13.295,117.660264519839,122.76321155276199,98.99799999999999,119.039225134339,119.150089340975,57.74100000000001,124.209992111227,126.58036968976299,93.243,110.201645764069,114.091102082521,129.964,104.989980455704,111.22427847958299,9.913
2020-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-31,117.81182404116801,121.23160453808701,113.444,164.008215962441,138.556310665894,51.153999999999996,87.5564013026249,106.61903323378401,73.09,123.422400356268,110.125739293133,17.733,114.879557720153,118.90941182063,88.477,125.041031374135,122.729327646614,75.348,122.684058193249,128.155197521157,97.17299999999999,103.41787512486799,112.772911272271,115.56700000000001,120.879502889671,118.309267839203,19.952
2020-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-10,131.112552929928,127.481403648449,111.22200000000001,135.523056800156,142.28010270256001,21.353,116.59118077888,114.517787262387,107.179,122.539465991035,112.50271294836,9.272,134.31533084362698,125.092437736265,83.056,134.386334542351,127.08403854399401,58.468999999999994,142.55649923833,130.421857211122,72.842,124.62149320709999,115.661274753903,98.819,112.18452676062999,118.484306167401,7.653
2020-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-20,139.468260869565,129.456842105263,86.111,163.628693466453,139.042699724518,10.583,115.838352936706,111.786639426278,53.58,127.997972025886,113.47473231944299,5.914,131.037148157479,125.653854069889,47.326,137.697701755097,124.021159715158,26.04,138.300040374522,130.348294973361,35.787,121.432570550466,119.145834251035,81.431,121.30658265627599,116.34743589743601,6.291
2020-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-30,139.632048854018,127.38523066775,45.556000000000004,119.35714474833901,138.644823623464,3.1439999999999997,121.99569754215901,108.72790051930099,26.590999999999998,112.92127946403,112.22998687228998,2.456,133.136317907445,124.72567132775801,29.01,128.938273975233,125.67108551798599,12.943,127.710158741797,130.82558357763702,20.713,117.140260617377,118.621518462411,45.633,103.505598953323,115.251731870169,2.9539999999999997
2020-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-10,139.248209936051,135.350318471338,47.556000000000004,105.569155446756,145.659331485625,5.598,95.544471086376,114.672206765533,28.971999999999998,116.08638166593201,118.19959504063499,2.702,119.492759012718,130.049989977206,26.127,91.512715340443,126.522847152255,6.794,104.12955783738501,132.224093273325,13.005,129.65705328354602,120.08621033962,66.41199999999999,100.78813851534402,117.894543931302,1.216
2020-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-20,109.04264594756901,127.870075788544,9.443999999999999,110.715946071595,145.660187419503,0.31,83.4243914628744,106.35975115382901,7.882999999999999,113.636023076347,120.47579348538099,0.009000000000000001,103.978337236534,121.645202533457,5.901,85.8799454297408,123.865954282857,1.7380000000000002,92.87696756788229,126.973788022629,4.135,123.846064411115,117.62797959887101,27.083000000000002,98.8608905764584,113.450177235132,0.15
2020-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-31,109.79151915663601,125.44081110448299,2.778,134.187390102989,157.373468393205,0.11800000000000001,90.02553254934121,99.67021619160771,1.45,124.439659391211,127.143240613361,0.003,103.808173871958,120.58006951508999,1.9140000000000001,82.69541308427529,124.47241296631901,0.41600000000000004,87.45550775325759,122.271668368166,1.1159999999999999,128.712144901739,112.18560554911998,3.5239999999999996,103.088976945245,117.212478413106,0.081
2020-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-10,52.8942257590829,127.378002072726,0.111,100.93892169199499,130.200611280911,0.0,56.322814161294005,104.876137010606,0.585,100.08997300809799,124.756620531268,0.0,63.7417276515284,125.57072055878,0.389,82.0192891346867,121.255242733074,0.006999999999999999,72.46635927354849,129.289984774778,0.151,76.5048722191579,121.816194170267,1.004,99.2145073700543,109.892391919955,0.0
2020-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-20,58.883457444378394,127.188304770658,0.0,99.9506075274128,159.228924667559,0.0,57.5938770629036,103.300361994577,0.005,100.0199980002,130.396702730551,0.0,70.3149965761242,121.506802607944,0.019,88.98847631241999,126.388742420248,0.002,77.5376780675797,126.140935114032,0.0,47.4573574338086,117.24853327912099,0.385,99.7032934427851,118.427247314992,0.0
2020-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-30,93.8114678047875,132.84602708075002,0.0,100.0,128.691579371475,0.0,97.1025123785072,114.49806379070499,0.0,100.0,122.918691286038,0.0,97.610121836926,127.15874482001101,0.006999999999999999,100.039976014391,120.93917199106501,0.001,98.72592880762501,119.779952771092,0.0,90.4098934432605,120.60597539036199,0.235,100.0,104.628843527371,0.0
2020-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-10,100.0,119.89459345313499,0.0,100.0,105.84866057134701,0.0,100.02999400120001,86.0067304168194,0.0,100.0,116.13329661250299,0.0,100.089811396068,107.098680532756,0.004,100.0199980002,88.0856821429657,0.0,100.01,96.92030226240209,0.001,101.92757555909,116.815420942424,0.273,100.0199960008,100.392917778317,0.004
2020-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-20,100.0,100.290154720227,0.0,100.0,110.61104379435699,0.0,100.11,76.30275711513585,0.011000000000000001,100.0,113.64998501648199,0.0,100.48980407836899,96.78963189536965,0.042,100.03999999999999,83.15912941483126,0.003,100.16,87.658329468013,0.015,106.38006839277,109.0488692432765,0.38,100.1348112642301,98.7577002053388,0.0235
2020-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-31,100.0,108.636314177794,0.0,100.0,134.187390102989,0.0,100.22,89.6523285009988,0.0,100.0,124.439659391211,0.0,100.869913008699,103.358061440432,0.0,100.06,82.743575199616,0.0,100.31,87.2572182504372,0.001,109.25760729507401,127.382335176323,0.006999999999999999,100.279106858054,103.331537356322,0.049
2021-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-10,100.0,52.8942257590829,0.0,100.0,100.93892169199499,0.0,100.22,56.3959735339026,0.0,100.0,100.08997300809799,0.0,100.84,64.0937718684395,0.0,100.06,82.07445373617479,0.0,100.3,72.61221417145009,0.0,107.435538676794,78.5251347965797,0.0,100.259222333001,99.4876256767208,0.0
2021-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-20,100.0,58.883457444378394,0.0,100.0,99.9506075274128,0.0,100.0,57.6991150442478,0.0,100.0,100.0199980002,0.0,100.0,70.84094020994979,0.0,100.0,89.0482287665386,0.0,100.01,77.751015071227,0.0,100.07,51.07868220727121,0.0,100.309443002595,99.9802819678596,0.0
2021-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-31,100.0,93.8114678047875,0.0,100.0,100.0,0.0,100.0,97.30423620025671,0.0,100.0,100.0,0.0,100.0,98.4256395839191,0.0,100.0,100.099940035978,0.0,100.0,99.0274265707061,0.0,100.01,97.69813069674031,0.001,100.0,100.279106858054,0.0
2021-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-10,100.0,100.0,0.0,100.0,100.0,0.0,100.0,100.249950009998,0.0,100.0,100.0,0.0,100.0,100.928051092705,0.0,100.0,100.0799920008,0.0,100.0,100.31,0.0,100.159632844458,109.01455767077299,0.038,100.01,100.289074960128,0.001
2021-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-20,100.0,100.0,0.0,100.0,100.0,0.0,100.0,100.22,0.0,100.0,100.0,0.0,100.0,100.909636145542,0.0,100.0,100.07,0.0,100.01,100.32,0.001,102.67258382643,112.47228915662701,0.37200000000000005,100.34,100.618022328549,0.033
2021-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,
