AdminStrata,Bamako,Bamako,Gao-Menaka,Gao-Menaka,Kayes,Kayes,Kidal,Kidal,Koulikoro,Koulikoro,Mopti,Mopti,Segou,Segou,Sikasso,Sikasso,Tombouctou-Taoudeni,Tombouctou-Taoudeni
2020-02-19,,,,,,,,,,,,,,,,,,
2020-02-20,0.2021444,94.1344515477742,0.1329102,103.015209243255,0.26417529999999995,103.071354474574,0.1155867,103.506113664592,0.24905300000000002,101.55404485312401,0.2011518,102.808664274706,0.22851060000000004,103.061875847175,0.3124807,99.95461129649271,0.11129460000000001,101.568796114438
2020-02-21,,,,,,,,,,,,,,,,,,
2020-02-22,,,,,,,,,,,,,,,,,,
2020-02-23,,,,,,,,,,,,,,,,,,
2020-02-24,,,,,,,,,,,,,,,,,,
2020-02-25,,,,,,,,,,,,,,,,,,
2020-02-26,,,,,,,,,,,,,,,,,,
2020-02-27,,,,,,,,,,,,,,,,,,
2020-02-28,,,,,,,,,,,,,,,,,,
2020-02-29,0.1997,94.4998226945657,0.1326236,103.284077078649,0.25619000000000003,102.63937974559201,0.1151028,103.329907837043,0.24365079999999997,101.744498483971,0.1976601,103.08977831502399,0.2250886,103.83205610711398,0.3088833,99.4221941496361,0.11109870000000001,101.450546710136
2020-03-01,,,,,,,,,,,,,,,,,,
2020-03-02,,,,,,,,,,,,,,,,,,
2020-03-03,,,,,,,,,,,,,,,,,,
2020-03-04,,,,,,,,,,,,,,,,,,
2020-03-05,,,,,,,,,,,,,,,,,,
2020-03-06,,,,,,,,,,,,,,,,,,
2020-03-07,,,,,,,,,,,,,,,,,,
2020-03-08,,,,,,,,,,,,,,,,,,
2020-03-09,,,,,,,,,,,,,,,,,,
2020-03-10,0.1975667,95.8900029359612,0.1308962,103.31541505227,0.2443627,101.90444209422199,0.113915,102.910034473904,0.235,101.72976291611,0.190712,103.357602051419,0.2176118,104.550643489431,0.3109376,98.8467708762953,0.1106552,101.281023204676
2020-03-11,,,,,,,,,,,,,,,,,,
2020-03-12,,,,,,,,,,,,,,,,,,
2020-03-13,,,,,,,,,,,,,,,,,,
2020-03-14,,,,,,,,,,,,,,,,,,
2020-03-15,,,,,,,,,,,,,,,,,,
2020-03-16,,,,,,,,,,,,,,,,,,
2020-03-17,,,,,,,,,,,,,,,,,,
2020-03-18,,,,,,,,,,,,,,,,,,
2020-03-19,,,,,,,,,,,,,,,,,,
2020-03-20,0.1979889,96.8874679827283,0.1301792,103.35489007667,0.2409047,101.760188447449,0.1133116,102.696584276276,0.2329712,101.824938997775,0.1880677,103.650417770905,0.2145404,104.71667678047599,0.3165678,98.9511231372151,0.1105305,101.285929167582
2020-03-21,,,,,,,,,,,,,,,,,,
2020-03-22,,,,,,,,,,,,,,,,,,
2020-03-23,,,,,,,,,,,,,,,,,,
2020-03-24,,,,,,,,,,,,,,,,,,
2020-03-25,,,,,,,,,,,,,,,,,,
2020-03-26,,,,,,,,,,,,,,,,,,
2020-03-27,,,,,,,,,,,,,,,,,,
2020-03-28,,,,,,,,,,,,,,,,,,
2020-03-29,,,,,,,,,,,,,,,,,,
2020-03-30,,,,,,,,,,,,,,,,,,
2020-03-31,0.1985222,97.6042937340106,0.12978019999999998,103.445077445626,0.2389811,101.66960143965099,0.11266400000000001,102.447119729686,0.23285589999999998,102.089423922318,0.1857598,103.760073551061,0.2120493,104.66368737486201,0.3251112,99.35362477605709,0.110327,101.202484503415
2020-04-01,,,,,,,,,,,,,,,,,,
2020-04-02,,,,,,,,,,,,,,,,,,
2020-04-03,,,,,,,,,,,,,,,,,,
2020-04-04,,,,,,,,,,,,,,,,,,
2020-04-05,,,,,,,,,,,,,,,,,,
2020-04-06,,,,,,,,,,,,,,,,,,
2020-04-07,,,,,,,,,,,,,,,,,,
2020-04-08,,,,,,,,,,,,,,,,,,
2020-04-09,,,,,,,,,,,,,,,,,,
2020-04-10,0.19976670000000002,98.2559795436664,0.1290469,103.30959950609001,0.23868449999999997,101.77088019087601,0.1120362,102.20802002325001,0.2347431,102.728365549393,0.18372149999999998,103.72100949379299,0.21052179999999998,104.636137695258,0.3349138,99.7108514882263,0.1100733,101.05082612255501
2020-04-11,,,,,,,,,,,,,,,,,,
2020-04-12,,,,,,,,,,,,,,,,,,
2020-04-13,,,,,,,,,,,,,,,,,,
2020-04-14,,,,,,,,,,,,,,,,,,
2020-04-15,,,,,,,,,,,,,,,,,,
2020-04-16,,,,,,,,,,,,,,,,,,
2020-04-17,,,,,,,,,,,,,,,,,,
2020-04-18,,,,,,,,,,,,,,,,,,
2020-04-19,,,,,,,,,,,,,,,,,,
2020-04-20,0.20552220000000002,99.42068649953251,0.1267394,102.71903569083099,0.2443339,103.136271017771,0.11076880000000001,101.781006814573,0.24415920000000002,104.684852043631,0.1789321,102.96329911299401,0.2097728,104.524224154303,0.3544114,99.3484068099399,0.1094682,100.774952777994
2020-04-21,,,,,,,,,,,,,,,,,,
2020-04-22,,,,,,,,,,,,,,,,,,
2020-04-23,,,,,,,,,,,,,,,,,,
2020-04-24,,,,,,,,,,,,,,,,,,
2020-04-25,,,,,,,,,,,,,,,,,,
2020-04-26,,,,,,,,,,,,,,,,,,
2020-04-27,,,,,,,,,,,,,,,,,,
2020-04-28,,,,,,,,,,,,,,,,,,
2020-04-29,,,,,,,,,,,,,,,,,,
2020-04-30,0.20816669999999998,99.1635310765279,0.1247885,101.903172790296,0.2494167,104.100474649437,0.1101134,101.610335082966,0.24875250000000002,104.867275119934,0.17668789999999998,102.38806833040701,0.20949310000000002,104.21727731448799,0.3639886,98.65705933336969,0.1092384,100.71157834287202
2020-05-01,,,,,,,,,,,,,,,,,,
2020-05-02,,,,,,,,,,,,,,,,,,
2020-05-03,,,,,,,,,,,,,,,,,,
2020-05-04,,,,,,,,,,,,,,,,,,
2020-05-05,,,,,,,,,,,,,,,,,,
2020-05-06,,,,,,,,,,,,,,,,,,
2020-05-07,,,,,,,,,,,,,,,,,,
2020-05-08,,,,,,,,,,,,,,,,,,
2020-05-09,,,,,,,,,,,,,,,,,,
2020-05-10,0.20867779999999997,97.6757076999003,0.12335919999999999,101.448289866301,0.2532571,104.321904575815,0.1096122,101.589667669332,0.2496458,103.497158062564,0.1756296,102.328019867898,0.20921869999999998,104.00152299884701,0.3737208,97.71746257019129,0.1091391,100.731341271283
2020-05-11,,,,,,,,,,,,,,,,,,
2020-05-12,,,,,,,,,,,,,,,,,,
2020-05-13,,,,,,,,,,,,,,,,,,
2020-05-14,,,,,,,,,,,,,,,,,,
2020-05-15,,,,,,,,,,,,,,,,,,
2020-05-16,,,,,,,,,,,,,,,,,,
2020-05-17,,,,,,,,,,,,,,,,,,
2020-05-18,,,,,,,,,,,,,,,,,,
2020-05-19,,,,,,,,,,,,,,,,,,
2020-05-20,0.2113556,96.6829953292774,0.1232513,101.822985080767,0.2563246,103.72331023815501,0.10920919999999999,101.681089815235,0.2508417,101.965339979142,0.175564,102.76343825897499,0.2090371,103.911278094147,0.3855493,96.9474470761355,0.1091138,100.826311166987
2020-05-21,,,,,,,,,,,,,,,,,,
2020-05-22,,,,,,,,,,,,,,,,,,
2020-05-23,,,,,,,,,,,,,,,,,,
2020-05-24,,,,,,,,,,,,,,,,,,
2020-05-25,,,,,,,,,,,,,,,,,,
2020-05-26,,,,,,,,,,,,,,,,,,
2020-05-27,,,,,,,,,,,,,,,,,,
2020-05-28,,,,,,,,,,,,,,,,,,
2020-05-29,,,,,,,,,,,,,,,,,,
2020-05-30,,,,,,,,,,,,,,,,,,
2020-05-31,0.22583330000000001,96.1612985995195,0.1240279,103.82733299604799,0.26572490000000004,100.746846365039,0.10852750000000001,102.104008223583,0.2584534,99.19841361471559,0.17496170000000003,103.742418596758,0.20823229999999998,103.164500829368,0.4121514,94.97020104482321,0.10855160000000001,100.78074894182899
2020-06-01,,,,,,,,,,,,,,,,,,
2020-06-02,,,,,,,,,,,,,,,,,,
2020-06-03,,,,,,,,,,,,,,,,,,
2020-06-04,,,,,,,,,,,,,,,,,,
2020-06-05,,,,,,,,,,,,,,,,,,
2020-06-06,,,,,,,,,,,,,,,,,,
2020-06-07,,,,,,,,,,,,,,,,,,
2020-06-08,,,,,,,,,,,,,,,,,,
2020-06-09,,,,,,,,,,,,,,,,,,
2020-06-10,0.2416222,97.44920395808799,0.1227349,103.90981704257901,0.2746923,98.466888472611,0.1080755,102.27293313250799,0.2666751,98.13455314433331,0.1729256,103.16364577052201,0.20915129999999998,102.367778742923,0.43119989999999997,94.624977656348,0.1078445,100.519906946591
2020-06-11,,,,,,,,,,,,,,,,,,
2020-06-12,,,,,,,,,,,,,,,,,,
2020-06-13,,,,,,,,,,,,,,,,,,
2020-06-14,,,,,,,,,,,,,,,,,,
2020-06-15,,,,,,,,,,,,,,,,,,
2020-06-16,,,,,,,,,,,,,,,,,,
2020-06-17,,,,,,,,,,,,,,,,,,
2020-06-18,,,,,,,,,,,,,,,,,,
2020-06-19,,,,,,,,,,,,,,,,,,
2020-06-20,0.2577889,97.7762875374576,0.1223777,104.32085839818899,0.2910855,96.60656091513609,0.1077951,102.510014201131,0.2786691,97.1289735159029,0.1745182,103.29852140958599,0.21354829999999997,101.653034413757,0.4533165,94.5687950868678,0.10765090000000001,100.53202275779499
2020-06-21,,,,,,,,,,,,,,,,,,
2020-06-22,,,,,,,,,,,,,,,,,,
2020-06-23,,,,,,,,,,,,,,,,,,
2020-06-24,,,,,,,,,,,,,,,,,,
2020-06-25,,,,,,,,,,,,,,,,,,
2020-06-26,,,,,,,,,,,,,,,,,,
2020-06-27,,,,,,,,,,,,,,,,,,
2020-06-28,,,,,,,,,,,,,,,,,,
2020-06-29,,,,,,,,,,,,,,,,,,
2020-06-30,0.2772,98.0750081978957,0.1224192,104.699157034891,0.3181742,95.9232122823664,0.1075819,102.724332752944,0.29499759999999997,96.08165159102569,0.1818048,104.557257896097,0.22521220000000003,101.88535074291201,0.47840479999999996,94.74924671088259,0.10743910000000001,100.462946419456
2020-07-01,,,,,,,,,,,,,,,,,,
2020-07-02,,,,,,,,,,,,,,,,,,
2020-07-03,,,,,,,,,,,,,,,,,,
2020-07-04,,,,,,,,,,,,,,,,,,
2020-07-05,,,,,,,,,,,,,,,,,,
2020-07-06,,,,,,,,,,,,,,,,,,
2020-07-07,,,,,,,,,,,,,,,,,,
2020-07-08,,,,,,,,,,,,,,,,,,
2020-07-09,,,,,,,,,,,,,,,,,,
2020-07-10,0.3183222,96.46993190151909,0.1211702,102.631653106977,0.40977870000000005,96.9899448958523,0.1070627,102.906168039621,0.35237979999999997,94.70427317999908,0.20940429999999996,105.62146042660801,0.2690407,101.6145738115,0.5451948,96.5491958299856,0.107591,100.436183054123
2020-07-11,,,,,,,,,,,,,,,,,,
2020-07-12,,,,,,,,,,,,,,,,,,
2020-07-13,,,,,,,,,,,,,,,,,,
2020-07-14,,,,,,,,,,,,,,,,,,
2020-07-15,,,,,,,,,,,,,,,,,,
2020-07-16,,,,,,,,,,,,,,,,,,
2020-07-17,,,,,,,,,,,,,,,,,,
2020-07-18,,,,,,,,,,,,,,,,,,
2020-07-19,,,,,,,,,,,,,,,,,,
2020-07-20,0.3455778,97.1537701879844,0.1221161,101.464225857929,0.47170550000000006,99.5938020740568,0.10701,102.86934786952801,0.3971539,96.15044623610251,0.23335300000000003,106.000932244667,0.30231779999999997,102.275671115709,0.5834819,98.3738119101091,0.1083876,100.413668232372
2020-07-21,,,,,,,,,,,,,,,,,,
2020-07-22,,,,,,,,,,,,,,,,,,
2020-07-23,,,,,,,,,,,,,,,,,,
2020-07-24,,,,,,,,,,,,,,,,,,
2020-07-25,,,,,,,,,,,,,,,,,,
2020-07-26,,,,,,,,,,,,,,,,,,
2020-07-27,,,,,,,,,,,,,,,,,,
2020-07-28,,,,,,,,,,,,,,,,,,
2020-07-29,,,,,,,,,,,,,,,,,,
2020-07-30,,,,,,,,,,,,,,,,,,
2020-07-31,0.3727778,97.4017614333279,0.1277436,101.946838903282,0.5372507,101.98437300829,0.10748699999999999,103.028907391282,0.4515741,98.4111546249353,0.26728709999999994,107.32697937195101,0.34321609999999997,103.23358346062,0.6210793000000001,100.06825011302901,0.1111619,101.18849242476601
2020-08-01,,,,,,,,,,,,,,,,,,
2020-08-02,,,,,,,,,,,,,,,,,,
2020-08-03,,,,,,,,,,,,,,,,,,
2020-08-04,,,,,,,,,,,,,,,,,,
2020-08-05,,,,,,,,,,,,,,,,,,
2020-08-06,,,,,,,,,,,,,,,,,,
2020-08-07,,,,,,,,,,,,,,,,,,
2020-08-08,,,,,,,,,,,,,,,,,,
2020-08-09,,,,,,,,,,,,,,,,,,
2020-08-10,0.42018890000000003,96.7024747121789,0.16192420000000002,110.128137306155,0.6448515,103.474076735799,0.11126269999999999,104.57486289612899,0.563075,102.508526562512,0.3573525,111.67939724475599,0.4325236,104.669166167027,0.6773413,101.60567808404899,0.1238859,105.21959336802601
2020-08-11,,,,,,,,,,,,,,,,,,
2020-08-12,,,,,,,,,,,,,,,,,,
2020-08-13,,,,,,,,,,,,,,,,,,
2020-08-14,,,,,,,,,,,,,,,,,,
2020-08-15,,,,,,,,,,,,,,,,,,
2020-08-16,,,,,,,,,,,,,,,,,,
2020-08-17,,,,,,,,,,,,,,,,,,
2020-08-18,,,,,,,,,,,,,,,,,,
2020-08-19,,,,,,,,,,,,,,,,,,
2020-08-20,0.4325889,95.2352845175164,0.1867999,116.055910742773,0.6812512,103.228312843459,0.11446669999999999,105.892620526338,0.6061754,103.510987057329,0.40498959999999995,114.238683458212,0.47440390000000005,105.377995534128,0.6957300999999999,101.867152126857,0.13184300000000002,107.518864566544
2020-08-21,,,,,,,,,,,,,,,,,,
2020-08-22,,,,,,,,,,,,,,,,,,
2020-08-23,,,,,,,,,,,,,,,,,,
2020-08-24,,,,,,,,,,,,,,,,,,
2020-08-25,,,,,,,,,,,,,,,,,,
2020-08-26,,,,,,,,,,,,,,,,,,
2020-08-27,,,,,,,,,,,,,,,,,,
2020-08-28,,,,,,,,,,,,,,,,,,
2020-08-29,,,,,,,,,,,,,,,,,,
2020-08-30,,,,,,,,,,,,,,,,,,
2020-08-31,0.44046670000000004,94.21783990408909,0.2097732,121.48778496220801,0.7049546,102.862179416871,0.11905919999999999,107.979165402561,0.6335235,103.70621275201201,0.44330459999999994,116.10639322959899,0.508867,106.09073466999,0.7060652,101.750495923602,0.13769379999999998,108.775020674891
2020-09-01,,,,,,,,,,,,,,,,,,
2020-09-02,,,,,,,,,,,,,,,,,,
2020-09-03,,,,,,,,,,,,,,,,,,
2020-09-04,,,,,,,,,,,,,,,,,,
2020-09-05,,,,,,,,,,,,,,,,,,
2020-09-06,,,,,,,,,,,,,,,,,,
2020-09-07,,,,,,,,,,,,,,,,,,
2020-09-08,,,,,,,,,,,,,,,,,,
2020-09-09,,,,,,,,,,,,,,,,,,
2020-09-10,0.4459333,94.0336177474403,0.2249995,125.390935449997,0.7177325,102.716142970751,0.12363869999999999,110.040127810753,0.6492143,104.06825320871799,0.46415649999999997,116.89381269762501,0.5341524999999999,107.162768018137,0.7119171,101.72629072264799,0.14094589999999999,109.469627044251
2020-09-11,,,,,,,,,,,,,,,,,,
2020-09-12,,,,,,,,,,,,,,,,,,
2020-09-13,,,,,,,,,,,,,,,,,,
2020-09-14,,,,,,,,,,,,,,,,,,
2020-09-15,,,,,,,,,,,,,,,,,,
2020-09-16,,,,,,,,,,,,,,,,,,
2020-09-17,,,,,,,,,,,,,,,,,,
2020-09-18,,,,,,,,,,,,,,,,,,
2020-09-19,,,,,,,,,,,,,,,,,,
2020-09-20,0.4419111,94.5175123413759,0.22570370000000003,128.258857046094,0.7203752,104.15599024385,0.1303798,113.12269919413,0.6486645999999999,105.75825106013399,0.45811949999999996,118.063923549747,0.5491628000000001,109.879237201493,0.7155813,102.64297365137699,0.14054239999999998,110.59701553179501
2020-09-21,,,,,,,,,,,,,,,,,,
2020-09-22,,,,,,,,,,,,,,,,,,
2020-09-23,,,,,,,,,,,,,,,,,,
2020-09-24,,,,,,,,,,,,,,,,,,
2020-09-25,,,,,,,,,,,,,,,,,,
2020-09-26,,,,,,,,,,,,,,,,,,
2020-09-27,,,,,,,,,,,,,,,,,,
2020-09-28,,,,,,,,,,,,,,,,,,
2020-09-29,,,,,,,,,,,,,,,,,,
2020-09-30,0.4312333,94.6316199942069,0.2117775,126.010444651003,0.7091096,105.29601315857599,0.1310473,113.320577145518,0.6322963,106.788251193999,0.43865740000000003,118.825906451761,0.5389560999999999,111.376301441154,0.7109581,103.25922232975401,0.1373242,110.566175606929
2020-10-01,,,,,,,,,,,,,,,,,,
2020-10-02,,,,,,,,,,,,,,,,,,
2020-10-03,,,,,,,,,,,,,,,,,,
2020-10-04,,,,,,,,,,,,,,,,,,
2020-10-05,,,,,,,,,,,,,,,,,,
2020-10-06,,,,,,,,,,,,,,,,,,
2020-10-07,,,,,,,,,,,,,,,,,,
2020-10-08,,,,,,,,,,,,,,,,,,
2020-10-09,,,,,,,,,,,,,,,,,,
2020-10-10,0.4169,94.80844085498569,0.1953366,122.599337872447,0.6901994,106.54614457957899,0.1303901,112.877713687862,0.6062781,107.732949292416,0.41445420000000005,119.420451579809,0.5189326,112.83028334862,0.7018651,103.97778071881201,0.1328895,109.827778475042
2020-10-11,,,,,,,,,,,,,,,,,,
2020-10-12,,,,,,,,,,,,,,,,,,
2020-10-13,,,,,,,,,,,,,,,,,,
2020-10-14,,,,,,,,,,,,,,,,,,
2020-10-15,,,,,,,,,,,,,,,,,,
2020-10-16,,,,,,,,,,,,,,,,,,
2020-10-17,,,,,,,,,,,,,,,,,,
2020-10-18,,,,,,,,,,,,,,,,,,
2020-10-19,,,,,,,,,,,,,,,,,,
2020-10-20,0.4003,95.1003167898627,0.1807596,119.127798806035,0.6622272,107.452987718662,0.1291177,112.15577028560301,0.5746017,108.650417970723,0.39012990000000003,119.81057549812901,0.4918181,113.98700953352301,0.6865088,104.512546677101,0.1283181,108.66601177105801
2020-10-21,,,,,,,,,,,,,,,,,,
2020-10-22,,,,,,,,,,,,,,,,,,
2020-10-23,,,,,,,,,,,,,,,,,,
2020-10-24,,,,,,,,,,,,,,,,,,
2020-10-25,,,,,,,,,,,,,,,,,,
2020-10-26,,,,,,,,,,,,,,,,,,
2020-10-27,,,,,,,,,,,,,,,,,,
2020-10-28,,,,,,,,,,,,,,,,,,
2020-10-29,,,,,,,,,,,,,,,,,,
2020-10-30,,,,,,,,,,,,,,,,,,
2020-10-31,0.35801109999999997,94.825040938668,0.163025,114.262404732161,0.5813059,107.027394043785,0.1267554,110.81759886446001,0.5019229000000001,109.607136580236,0.3471789,118.85822411232401,0.42493729999999996,113.909188720398,0.6331064999999999,104.119089400272,0.12141760000000001,106.47135258150999
2020-11-01,,,,,,,,,,,,,,,,,,
2020-11-02,,,,,,,,,,,,,,,,,,
2020-11-03,,,,,,,,,,,,,,,,,,
2020-11-04,,,,,,,,,,,,,,,,,,
2020-11-05,,,,,,,,,,,,,,,,,,
2020-11-06,,,,,,,,,,,,,,,,,,
2020-11-07,,,,,,,,,,,,,,,,,,
2020-11-08,,,,,,,,,,,,,,,,,,
2020-11-09,,,,,,,,,,,,,,,,,,
2020-11-10,0.3313333,93.6451142908432,0.1586705,112.86178885533701,0.5301210999999999,105.179307789041,0.12599649999999998,110.34505459367399,0.46355209999999997,109.24762296184,0.33147750000000004,118.14955425722799,0.39408150000000003,113.41664180812201,0.5940001,102.726609441786,0.1196769,105.89444936439101
2020-11-11,,,,,,,,,,,,,,,,,,
2020-11-12,,,,,,,,,,,,,,,,,,
2020-11-13,,,,,,,,,,,,,,,,,,
2020-11-14,,,,,,,,,,,,,,,,,,
2020-11-15,,,,,,,,,,,,,,,,,,
2020-11-16,,,,,,,,,,,,,,,,,,
2020-11-17,,,,,,,,,,,,,,,,,,
2020-11-18,,,,,,,,,,,,,,,,,,
2020-11-19,,,,,,,,,,,,,,,,,,
2020-11-20,0.3053444,92.5161857059655,0.15509260000000002,111.82095352747601,0.4809451,103.42774737176701,0.1254127,109.959172620268,0.42779629999999996,108.767656100324,0.31910859999999996,117.80070474520599,0.3677705,113.02760876699499,0.5521939,101.12783362741101,0.11856359999999999,105.628733209175
2020-11-21,,,,,,,,,,,,,,,,,,
2020-11-22,,,,,,,,,,,,,,,,,,
2020-11-23,,,,,,,,,,,,,,,,,,
2020-11-24,,,,,,,,,,,,,,,,,,
2020-11-25,,,,,,,,,,,,,,,,,,
2020-11-26,,,,,,,,,,,,,,,,,,
2020-11-27,,,,,,,,,,,,,,,,,,
2020-11-28,,,,,,,,,,,,,,,,,,
2020-11-29,,,,,,,,,,,,,,,,,,
2020-11-30,0.2665778,92.15643122918979,0.1517621,111.017686381602,0.40493709999999994,102.18768025703599,0.12469480000000001,109.40504305251,0.3709551,107.519011312155,0.2968115,116.15238231755801,0.3282817,111.80351067593399,0.4802298,99.6922536590942,0.1173809,105.28597146512699
2020-12-01,,,,,,,,,,,,,,,,,,
2020-12-02,,,,,,,,,,,,,,,,,,
2020-12-03,,,,,,,,,,,,,,,,,,
2020-12-04,,,,,,,,,,,,,,,,,,
2020-12-05,,,,,,,,,,,,,,,,,,
2020-12-06,,,,,,,,,,,,,,,,,,
2020-12-07,,,,,,,,,,,,,,,,,,
2020-12-08,,,,,,,,,,,,,,,,,,
2020-12-09,,,,,,,,,,,,,,,,,,
2020-12-10,0.2550333,92.97590388621241,0.1514139,110.99220958996901,0.3822386,103.21561229545901,0.1244881,109.20761188284901,0.3542171,107.84753746089301,0.2886141,115.903796324503,0.3170378,112.01908095826,0.4568481,100.928964142554,0.11707650000000001,105.139270919271
2020-12-11,,,,,,,,,,,,,,,,,,
2020-12-12,,,,,,,,,,,,,,,,,,
2020-12-13,,,,,,,,,,,,,,,,,,
2020-12-14,,,,,,,,,,,,,,,,,,
2020-12-15,,,,,,,,,,,,,,,,,,
2020-12-16,,,,,,,,,,,,,,,,,,
2020-12-17,,,,,,,,,,,,,,,,,,
2020-12-18,,,,,,,,,,,,,,,,,,
2020-12-19,,,,,,,,,,,,,,,,,,
2020-12-20,0.2488444,94.65422450496041,0.1494448,110.277561677147,0.36977009999999993,105.852886285275,0.12425339999999999,109.00934490571899,0.3445959,109.438670303566,0.28191350000000004,116.42746046924101,0.3098717,113.122770333287,0.4445104,104.139374090247,0.11646589999999998,104.874084368796
