AdminStrata,Bamako,Bamako,Gao-Menaka,Gao-Menaka,Kayes,Kayes,Kidal,Kidal,Koulikoro,Koulikoro,Mopti,Mopti,Segou,Segou,Sikasso,Sikasso,Tombouctou-Taoudeni,Tombouctou-Taoudeni
2022-03-15,,,,,,,,,,,,,,,,,,
2022-03-16,,,,,,,,,,,,,,,,,,
2022-03-17,,,,,,,,,,,,,,,,,,
2022-03-18,,,,,,,,,,,,,,,,,,
2022-03-19,,,,,,,,,,,,,,,,,,
2022-03-20,0.1928667,94.88626152348301,0.12658010000000003,101.29036439959499,0.22760149999999998,97.1066502304521,0.1120019,101.872994791961,0.2242989,98.7042807171077,0.184246,101.986517957553,0.2055328,101.151074181524,0.3245975,101.118656219649,0.1087866,100.18562404254101
2022-03-21,,,,,,,,,,,,,,,,,,
2022-03-22,,,,,,,,,,,,,,,,,,
2022-03-23,,,,,,,,,,,,,,,,,,
2022-03-24,,,,,,,,,,,,,,,,,,
2022-03-25,,,,,,,,,,,,,,,,,,
2022-03-26,,,,,,,,,,,,,,,,,,
2022-03-27,,,,,,,,,,,,,,,,,,
2022-03-28,,,,,,,,,,,,,,,,,,
2022-03-29,,,,,,,,,,,,,,,,,,
2022-03-30,,,,,,,,,,,,,,,,,,
2022-03-31,0.19327779999999997,95.54461472723119,0.1254707,100.96540192378401,0.22592440000000003,97.07598100870578,0.11142269999999999,101.665338821062,0.22370189999999998,98.7855275334324,0.1799384,101.19802144476401,0.2030627,101.074398287034,0.3339492,101.694496858178,0.1084576,100.02247162641599
2022-04-01,,,,,,,,,,,,,,,,,,
2022-04-02,,,,,,,,,,,,,,,,,,
2022-04-03,,,,,,,,,,,,,,,,,,
2022-04-04,,,,,,,,,,,,,,,,,,
2022-04-05,,,,,,,,,,,,,,,,,,
2022-04-06,,,,,,,,,,,,,,,,,,
2022-04-07,,,,,,,,,,,,,,,,,,
2022-04-08,,,,,,,,,,,,,,,,,,
2022-04-09,,,,,,,,,,,,,,,,,,
2022-04-10,0.1940556,96.0092840283242,0.1249672,100.955623128365,0.22518520000000003,97.01192831448222,0.1110333,101.575418028873,0.223399,98.6356909538402,0.1761686,100.369180874664,0.1998561,100.352359317339,0.34085970000000004,101.251120379245,0.10797910000000002,99.72880277409
