AdminStrata,Boucle-Du-Mouhoun,Boucle-Du-Mouhoun,Cascades,Cascades,Centre,Centre,Centre-Est,Centre-Est,Centre-Nord,Centre-Nord,Centre-Ouest,Centre-Ouest,Centre-Sud,Centre-Sud,Est,Est,Hauts-Bassins,Hauts-Bassins,Nord,Nord,Plateau-Central,Plateau-Central,Sahel,Sahel,Sud-Ouest,Sud-Ouest
2018-03-10,0.2421077,102.99008909589001,0.3539063,106.170655824233,0.20822449999999998,101.84691439439199,0.2357616,104.466564013927,0.18918310000000002,101.28366638902,0.245702,100.336772313074,0.2530203,105.269881039107,0.2353678,103.82005597601999,0.2890959,103.911705545416,0.1935086,100.643142765626,0.2111163,102.41425253833,0.1623182,100.96683026995301,0.3369366,110.537144280608
2018-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-20,0.2417931,103.20848748947701,0.3660474,106.47929469599,0.20647960000000004,102.092647789369,0.23461149999999997,104.392946168281,0.1867126,101.493639298715,0.2498328,100.98682094381701,0.2549223,105.727633080863,0.2328883,103.512054219288,0.2951796,104.354235242617,0.19152539999999998,101.11969386772499,0.2083823,102.477068986784,0.161166,101.377895580278,0.3564748,112.73001885606199
2018-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-31,0.2408112,102.611372981151,0.37686729999999996,105.914942966798,0.2047204,101.880661583307,0.2315317,103.00510540461599,0.18285410000000002,100.886057302792,0.2536779,100.980013014967,0.25551039999999997,105.04656791364701,0.2285777,101.99992237719101,0.3012548,104.081324850488,0.188959,101.02560698692899,0.2043907,101.699287719162,0.15886760000000003,101.10492049277501,0.3745113,113.80453860257099
2018-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-10,0.23949600000000001,101.503748853465,0.383795,104.11209098992799,0.2031898,101.341670475805,0.22737860000000001,100.633488431154,0.1788897,99.97964499295219,0.2554035,99.9042840258675,0.2545473,103.23073893255301,0.2237948,99.78508261217381,0.3054557,102.807738584171,0.1861455,100.57766711586399,0.1998125,100.342343876652,0.1560839,100.456060323191,0.3847296,112.36859559416901
2018-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-20,0.23859,98.9118293530168,0.400835,100.458109568828,0.2020082,99.6393331656917,0.2270369,96.674424017568,0.1733287,98.2493364732713,0.2561105,95.83703941644421,0.2575392,99.44415378476629,0.2196357,95.58238156496841,0.3140613,99.45008446370458,0.1816375,99.2478777203591,0.194674,97.78421482361601,0.1525632,99.60808457112059,0.3960519,106.64979755633001
2018-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-30,0.23803649999999998,97.3001613356538,0.4133625,99.0502251362532,0.2011255,98.27413547304741,0.2293826,94.70468197041401,0.1722521,97.8233896265493,0.2569078,93.4643038776498,0.2605299,97.2052655451626,0.22079520000000002,93.93582834275949,0.31781820000000005,97.2771417697904,0.18024279999999998,98.602519849597,0.1934152,96.5273346834684,0.15266010000000002,99.76449565198129,0.401381,103.577878285133
2018-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-10,0.2372427,95.65783961310959,0.4280889,97.93770885993229,0.2002469,96.9079307102616,0.23528779999999996,93.463163029594,0.1712432,97.4050926048221,0.2589302,91.22848152944108,0.2664712,95.4264987771331,0.224413,92.73431963640681,0.3222337,95.1717858844026,0.1791261,98.0643170433574,0.1924924,95.33219298042151,0.1522261,99.75852869734742,0.40830040000000006,100.835106691943
2018-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-20,0.23812060000000002,94.511910896828,0.4444443,97.0996818424349,0.201549,96.2352012205526,0.2481495,93.95006568480308,0.1707749,97.1979762207702,0.2646064,89.76131280524929,0.28038909999999995,95.512112428172,0.2323085,92.36244773074291,0.32916100000000004,93.539786745835,0.1791218,98.0180505461495,0.1936896,94.7992772073283,0.1515931,99.70764283262491,0.41741300000000003,98.49864341595759
2018-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-31,0.2501862,94.29137184861679,0.4769799,95.62944083678042,0.2130714,96.7170708931217,0.293856,98.8542195223974,0.1727986,97.2181387147489,0.29149590000000003,89.79101973848542,0.3342418,100.63093077151301,0.2676269,95.3053774565461,0.3590124,93.0972210525357,0.1835846,99.1501221630414,0.2035616,94.88178207188679,0.1504989,99.40387097158029,0.443604,95.3587001648092
2018-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-10,0.2644482,95.3460722924153,0.49592650000000005,95.575233788188,0.22261430000000001,96.97421460697979,0.3183335,100.48741375251,0.177348,97.6341283989193,0.31402909999999995,91.17250236741529,0.3648106,102.679322205074,0.29295479999999996,97.4124358392079,0.3819539,93.87883773419242,0.19059089999999998,100.62085331049299,0.2128028,95.06121037530691,0.15314129999999998,100.029643329685,0.46311009999999997,95.0421781882587
2018-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-20,0.2840562,96.56556161060449,0.5158510999999999,95.7926156962122,0.2339663,96.83724092963871,0.3356352,99.6259202156022,0.1837426,97.62823744440242,0.3408527,92.8044682603075,0.3898922,102.608240901084,0.3182302,98.4764677393,0.41062440000000006,95.339913494892,0.20108299999999998,102.051408778722,0.2234661,94.65612893935999,0.158441,100.862680503363,0.48703050000000003,95.49375111580869
2018-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-30,0.3104298,97.95304838708799,0.5387773,96.5437861315276,0.2516479,97.52952580242159,0.3524145,98.2170249563299,0.1926922,97.1011941390124,0.3728181,94.8167421976315,0.4155808,102.136016298562,0.3440669,98.7091090535453,0.4462044,97.5728909438924,0.2154155,103.07017799343299,0.23956190000000002,94.85696858039141,0.1673198,101.846806927201,0.5174005,96.9410131369138
2018-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-10,0.3801702,99.0536748304492,0.5895869,98.6488410297509,0.30972649999999996,101.509407341042,0.401621,97.36793255622271,0.2244839,95.9391420055987,0.4439915,98.2733630041769,0.4788808,102.737632865425,0.4043845,97.9510840088538,0.5259404000000001,100.77369310465099,0.2600841,104.875134355961,0.29437340000000006,98.27435845629992,0.2032794,105.766872190404,0.5842441999999999,99.9704932637319
2018-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-20,0.4222103,99.9760545422903,0.6129741,99.48277440236731,0.34710820000000003,103.169318893911,0.43459620000000004,97.87977336796921,0.2520336,96.7610131096587,0.4777108,98.83512907300279,0.5132137999999999,102.837267663219,0.4387495,97.7951987360545,0.5645675,102.029457624823,0.2892565,105.05954602139299,0.3310059,99.8190709110511,0.2288201,107.260983552322,0.6121088000000001,100.743032755581
2018-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-31,0.4702575,101.337815182358,0.6334323000000001,99.9118904734407,0.3917908,105.33568042711201,0.47243440000000003,98.919942605975,0.2916856,99.5102329196752,0.5144447,99.66511359846079,0.5505543,103.36221247077499,0.47525100000000003,97.71649860639141,0.6007238,102.725626209531,0.3270302,106.310593241726,0.3743014,101.586131850846,0.2581674,107.936368947464,0.6357644,101.02164137900999
2018-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-10,0.5508644,101.209055824759,0.661203,99.4762830770883,0.4690888,105.59739286190201,0.5370050000000001,99.43828856474511,0.3779844,103.585345334181,0.5789126,100.03379989918899,0.6104423000000001,103.08353617564899,0.538295,96.8358776766303,0.6556767,102.443541321735,0.40184109999999995,106.368436825179,0.4579706,102.48806187086201,0.31477259999999996,105.339326112658,0.6650885,99.92938731442341
2018-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-20,0.5793130999999999,100.424156765021,0.6688348000000001,98.9642027957548,0.5013786,105.08618583328301,0.564922,99.94623348321208,0.4191427,105.144483745214,0.6086315,100.514129755002,0.6357538,103.30919007550301,0.5665926,97.05135677567792,0.6711204000000001,101.669784865433,0.43799319999999997,106.486678396367,0.49684079999999997,102.740243082413,0.3409275,104.195874464131,0.6749759,99.3942643627087
2018-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-31,0.5989207,99.6600394112244,0.6735383,98.50610834880509,0.5270815999999999,104.404618699317,0.5892644,100.77928973523198,0.4538273,106.39606757114599,0.6333224000000001,100.976273939518,0.6554462,103.552465397187,0.5912543,97.72006334503479,0.6791988,100.81265474636601,0.46963140000000003,106.811998398328,0.5309736999999999,103.14747187594999,0.3620649,103.818822360967,0.6826979999999999,99.0808994303813
2018-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-10,0.6102407,99.152986540534,0.6740619000000001,97.85548575013469,0.5443541000000001,103.737998040625,0.6062295,101.48576711408899,0.4770822,107.02411342218299,0.6505542,101.248021986392,0.6673719,103.54534739280399,0.6096161999999999,98.5540285733923,0.6807736999999999,99.991297652706,0.4930481,107.280055361878,0.556099,103.469821195455,0.3734108,103.89582218906901,0.6868119,98.78297002666339
2018-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-20,0.6167498,100.390374506273,0.6692836999999999,96.6977501030453,0.5457531,102.213618918043,0.6074698000000001,101.077279627957,0.4798675,106.416490566932,0.6566394,100.97403214441799,0.6622174,102.15343122152599,0.6157993,99.4115926461623,0.6718193,99.20076664832409,0.5029238,107.830678213875,0.5695,103.690598635368,0.3548829,102.537953181052,0.686919,98.66078367765091
2018-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-30,0.6109332,101.968593893022,0.6706791999999999,97.0839880887832,0.5320214,101.708624591717,0.5930514,100.12241049336001,0.4629612,106.023192932575,0.6481925999999999,100.96414404505501,0.6508293,101.621379037842,0.6026743,99.4505548087539,0.6648407,99.6527686292879,0.49082159999999997,108.218970580143,0.5535356,102.976133297685,0.3311869,101.569369973815,0.6862951,99.373268075582
2018-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,
